investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw
I4,N6,21,12.120937280764615,2.5504725532110992,6.290748152690889
I4,N6,22,12.120937280764615,3.8518476245193365,5.934020093196644
I4,N6,23,12.120937280764615,4.31572093936872,5.634455766837434
I4,N6,24,12.120937280764615,4.850955017248696,1.9333080877168956
I4,N7,1,4.999357552842903e-06,2.58374780633376e-06,2.288852902546647e-06
I4,N7,2,4.999357552842903e-06,2.5880575907614106e-06,2.286782938809829e-06
I4,N7,3,4.999357552842903e-06,2.5927003158284712e-06,2.282705895061912e-06
I4,N7,4,4.999357552842903e-06,2.598022363221403e-06,2.269785543546449e-06
I4,N7,5,4.999357552842903e-06,2.604152563543206e-06,2.27090412085776e-06
I4,N7,6,4.999357552842903e-06,2.6113654323868417e-06,2.262846888990283e-06
I4,N7,7,4.999357552842903e-06,2.6197820171894806e-06,2.2530209205828713e-06
I4,N7,8,4.999357552842903e-06,2.629565026740787e-06,2.2409932335248705e-06
I4,N7,9,4.999357552842903e-06,2.6406666384989755e-06,2.2263859604521753e-06
I4,N7,10,4.999357552842903e-06,2.6719735028002706e-06,2.293172518925581e-06
I4,N7,11,4.999357552842903e-06,2.6691163300201773e-06,2.294616840266491e-06
I4,N7,12,4.999357552842903e-06,2.6641338175610448e-06,2.2981555302958895e-06
I4,N7,13,4.999357552842903e-06,2.657112920686106e-06,2.3039827381595282e-06
I4,N7,14,4.999357552842903e-06,2.648196648064476e-06,2.3121706182082774e-06
I4,N7,15,4.999357552842903e-06,2.6374411750684914e-06,2.322851594680433e-06
I4,N7,16,4.999357552842903e-06,2.6248311136906075e-06,2.336215854114208e-06
I4,N7,17,4.999357552842903e-06,2.6104334076176587e-06,2.3522948605764685e-06
I4,N7,18,4.999357552842903e-06,2.57306008630099e-06,2.278243848419177e-06
I4,N7,19,4.999357552842903e-06,2.5716229561540015e-06,2.287345316143778e-06
I4,N7,20,4.999357552842903e-06,2.5859765156398524e-06,2.1608834583280523e-06
I4,N7,21,4.999357552842903e-06,2.572385208034171e-06,2.295367809280033e-06
I4,N7,22,4.999357552842903e-06,2.574450577136973e-06,2.295539465452396e-06
I4,N7,23,4.999357552842903e-06,2.577262784495812e-06,2.2941647993715797e-06
I4,N7,24,4.999357552842903e-06,2.580460999539677e-06,2.2910898723546e-06
I4,N8,1,14.340338083769312,3.775948983445844,3.318600458931426
I4,N8,2,14.340338083769312,4.519736389973266,1.5625397313834593
I4,N8,3,14.340338083769312,4.886338760887368,0.3383245381457922
I4,N8,4,14.340338083769312,4.917839919980278,0.028316374971273144
I4,N8,5,14.340338083769312,4.919869318038159,0.02574630077197269
I4,N8,6,14.340338083769312,4.883396639229092,0.11519423191176868
I4,N8,7,14.340338083769312,4.850205823757527,2.59420105277744
I4,N8,8,14.340338083769312,4.849949358428862,7.617656967108456
I4,N8,9,14.340338083769312,5.361473707970967,0.06872081309050644
I4,N8,10,14.340338083769312,4.621398805287951,7.255618813686783e-07
I4,N8,11,14.340338083769312,2.9926453013643426e-06,6.828375421874546e-07
I4,N8,12,14.340338083769312,0.27455158331732055,6.320515707890806e-07
I4,N8,13,14.340338083769312,8.979647363492635,0.1186233336854495
I4,N8,14,14.340338083769312,14.340337749774488,3.09034970819642
I4,N8,15,14.340338083769312,8.568797880224999,4.834131607766078
I4,N8,16,14.340338083769312,7.507367750699789e-07,2.6006231127543606
I4,N8,17,14.340338083769312,7.13402909634731e-07,5.015090900858446
I4,N8,18,14.340338083769312,7.42358214231916e-07,0.16997670741383433
I4,N8,19,14.340338083769312,0.0949975553948821,5.850545381231421
I4,N8,20,14.340338083769312,2.3712830735700936,0.04329425833958675
I4,N8,21,14.340338083769312,2.3795970804577684,4.812460265560669
I4,N8,22,14.340338083769312,3.5673603538360537,1.101026655578727
I4,N8,23,14.340338083769312,3.733769510513228,0.3878849716135954
I4,N8,24,14.340338083769312,3.7805803879981896,0.17158524568325667
I4,N9,1,9.100705387505421,4.12287248451428,0.046302760313281614
I4,N9,2,9.100705387505421,4.0756001226689165,0.0263840155818865
I4,N9,3,9.100705387505421,4.024415135024743,0.020625922616531685
I4,N9,4,9.100705387505421,3.9816981681101042,0.032368742439173245
I4,N9,5,9.100705387505421,3.982631816727303,0.03425983773939945
I4,N9,6,9.100705387505421,3.9315270011862937,2.1744862385147856
I4,N9,7,9.100705387505421,4.292329258715289,4.831994213012468
I4,N9,8,9.100705387505421,4.402538152128591,0.09629407911807372
I4,N9,9,9.100705387505421,4.155122259249567,0.055497965692242884
I4,N9,10,9.100705387505421,3.960289521167044,7.147069924102438e-07
I4,N9,11,9.100705387505421,2.9431403193793044e-06,6.652440315948841e-07
I4,N9,12,9.100705387505421,4.0741331242400465,6.444495361387753e-07
I4,N9,13,9.100705387505421,9.100704702691832,1.5472488511275682
I4,N9,14,9.100705387505421,9.10070493065473,3.233116942723183
I4,N9,15,9.100705387505421,6.913239830244108,3.7408495497460468
I4,N9,16,9.100705387505421,8.028785500945924e-07,4.322686042644143
I4,N9,17,9.100705387505421,7.031982321776415e-07,3.582346828313726
I4,N9,18,9.100705387505421,7.320107936685331e-07,0.11376801343943936
I4,N9,19,9.100705387505421,0.0634014043199177,0.11500437406606097
I4,N9,20,9.100705387505421,0.12622296423818694,0.02768977334355067
I4,N9,21,9.100705387505421,0.141064773031237,7.692927563271674
I4,N9,22,9.100705387505421,2.6986973893411434,6.010284940627407
I4,N9,23,9.100705387505421,3.293949391758437,2.771691267742862
I4,N9,24,9.100705387505421,3.8411081500781177,1.5444598713630902
