fleet,case,gamma,node,hour,lambda_eur_per_mwh,hard_min_norm_lambda_eur_per_mwh,lambda_difference_eur_per_mwh,balance_residual_mw
sweep1,gamma_3e-05,3e-05,N3,24,59.999999999884025,60.00000058860671,-5.887226848244609e-07,-0.0017999999999965207
sweep1,gamma_3e-05,3e-05,N4,1,59.999999999736005,60.00000058852971,-5.887937035709001e-07,-0.0017999999999920803
sweep1,gamma_3e-05,3e-05,N4,2,59.99999999883192,60.00000058814369,-5.893117744903975e-07,-0.0017999999999649577
sweep1,gamma_3e-05,3e-05,N4,3,59.9999999913453,60.00000058818387,-5.968385750065863e-07,-0.001799999999740359
sweep1,gamma_3e-05,3e-05,N4,4,59.99999985009744,59.98968587179316,0.010313978304282045,-0.0017999999955029232
sweep1,gamma_3e-05,3e-05,N4,5,59.999999995961666,60.000000588166394,-5.922047279227627e-07,-0.0017999999998788501
sweep1,gamma_3e-05,3e-05,N4,6,59.99999999980275,60.000000588780274,-5.889775209766412e-07,-0.0017999999999940826
sweep1,gamma_3e-05,3e-05,N4,7,60.000000000010594,60.00000059475085,-5.947402570427585e-07,-0.0018000000000003178
sweep1,gamma_3e-05,3e-05,N4,8,60.00000000003052,60.00000059427463,-5.942441134720866e-07,-0.0018000000000009157
sweep1,gamma_3e-05,3e-05,N4,9,59.99999999954734,60.00000058722098,-5.876736395293847e-07,-0.0017999999999864203
sweep1,gamma_3e-05,3e-05,N4,10,52.20000000031471,52.20000051338889,-5.130741840275732e-07,-0.0015660000000094414
sweep1,gamma_3e-05,3e-05,N4,11,59.9999999996058,60.0000005902359,-5.906301012714721e-07,-0.001799999999988174
sweep1,gamma_3e-05,3e-05,N4,12,59.99999980985727,60.000000588109785,-7.782525131005968e-07,-0.0017999999942957183
sweep1,gamma_3e-05,3e-05,N4,13,59.999999836251405,60.000000588499034,-7.522476295207525e-07,-0.0017999999950875421
sweep1,gamma_3e-05,3e-05,N4,14,52.199999999806515,52.20000051333525,-5.135287324264937e-07,-0.0015659999999941955
sweep1,gamma_3e-05,3e-05,N4,15,59.99999977679633,60.000000579446464,-8.026501348012971e-07,-0.00179999999330389
sweep1,gamma_3e-05,3e-05,N4,16,59.99999999567895,60.00000059132949,-5.956505404469681e-07,-0.0017999999998703684
sweep1,gamma_3e-05,3e-05,N4,17,52.20000000019036,52.20000051313373,-5.129433731099198e-07,-0.0015660000000057108
sweep1,gamma_3e-05,3e-05,N4,18,59.99999999926006,60.00000059086944,-5.91609378375324e-07,-0.001799999999977802
sweep1,gamma_3e-05,3e-05,N4,19,60.00000000018407,60.00000059330972,-5.931256481517266e-07,-0.0018000000000055222
sweep1,gamma_3e-05,3e-05,N4,20,60.000000000708916,60.000000592736086,-5.920271703985236e-07,-0.0018000000000212674
sweep1,gamma_3e-05,3e-05,N4,21,60.00000000030572,60.00000059380906,-5.935033442483473e-07,-0.0018000000000091717
sweep1,gamma_3e-05,3e-05,N4,22,60.00000000008433,60.00000059354572,-5.93461393805228e-07,-0.0018000000000025298
sweep1,gamma_3e-05,3e-05,N4,23,59.99999999998957,60.00000059337424,-5.933846694006206e-07,-0.001799999999999687
sweep1,gamma_3e-05,3e-05,N4,24,59.999999999895586,60.00000058885927,-5.88963686709576e-07,-0.0017999999999968677
sweep1,gamma_3e-05,3e-05,N5,1,59.99999999974428,60.00000058963237,-5.898880885979452e-07,-0.0017999999999923286
sweep1,gamma_3e-05,3e-05,N5,2,59.999999998837254,60.00000058919622,-5.903589652689334e-07,-0.0017999999999651177
sweep1,gamma_3e-05,3e-05,N5,3,59.99999999134949,60.00000058920297,-5.978534787232093e-07,-0.0017999999997404847
sweep1,gamma_3e-05,3e-05,N5,4,59.99999985010128,59.989685872795526,0.010313977305756339,-0.0017999999955030386
sweep1,gamma_3e-05,3e-05,N5,5,59.99999999596643,60.000000589202195,-5.932357680649147e-07,-0.0017999999998789928
sweep1,gamma_3e-05,3e-05,N5,6,59.999999999812694,60.00000058991637,-5.901036743694021e-07,-0.001799999999994381
sweep1,gamma_3e-05,3e-05,N5,7,60.000000000034575,60.00000059608753,-5.960529563253658e-07,-0.0018000000000010373
sweep1,gamma_3e-05,3e-05,N5,8,60.00000000006306,60.000000595778474,-5.95715412998743e-07,-0.0018000000000018919
sweep1,gamma_3e-05,3e-05,N5,9,59.99999999955531,60.0000005887748,-5.892194963053043e-07,-0.0017999999999866593
sweep1,gamma_3e-05,3e-05,N5,10,52.20000000030314,52.200000514892295,-5.145891535107694e-07,-0.0015660000000090942
sweep1,gamma_3e-05,3e-05,N5,11,57.30487804853844,57.304878613595086,-5.650566450299266e-07,-0.0017191463414561532
sweep1,gamma_3e-05,3e-05,N5,12,57.30487792433928,57.30487861274948,-6.884101964033107e-07,-0.0017191463377301784
sweep1,gamma_3e-05,3e-05,N5,13,57.30487794159261,57.30487861219531,-6.706027022573835e-07,-0.0017191463382477783
sweep1,gamma_3e-05,3e-05,N5,14,52.199999999828385,52.20000051432552,-5.144971311210611e-07,-0.0015659999999948517
sweep1,gamma_3e-05,3e-05,N5,15,57.3048779026234,57.30487860632085,-7.036974452034883e-07,-0.0017191463370787021
sweep1,gamma_3e-05,3e-05,N5,16,57.30487804588522,57.304878613747,-5.678617824855792e-07,-0.0017191463413765565
sweep1,gamma_3e-05,3e-05,N5,17,52.20000000019209,52.20000051462056,-5.144284713765046e-07,-0.0015660000000057629
sweep1,gamma_3e-05,3e-05,N5,18,59.99999999927282,60.00000059243999,-5.931671651637771e-07,-0.0017999999999781847
sweep1,gamma_3e-05,3e-05,N5,19,60.000000000252264,60.00000059498059,-5.94728327030225e-07,-0.001800000000007568
sweep1,gamma_3e-05,3e-05,N5,20,60.00000000079354,60.00000059439069,-5.935971501003223e-07,-0.0018000000000238062
sweep1,gamma_3e-05,3e-05,N5,21,60.00000000036982,60.00000059537968,-5.950098582729879e-07,-0.0018000000000110948
sweep1,gamma_3e-05,3e-05,N5,22,60.00000000012125,60.00000059496601,-5.948447636683341e-07,-0.0018000000000036374
sweep1,gamma_3e-05,3e-05,N5,23,60.00000000001037,60.00000059464404,-5.946336756323944e-07,-0.0018000000000003111
sweep1,gamma_3e-05,3e-05,N5,24,59.99999999990845,60.00000059002879,-5.901203437019831e-07,-0.0017999999999972534
sweep1,gamma_3e-05,3e-05,N6,1,59.999999999732516,60.000000588307444,-5.885749274625596e-07,-0.0017999999999919756
sweep1,gamma_3e-05,3e-05,N6,2,59.99999999882758,60.000000587912886,-5.890853032042287e-07,-0.0017999999999648276
sweep1,gamma_3e-05,3e-05,N6,3,59.99999999134366,60.00000058793875,-5.965950933273234e-07,-0.0017999999997403097
sweep1,gamma_3e-05,3e-05,N6,4,59.99999985009813,59.98968587188935,0.010313978208777996,-0.0017999999955029438
sweep1,gamma_3e-05,3e-05,N6,5,59.99999999595867,60.000000587928945,-5.919702772416713e-07,-0.0017999999998787601
sweep1,gamma_3e-05,3e-05,N6,6,59.999999999798305,60.000000588585024,-5.887867189358076e-07,-0.0017999999999939492
sweep1,gamma_3e-05,3e-05,N6,7,60.000000000008185,60.00000059523781,-5.952296220357312e-07,-0.0018000000000002456
sweep1,gamma_3e-05,3e-05,N6,8,60.00000000001312,60.00000059497917,-5.949660533133283e-07,-0.0018000000000003935
sweep1,gamma_3e-05,3e-05,N6,9,59.9999999994144,60.000000586638144,-5.872237451853835e-07,-0.001799999999982432
sweep1,gamma_3e-05,3e-05,N6,10,52.20000000004404,52.20000051318907,-5.131450251383285e-07,-0.0015660000000013213
sweep1,gamma_3e-05,3e-05,N6,11,41.330731707397156,41.330732110926505,-4.035293486026603e-07,-0.0012399219512219148
sweep1,gamma_3e-05,3e-05,N6,12,4.362544556060373e-08,6.181885606637046e-09,3.7443559953966684e-08,-1.308763366818112e-12
sweep1,gamma_3e-05,3e-05,N6,13,1.1560170700502958e-09,9.437619495374384e-10,2.1225512051285738e-10,-3.468051210150887e-14
sweep1,gamma_3e-05,3e-05,N6,14,1.293935115076175e-09,5.623718598054939e-10,7.315632552706812e-10,-3.8818053452285255e-14
sweep1,gamma_3e-05,3e-05,N6,15,6.518939943249855e-08,1.0490666753455969e-08,5.469873267904258e-08,-1.9556819829749565e-12
sweep1,gamma_3e-05,3e-05,N6,16,8.932913224599933e-08,1.322479928509548e-08,7.610433296090384e-08,-2.6798739673799797e-12
sweep1,gamma_3e-05,3e-05,N6,17,52.199999999971396,52.2000005129185,-5.129471034592825e-07,-0.0015659999999991419
sweep1,gamma_3e-05,3e-05,N6,18,59.99999999914671,60.000000590828144,-5.916814345141574e-07,-0.0017999999999744013
sweep1,gamma_3e-05,3e-05,N6,19,60.0000000001833,60.00000059373655,-5.935532527701071e-07,-0.001800000000005499
sweep1,gamma_3e-05,3e-05,N6,20,60.00000000072603,60.00000059241723,-5.916911973713468e-07,-0.001800000000021781
sweep1,gamma_3e-05,3e-05,N6,21,60.000000000322366,60.00000059414647,-5.938241045555515e-07,-0.001800000000009671
sweep1,gamma_3e-05,3e-05,N6,22,60.0000000000936,60.00000059396081,-5.9386721318333e-07,-0.001800000000002808
sweep1,gamma_3e-05,3e-05,N6,23,59.99999999999249,60.000000594164646,-5.941721568092362e-07,-0.0017999999999997747
sweep1,gamma_3e-05,3e-05,N6,24,59.999999999894605,60.00000058866735,-5.887727425601952e-07,-0.0017999999999968382
sweep1,gamma_3e-05,3e-05,N7,1,59.99999999968613,60.000000588529325,-5.888431928724458e-07,-0.001799999999990584
sweep1,gamma_3e-05,3e-05,N7,2,59.99999999877891,60.000000588143294,-5.893643830745532e-07,-0.0017999999999633674
sweep1,gamma_3e-05,3e-05,N7,3,59.99999999129233,60.00000058818344,-5.968911125364684e-07,-0.00179999999973877
sweep1,gamma_3e-05,3e-05,N7,4,59.99999985004511,59.98968587179271,0.010313978252398215,-0.0017999999955013533
sweep1,gamma_3e-05,3e-05,N7,5,59.999999995908674,60.000000588165975,-5.922573009797816e-07,-0.0017999999998772602
sweep1,gamma_3e-05,3e-05,N7,6,59.99999999975396,60.00000058877992,-5.89025958674938e-07,-0.001799999999992619
sweep1,gamma_3e-05,3e-05,N7,7,59.99999999997398,60.00000059475058,-5.947766013036926e-07,-0.0017999999999992195
sweep1,gamma_3e-05,3e-05,N7,8,59.99999999998881,60.00000059427438,-5.942855736407182e-07,-0.0017999999999996643
sweep1,gamma_3e-05,3e-05,N7,9,59.999999999412054,60.00000058722029,-5.878082376398197e-07,-0.0017999999999823617
sweep1,gamma_3e-05,3e-05,N7,10,52.200000000139426,52.2000005133874,-5.132479756753128e-07,-0.0015660000000041828
sweep1,gamma_3e-05,3e-05,N7,11,52.19999999991661,52.200000512407904,-5.124912902942924e-07,-0.0015659999999974984
sweep1,gamma_3e-05,3e-05,N7,12,52.199999999884355,52.20000051408446,-5.142001029412313e-07,-0.0015659999999965307
sweep1,gamma_3e-05,3e-05,N7,13,52.19999999982921,52.20000051184006,-5.120108497180809e-07,-0.0015659999999948764
sweep1,gamma_3e-05,3e-05,N7,14,52.19999999975568,52.200000512187216,-5.12431533650215e-07,-0.0015659999999926705
sweep1,gamma_3e-05,3e-05,N7,15,52.199999999662026,52.200000512033604,-5.123715780541716e-07,-0.0015659999999898609
sweep1,gamma_3e-05,3e-05,N7,16,52.19999999968176,52.200000510921164,-5.112394063644388e-07,-0.0015659999999904529
sweep1,gamma_3e-05,3e-05,N7,17,52.200000000064236,52.20000051313266,-5.130684215259862e-07,-0.0015660000000019272
sweep1,gamma_3e-05,3e-05,N7,18,59.99999999913768,60.00000059086876,-5.91731080135105e-07,-0.0017999999999741305
sweep1,gamma_3e-05,3e-05,N7,19,60.00000000017733,60.000000593309046,-5.9313171618669e-07,-0.00180000000000532
sweep1,gamma_3e-05,3e-05,N7,20,60.00000000072586,60.00000059273626,-5.920103944845323e-07,-0.001800000000021776
sweep1,gamma_3e-05,3e-05,N7,21,60.00000000030868,60.00000059380859,-5.934999123269336e-07,-0.0018000000000092606
sweep1,gamma_3e-05,3e-05,N7,22,60.000000000064055,60.0000005935455,-5.934814453212311e-07,-0.0018000000000019218
sweep1,gamma_3e-05,3e-05,N7,23,59.999999999953566,60.0000005933739,-5.934203315405284e-07,-0.001799999999998607
sweep1,gamma_3e-05,3e-05,N7,24,59.999999999850985,60.00000058885893,-5.890079464165865e-07,-0.0017999999999955296
sweep1,gamma_3e-05,3e-05,N8,1,59.99999999971463,60.00000058834648,-5.886318490411213e-07,-0.001799999999991439
sweep1,gamma_3e-05,3e-05,N8,2,59.99999999880839,60.000000587946815,-5.891384233791541e-07,-0.0017999999999642519
sweep1,gamma_3e-05,3e-05,N8,3,59.99999999132476,60.00000058797194,-5.966471761098546e-07,-0.0017999999997397429
sweep1,gamma_3e-05,3e-05,N8,4,59.99999985007988,59.9896858718999,0.0103139781799797,-0.0017999999955023965
sweep1,gamma_3e-05,3e-05,N8,5,59.99999999593959,60.00000058796649,-5.92026900392284e-07,-0.0017999999998781877
sweep1,gamma_3e-05,3e-05,N8,6,59.99999999978079,60.00000058863707,-5.888562810696385e-07,-0.0017999999999934238
sweep1,gamma_3e-05,3e-05,N8,7,59.999999999995076,60.00000059570198,-5.957069006967686e-07,-0.0017999999999998523
sweep1,gamma_3e-05,3e-05,N8,8,59.999999999995055,60.000000594176136,-5.941810812259973e-07,-0.0017999999999998516
sweep1,gamma_3e-05,3e-05,N8,9,59.999999999384485,60.000000586455506,-5.870710211297592e-07,-0.0017999999999815347
sweep1,gamma_3e-05,3e-05,N8,10,52.200000000069984,52.20000051291234,-5.128423552491768e-07,-0.0015660000000020996
sweep1,gamma_3e-05,3e-05,N8,11,49.91707317039197,49.91707365961512,-4.892231473263564e-07,-0.0014975121951117593
sweep1,gamma_3e-05,3e-05,N8,12,8.586341297724282,8.586341549005835,-2.5128155378695283e-07,-0.00025759023893172844
sweep1,gamma_3e-05,3e-05,N8,13,8.586341284388265,8.5863415483835,-2.6399523456177576e-07,-0.00025759023853164797
sweep1,gamma_3e-05,3e-05,N8,14,1.256251252208474e-09,1.284901387739148e-09,-2.865013553067398e-11,-3.7687537566254225e-14
sweep1,gamma_3e-05,3e-05,N8,15,8.586341283198763,8.5863415478723,-2.6467353642090075e-07,-0.0002575902384959629
sweep1,gamma_3e-05,3e-05,N8,16,8.58634154827706,8.586341565695028,-1.741796751275615e-08,-0.0002575902464483118
sweep1,gamma_3e-05,3e-05,N8,17,52.199999999988414,52.2000005126293,-5.126408879618793e-07,-0.0015659999999996525
sweep1,gamma_3e-05,3e-05,N8,18,59.999999999113314,60.000000590332576,-5.912192619916823e-07,-0.0017999999999733995
sweep1,gamma_3e-05,3e-05,N8,19,60.00000000018396,60.0000005936443,-5.934603422019791e-07,-0.0018000000000055188
sweep1,gamma_3e-05,3e-05,N8,20,60.00000000074196,60.000000593429,-5.926870372263693e-07,-0.0018000000000222588
sweep1,gamma_3e-05,3e-05,N8,21,60.00000000033067,60.00000059422409,-5.938934179994249e-07,-0.0018000000000099202
sweep1,gamma_3e-05,3e-05,N8,22,60.0000000000896,60.000000594077534,-5.939879343941357e-07,-0.0018000000000026881
sweep1,gamma_3e-05,3e-05,N8,23,59.99999999998086,60.000000593600475,-5.936196174616271e-07,-0.0017999999999994258
sweep1,gamma_3e-05,3e-05,N8,24,59.999999999879044,60.00000058872108,-5.888420346877865e-07,-0.0017999999999963713
sweep1,gamma_3e-05,3e-05,N9,1,59.99999999972121,60.00000058827788,-5.885566665142505e-07,-0.0017999999999916364
sweep1,gamma_3e-05,3e-05,N9,2,59.9999999988158,60.000000587888564,-5.890727621249425e-07,-0.0017999999999644741
sweep1,gamma_3e-05,3e-05,N9,3,59.99999999133325,60.00000058791954,-5.965862897028273e-07,-0.0017999999997399974
sweep1,gamma_3e-05,3e-05,N9,4,59.99999985008914,59.989685871793036,0.010313978296103699,-0.0017999999955026743
sweep1,gamma_3e-05,3e-05,N9,5,59.999999995947505,60.000000587905376,-5.919578711655049e-07,-0.0017999999998784251
sweep1,gamma_3e-05,3e-05,N9,6,59.999999999786546,60.00000058853971,-5.88753167107825e-07,-0.0017999999999935964
sweep1,gamma_3e-05,3e-05,N9,7,59.999999999998494,60.00000059501431,-5.950158197265409e-07,-0.0017999999999999548
sweep1,gamma_3e-05,3e-05,N9,8,59.9999999999994,60.00000059479801,-5.947986068122191e-07,-0.0017999999999999822
sweep1,gamma_3e-05,3e-05,N9,9,59.999999999389026,60.00000058685634,-5.874673121297747e-07,-0.0017999999999816709
sweep1,gamma_3e-05,3e-05,N9,10,52.200000000063795,52.20000051338674,-5.133229450393628e-07,-0.001566000000001914
sweep1,gamma_3e-05,3e-05,N9,11,46.7209756095756,46.72097606749186,-4.5791625780111644e-07,-0.0014016292682872682
sweep1,gamma_3e-05,3e-05,N9,12,5.390243814684617,5.390243959025984,-1.443413664148352e-07,-0.00016170731444053852
sweep1,gamma_3e-05,3e-05,N9,13,5.390243790512025,5.390243957034897,-1.6652287193608117e-07,-0.00016170731371536074
sweep1,gamma_3e-05,3e-05,N9,14,1.2978438963072866e-09,1.8234904325626497e-09,-5.256465362553631e-10,-3.89353168892186e-14
sweep1,gamma_3e-05,3e-05,N9,15,5.390243813588349,5.390243959814424,-1.4622607569236834e-07,-0.00016170731440765047
sweep1,gamma_3e-05,3e-05,N9,16,5.390243988967198,5.39024397266668,1.6300517380329893e-08,-0.00016170731966901595
sweep1,gamma_3e-05,3e-05,N9,17,52.199999999985394,52.20000051313198,-5.131465883323472e-07,-0.0015659999999995619
sweep1,gamma_3e-05,3e-05,N9,18,59.99999999912045,60.000000590575844,-5.914553966590574e-07,-0.0017999999999736135
sweep1,gamma_3e-05,3e-05,N9,19,60.00000000018135,60.00000059360167,-5.934203173296737e-07,-0.0018000000000054407
sweep1,gamma_3e-05,3e-05,N9,20,60.0000000007338,60.000000592923136,-5.921893375671061e-07,-0.001800000000022014
sweep1,gamma_3e-05,3e-05,N9,21,60.00000000032613,60.00000059438811,-5.940619800526292e-07,-0.001800000000009784
sweep1,gamma_3e-05,3e-05,N9,22,60.00000000009024,60.00000059379684,-5.937066021033388e-07,-0.0018000000000027072
sweep1,gamma_3e-05,3e-05,N9,23,59.99999999998473,60.00000059320536,-5.932206263992157e-07,-0.001799999999999542
sweep1,gamma_3e-05,3e-05,N9,24,59.999999999884615,60.000000588628815,-5.887442000584997e-07,-0.0017999999999965385
sweep2,hard_min_norm,,N1,1,60.000000589702815,60.000000589702815,0.0,0.0
sweep2,hard_min_norm,,N1,2,60.00000058869449,60.00000058869449,0.0,0.0
sweep2,hard_min_norm,,N1,3,60.00000058075914,60.00000058075914,0.0,0.0
sweep2,hard_min_norm,,N1,4,60.00000023719512,60.00000023719512,0.0,0.0
sweep2,hard_min_norm,,N1,5,60.000000585705266,60.000000585705266,0.0,0.0
sweep2,hard_min_norm,,N1,6,60.000000589771695,60.000000589771695,0.0,0.0
sweep2,hard_min_norm,,N1,7,60.00000058997913,60.00000058997913,0.0,0.0
sweep2,hard_min_norm,,N1,8,60.00000058999752,60.00000058999752,0.0,0.0
sweep2,hard_min_norm,,N1,9,60.00000058949025,60.00000058949025,0.0,0.0
sweep2,hard_min_norm,,N1,10,52.20000051230548,52.20000051230548,0.0,0.0
sweep2,hard_min_norm,,N1,11,60.000000589601896,60.000000589601896,0.0,0.0
sweep2,hard_min_norm,,N1,12,59.99999718592995,59.99999718592995,0.0,0.0
sweep2,hard_min_norm,,N1,13,60.000000556425185,60.000000556425185,0.0,0.0
sweep2,hard_min_norm,,N1,14,59.960286702238,59.960286702238,0.0,0.0
sweep2,hard_min_norm,,N1,15,59.99999717028874,59.99999717028874,0.0,0.0
sweep2,hard_min_norm,,N1,16,60.00000057964538,60.00000057964538,0.0,0.0
sweep2,hard_min_norm,,N1,17,52.200000512180125,52.200000512180125,0.0,0.0
sweep2,hard_min_norm,,N1,18,60.00000058918806,60.00000058918806,0.0,0.0
sweep2,hard_min_norm,,N1,19,60.00000059011148,60.00000059011148,0.0,0.0
sweep2,hard_min_norm,,N1,20,60.000000590503646,60.000000590503646,0.0,0.0
sweep2,hard_min_norm,,N1,21,60.00000059020326,60.00000059020326,0.0,0.0
sweep2,hard_min_norm,,N1,22,60.00000059003534,60.00000059003534,0.0,0.0
sweep2,hard_min_norm,,N1,23,60.00000058995957,60.00000058995957,0.0,0.0
sweep2,hard_min_norm,,N1,24,60.00000058987055,60.00000058987055,0.0,0.0
sweep2,hard_min_norm,,N2,1,60.00000058959072,60.00000058959072,0.0,0.0
sweep2,hard_min_norm,,N2,2,60.00000058857723,60.00000058857723,0.0,0.0
sweep2,hard_min_norm,,N2,3,60.00000058064179,60.00000058064179,0.0,0.0
sweep2,hard_min_norm,,N2,4,60.000000237078616,60.000000237078616,0.0,0.0
sweep2,hard_min_norm,,N2,5,60.000000585588026,60.000000585588026,0.0,0.0
sweep2,hard_min_norm,,N2,6,60.00000058966159,60.00000058966159,0.0,0.0
sweep2,hard_min_norm,,N2,7,60.00000058989215,60.00000058989215,0.0,0.0
sweep2,hard_min_norm,,N2,8,60.000000589905554,60.000000589905554,0.0,0.0
sweep2,hard_min_norm,,N2,9,60.000000589284944,60.000000589284944,0.0,0.0
sweep2,hard_min_norm,,N2,10,52.20000051209716,52.20000051209716,0.0,0.0
sweep2,hard_min_norm,,N2,11,52.20000051190842,52.20000051190842,0.0,0.0
sweep2,hard_min_norm,,N2,12,52.20000051187818,52.20000051187818,0.0,0.0
sweep2,hard_min_norm,,N2,13,52.20000051182339,52.20000051182339,0.0,0.0
sweep2,hard_min_norm,,N2,14,52.20000051175182,52.20000051175182,0.0,0.0
sweep2,hard_min_norm,,N2,15,52.20000051165876,52.20000051165876,0.0,0.0
sweep2,hard_min_norm,,N2,16,52.20000051169433,52.20000051169433,0.0,0.0
sweep2,hard_min_norm,,N2,17,52.20000051203533,52.20000051203533,0.0,0.0
sweep2,hard_min_norm,,N2,18,60.00000058899891,60.00000058899891,0.0,0.0
sweep2,hard_min_norm,,N2,19,60.000000590084504,60.000000590084504,0.0,0.0
sweep2,hard_min_norm,,N2,20,60.00000059054227,60.00000059054227,0.0,0.0
sweep2,hard_min_norm,,N2,21,60.00000059020773,60.00000059020773,0.0,0.0
sweep2,hard_min_norm,,N2,22,60.00000058998193,60.00000058998193,0.0,0.0
sweep2,hard_min_norm,,N2,23,60.00000058987306,60.00000058987306,0.0,0.0
sweep2,hard_min_norm,,N2,24,60.00000058976782,60.00000058976782,0.0,0.0
sweep2,hard_min_norm,,N3,1,60.000000589701386,60.000000589701386,0.0,0.0
sweep2,hard_min_norm,,N3,2,60.00000058869018,60.00000058869018,0.0,0.0
sweep2,hard_min_norm,,N3,3,60.00000058075948,60.00000058075948,0.0,0.0
sweep2,hard_min_norm,,N3,4,60.000000237199686,60.000000237199686,0.0,0.0
sweep2,hard_min_norm,,N3,5,60.000000585703404,60.000000585703404,0.0,0.0
sweep2,hard_min_norm,,N3,6,60.000000589769364,60.000000589769364,0.0,0.0
sweep2,hard_min_norm,,N3,7,60.00000058999147,60.00000058999147,0.0,0.0
sweep2,hard_min_norm,,N3,8,60.0000005899905,60.0000005899905,0.0,0.0
sweep2,hard_min_norm,,N3,9,60.00000058933479,60.00000058933479,0.0,0.0
sweep2,hard_min_norm,,N3,10,52.200000512061926,52.200000512061926,0.0,0.0
sweep2,hard_min_norm,,N3,11,46.72097606678292,46.72097606678292,0.0,0.0
sweep2,hard_min_norm,,N3,12,35.2989441519353,35.2989441519353,0.0,0.0
sweep2,hard_min_norm,,N3,13,35.298942762483065,35.298942762483065,0.0,0.0
sweep2,hard_min_norm,,N3,14,35.271501736190146,35.271501736190146,0.0,0.0
sweep2,hard_min_norm,,N3,15,35.298944148470554,35.298944148470554,0.0,0.0
sweep2,hard_min_norm,,N3,16,35.29894652051468,35.29894652051468,0.0,0.0
sweep2,hard_min_norm,,N3,17,52.20000051198479,52.20000051198479,0.0,0.0
sweep2,hard_min_norm,,N3,18,60.000000589055865,60.000000589055865,0.0,0.0
sweep2,hard_min_norm,,N3,19,60.000000590163296,60.000000590163296,0.0,0.0
sweep2,hard_min_norm,,N3,20,60.000000590625284,60.000000590625284,0.0,0.0
sweep2,hard_min_norm,,N3,21,60.00000059030055,60.00000059030055,0.0,0.0
sweep2,hard_min_norm,,N3,22,60.000000590083566,60.000000590083566,0.0,0.0
sweep2,hard_min_norm,,N3,23,60.000000589979706,60.000000589979706,0.0,0.0
sweep2,hard_min_norm,,N3,24,60.000000589876976,60.000000589876976,0.0,0.0
sweep2,hard_min_norm,,N4,1,60.00000058971786,60.00000058971786,0.0,0.0
sweep2,hard_min_norm,,N4,2,60.00000058870723,60.00000058870723,0.0,0.0
sweep2,hard_min_norm,,N4,3,60.000000580771626,60.000000580771626,0.0,0.0
sweep2,hard_min_norm,,N4,4,60.00000023720783,60.00000023720783,0.0,0.0
sweep2,hard_min_norm,,N4,5,60.0000005857179,60.0000005857179,0.0,0.0
sweep2,hard_min_norm,,N4,6,60.00000058978775,60.00000058978775,0.0,0.0
sweep2,hard_min_norm,,N4,7,60.00000059000647,60.00000059000647,0.0,0.0
sweep2,hard_min_norm,,N4,8,60.00000059002544,60.00000059002544,0.0,0.0
sweep2,hard_min_norm,,N4,9,60.00000058949858,60.00000058949858,0.0,0.0
sweep2,hard_min_norm,,N4,10,52.20000051231073,52.20000051231073,0.0,0.0
sweep2,hard_min_norm,,N4,11,60.00000058960882,60.00000058960882,0.0,0.0
sweep2,hard_min_norm,,N4,12,59.99999718593413,59.99999718593413,0.0,0.0
sweep2,hard_min_norm,,N4,13,60.00000055642971,60.00000055642971,0.0,0.0
sweep2,hard_min_norm,,N4,14,59.9602867022431,59.9602867022431,0.0,0.0
sweep2,hard_min_norm,,N4,15,59.999997170294755,59.999997170294755,0.0,0.0
sweep2,hard_min_norm,,N4,16,60.00000057965245,60.00000057965245,0.0,0.0
sweep2,hard_min_norm,,N4,17,52.20000051218805,52.20000051218805,0.0,0.0
sweep2,hard_min_norm,,N4,18,60.00000058919833,60.00000058919833,0.0,0.0
sweep2,hard_min_norm,,N4,19,60.000000590169904,60.000000590169904,0.0,0.0
sweep2,hard_min_norm,,N4,20,60.000000590603875,60.000000590603875,0.0,0.0
sweep2,hard_min_norm,,N4,21,60.000000590282966,60.000000590282966,0.0,0.0
sweep2,hard_min_norm,,N4,22,60.00000059007988,60.00000059007988,0.0,0.0
sweep2,hard_min_norm,,N4,23,60.00000058998651,60.00000058998651,0.0,0.0
sweep2,hard_min_norm,,N4,24,60.00000058988977,60.00000058988977,0.0,0.0
sweep2,hard_min_norm,,N5,1,60.00000058972591,60.00000058972591,0.0,0.0
sweep2,hard_min_norm,,N5,2,60.00000058871245,60.00000058871245,0.0,0.0
sweep2,hard_min_norm,,N5,3,60.000000580775776,60.000000580775776,0.0,0.0
sweep2,hard_min_norm,,N5,4,60.00000023721164,60.00000023721164,0.0,0.0
sweep2,hard_min_norm,,N5,5,60.00000058572261,60.00000058572261,0.0,0.0
sweep2,hard_min_norm,,N5,6,60.00000058979744,60.00000058979744,0.0,0.0
sweep2,hard_min_norm,,N5,7,60.00000059002993,60.00000059002993,0.0,0.0
sweep2,hard_min_norm,,N5,8,60.00000059005718,60.00000059005718,0.0,0.0
sweep2,hard_min_norm,,N5,9,60.00000058950578,60.00000058950578,0.0,0.0
sweep2,hard_min_norm,,N5,10,52.20000051229928,52.20000051229928,0.0,0.0
sweep2,hard_min_norm,,N5,11,57.30487861158875,57.30487861158875,0.0,0.0
sweep2,hard_min_norm,,N5,12,57.30487638396656,57.30487638396656,0.0,0.0
sweep2,hard_min_norm,,N5,13,57.3048785898387,57.3048785898387,0.0,0.0
sweep2,hard_min_norm,,N5,14,57.278887002316935,57.278887002316935,0.0,0.0
sweep2,hard_min_norm,,N5,15,57.30487637365231,57.30487637365231,0.0,0.0
