unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I3,5,N4,2.0126796126789964e-05,2.0101266899454858e-05,3.6920935718876286e-08,5.624164088522272e-08,1.932070516634643e-08,67.15000063821316,1.297385364250891e-06,6.987193245307425e-07,-0.026849985085446712,-0.026866658436175743,-65.09367846089322
I3,6,N4,2.0101266899454858e-05,2.007573417494384e-05,3.691989708451723e-08,5.62440042984684e-08,1.932410721395117e-08,67.15000065452124,1.2976138120648596e-06,6.987292603723923e-07,-0.02684997703839376,-0.026866665775860707,-65.09350295058852
I3,7,N4,2.007573417494384e-05,2.005019708811118e-05,3.691860165815811e-08,5.624695251367604e-08,1.9328350855517933e-08,67.15000066415243,1.2978987727850004e-06,6.987416562887562e-07,-0.026849969816434893,-0.026866672621580042,-65.0932839925457
I3,8,N4,2.005019708811118e-05,2.002465477402639e-05,3.6917049599500404e-08,5.6250485469287424e-08,1.933343586978702e-08,67.15000066540027,1.2982402315206718e-06,6.987565130159087e-07,-0.026849967412680927,-0.026866675082092086,-65.09302158757093
I3,9,N4,2.002465477402639e-05,1.9999106368053423e-05,3.691524111176225e-08,5.6254603067749036e-08,1.9339361955986787e-08,67.15000065347854,1.2986381679823708e-06,6.987738313463346e-07,-0.026849971810464963,-0.026866670849537557,-65.09271572861573
I3,10,N4,1.9999106368053423e-05,2.005018193228597e-05,8.690512034716059e-08,2.833050019400175e-08,-5.857462015315884e-08,60.000000617140934,-3.514477245338326e-06,8.642671540587176e-07,-0.02689685722388978,-0.02684159890704254,-65.09236640431256
I3,11,N4,2.005018193228597e-05,2.0101250021498733e-05,8.68984866165883e-08,2.8331685027700625e-08,-5.856680158888767e-08,60.00000058992111,-3.5140081298830525e-06,8.642262873321669e-07,-0.026896870478929063,-0.026841584491467032,-65.09210399342402
I3,12,N4,2.0101250021498733e-05,2.0152313111526195e-05,8.68940501950323e-08,2.8332477533963914e-08,-5.856157266106838e-08,60.00000058484151,-3.5136943939133415e-06,8.641989579674716e-07,-0.026896867652451025,-0.02684158633087122,-65.09192848252749
I3,13,N4,2.0152313111526195e-05,2.02033736774996e-05,8.689181031469989e-08,2.833287769835882e-08,-5.855893261634107e-08,60.00000058165643,-3.5135359910416437e-06,8.641851600979404e-07,-0.02689687339648813,-0.026841580435877182,-65.09183985501501
I3,14,N4,2.02033736774996e-05,2.0254434194112928e-05,8.689176651342061e-08,2.8332885525269836e-08,-5.855888098815077e-08,60.000000578004204,-3.513532893136326e-06,8.641848902901784e-07,-0.026896867654247935,-0.026841585978444698,-65.09183812355016
I3,15,N4,2.0254434194112928e-05,2.030549713604597e-05,8.689391877706001e-08,2.833250101558046e-08,-5.856141776147955e-08,60.00000057401157,-3.5136850993037047e-06,8.641981484448036e-07,-0.026896881455240326,-0.02684157303568145,-65.09192327033841
I3,16,N4,2.030549713604597e-05,2.035656497817546e-05,8.689826734735165e-08,2.833172419674479e-08,-5.856654315060686e-08,60.00000058392434,-3.5139926232348418e-06,8.642249365807232e-07,-0.026896853185845473,-0.02684160046310563,-65.09209533053513
I3,17,N4,2.035656497817546e-05,2.040764019647491e-05,8.690481334624185e-08,2.83305550251058e-08,-5.857425832113605e-08,60.00000060075116,-3.5144555344567166e-06,8.642652627851073e-07,-0.026896871380307667,-0.026841583710553594,-65.09235424568188
I3,18,N4,2.040764019647491e-05,2.038209147885056e-05,3.691514858574876e-08,5.6254813711772664e-08,1.9339665126023907e-08,67.15000064626948,1.2986585257111407e-06,6.987747172314106e-07,-0.026849910902670984,-0.026866726006842513,-65.09270007786638
I3,19,N4,2.038209147885056e-05,2.035654878531248e-05,3.6916936970194785e-08,5.625074196348095e-08,1.9333804993286166e-08,67.15000057152785,1.298265016348974e-06,6.98757592002568e-07,-0.026849915777160255,-0.02686671985954058,-65.09300245875258
I3,20,N4,2.035654878531248e-05,2.0331011249671034e-05,3.691846841586122e-08,5.624725586565632e-08,1.9328787449795104e-08,67.15000060315054,1.2979280889119099e-06,6.987429321113816e-07,-0.02684991120760731,-0.02686672311365772,-65.0932613861181
I3,21,N4,2.0331011249671034e-05,2.0305478005617323e-05,3.6919742777917e-08,5.624435540303399e-08,1.932461262511699e-08,67.15000067429632,1.297647750807121e-06,6.987307363571324e-07,-0.026849895414450237,-0.026866737487674576,-65.09347685323026
I3,22,N4,2.0305478005617323e-05,2.027994818922924e-05,3.6920760746817554e-08,5.6242038946488254e-08,1.93212781996707e-08,67.15000066827042,1.2974238440197263e-06,6.987209976997935e-07,-0.026849923513714912,-0.026866709980481594,-65.09364884680922
I3,23,N4,2.027994818922924e-05,2.025442093511443e-05,3.692152177266825e-08,5.62403073904113e-08,1.9318785617743044e-08,67.15000066183327,1.2972564670172606e-06,6.987137187230966e-07,-0.026849888855685594,-0.02686674211794843,-65.0937774378677
I3,24,N4,2.025442093511443e-05,2.0228895377655245e-05,3.692202572937242e-08,5.62391608351985e-08,1.931713510582608e-08,67.15000065707834,1.2971456350490922e-06,6.987088992342819e-07,-0.026849839194731343,-0.02686679035039568,-65.0938626283294
I3,1,N5,2.013519315738326e-05,2.0122100122263028e-05,4.121155183115899e-08,4.8360356585609786e-08,7.148804754450794e-09,67.15000066016161,4.800422439807373e-07,6.717893131257659e-07,-0.027073995109905248,-0.02707966723355692,-66.32302749264939
I3,2,N5,2.0122100122263028e-05,2.010900707101652e-05,4.121154543626439e-08,4.8360366077261914e-08,7.148820640997525e-09,67.15000065232125,4.800433107063115e-07,6.717893363514472e-07,-0.02707395624103229,-0.02707970610257357,-66.32302657476758
I3,3,N5,2.010900707101652e-05,2.009591360501917e-05,4.121138087141131e-08,4.836061010944212e-08,7.1492292380308135e-09,67.15000064037247,4.800707479119387e-07,6.717899323564007e-07,-0.027073937827859326,-0.027079723090297606,-66.32300262668242
I3,4,N5,2.009591360501917e-05,2.008281932564061e-05,4.121105813909184e-08,4.836108868975842e-08,7.150030550666579e-09,67.15000062630078,4.801245559553304e-07,6.717911012163769e-07,-0.0270739302909684,-0.027079729424447124,-66.32295565274065
I3,5,N5,2.008281932564061e-05,2.006972383378497e-05,4.121057704874547e-08,4.836180208697597e-08,7.151225038230506e-09,67.15000064486017,4.802047659287187e-07,6.717928435179108e-07,-0.02707391673492595,-0.02707974147698646,-66.32288565011687
I3,6,N5,2.006972383378497e-05,2.0056626731078184e-05,4.12099379255948e-08,4.8362749910414554e-08,7.152811984819751e-09,67.15000066230438,4.80311329517985e-07,6.717951587700701e-07,-0.027073910723405523,-0.027079746123422253,-66.32279262129374
I3,7,N5,2.0056626731078184e-05,2.004352761945093e-05,4.1209140920139964e-08,4.83639320066787e-08,7.154791086538739e-09,67.15000067616253,4.80444226298878e-07,6.717980469511399e-07,-0.027073910026854706,-0.02707974455834049,-66.32267656359278
