configuration,pv_scale,n6_line_scale,n8_line_scale,capacity_ray_scale,n6_power_mw,n8_power_mw,termination,objective_eur_per_day,pv_curtailment_n6_mwh,pv_curtailment_n8_mwh,pv_curtailment_total_mwh,curtailed_hours_n6,curtailed_hours_n8,lambda_n6_pv_min,lambda_n6_pv_max,lambda_n8_pv_min,lambda_n8_pv_max,lambda_n6_pv_regimes,lambda_n8_pv_regimes,n6_duration_hours,n6_operating_margin_eur_per_day,n6_unit_operating_margin_eur_per_mw_day,n6_unit_capex_eur_per_mw_day,n6_unit_net_margin_eur_per_mw_day,n8_duration_hours,n8_operating_margin_eur_per_day,n8_unit_operating_margin_eur_per_mw_day,n8_unit_capex_eur_per_mw_day,n8_unit_net_margin_eur_per_mw_day
corridors_0p9,1.0,0.9,0.9,0.0,0.0,0.0,optimal,401689.48082296294,430.8306021540192,262.75884422104775,693.5894463750669,6,5,1.2831441579585972e-11,60.000000005847525,6.627524490327617e-11,60.0000000058637,0.000|52.200|60.000,0.000|8.586|52.200|60.000,0.0,5.3819197650810895e-06,,,,0.0,5.373901909659203e-06,,,
corridors_0p9,1.0,0.9,0.9,0.25,16.624028328626583,21.943139300054515,optimal,397030.9552034971,370.61126666934587,201.96192359947548,572.5731902688213,6,5,2.772527259971308e-11,60.000000002244676,8.557199275988183e-11,60.00000000226112,0.000|52.200|60.000,0.000|8.586|52.200|60.000,3.3905920000535392,2318.145733601016,139.44548744597412,22.500084382371174,116.94540306360295,2.59333527280942,2340.3798965386295,106.65656652568464,17.705858389071004,88.95070813661363
corridors_0p9,1.0,0.9,0.9,0.5,33.248056657253166,43.88627860010903,optimal,392372.429583238,310.3919311741148,141.16500296712252,451.5569341412373,6,5,4.7702672315188014e-11,60.00000000099825,1.2251087082471465e-10,60.00000000101355,0.000|52.200|60.000,0.000|8.586|52.200|60.000,3.3905920000535392,4636.291462227796,139.44548729636426,22.500084382371174,116.94540291399309,2.59333527280942,4680.75978812713,106.65656641289019,17.705858389071004,88.95070802381917
corridors_0p9,1.0,0.9,0.9,0.75,49.87208498587975,65.82941790016355,optimal,387713.9039625194,250.17259567964774,80.36808233400524,330.54067801365295,6,5,7.483595868178078e-11,60.00000000054744,2.0496014423580708e-10,60.00000000056026,0.000|52.200|60.000,0.000|8.586|52.200|60.000,3.3905920000535392,6954.437190849803,139.4454872463986,22.500084382371174,116.94540286402744,2.59333527280942,7021.139679687983,106.65656637487203,17.705858389071004,88.95070798580102
corridors_0p9,1.0,0.9,0.9,1.0,66.49611331450633,87.77255720021806,optimal,383055.378342749,189.9532601836651,19.5711617024038,209.5244218860689,6,5,1.1540458353505132e-10,60.00000000035123,8.293504107483471e-10,60.00000000036101,0.000|52.200|60.000,0.000|8.586|52.200|60.000,3.3905920000535392,9272.582919465489,139.44548722132075,22.500084382371174,116.94540283894958,2.59333527280942,9361.51957084628,106.65656635127662,17.705858389071004,88.95070796220563
corridors_0p9,1.0,0.9,0.9,1.25,83.12014164313291,109.71569650027257,optimal,378750.83099753986,88.5081853483556,0.0,88.5081853483556,6,0,2.7949645222408665e-10,60.00000000024291,8.586341461402977,60.00000000024942,0.000|52.200|60.000,8.586|52.200|60.000,3.3905920000535392,11590.72864800303,139.44548720533388,22.500084382371174,116.9454028229627,2.59333527280942,9091.783861038799,82.86675608914547,17.705858389071004,65.16089770007446
corridors_0p9,1.0,0.9,0.9,1.5,99.7441699717595,131.6588358003271,optimal,375586.602222231,0.0,0.0,0.0,0,0,29.908698535177948,60.00000000018233,38.4950399979675,60.00000000018716,29.909|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,3102.3826687056503,31.103398520274677,22.500084382371174,8.603314137903503,2.59333527280942,5.4443711191450305e-06,4.135211348368542e-08,17.705858389071004,-17.70585834771889
corridors_0p9,1.0,0.9,0.9,1.75,116.36819830038608,153.6019751003816,optimal,375069.5384450773,0.0,0.0,0.0,0,0,29.90869854552513,60.000000000170125,38.4950399997788,60.00000000018097,29.909|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,3619.4464417383992,31.10339847657838,22.500084382371174,8.603314094207207,2.59333527280942,4.896588050447142e-06,3.187841853756852e-08,17.705858389071004,-17.705858357192586
corridors_0p9,1.0,0.9,0.9,2.0,132.99222662901266,175.54511440043612,optimal,374989.7261180294,0.0,0.0,0.0,0,0,38.495039998505455,60.00000000015422,38.49503999993808,60.00000000016593,38.495|52.200|60.000,38.495|47.081|52.200|60.000,3.3905920000535392,5.456037271627441e-06,4.102523440597234e-08,22.500084382371174,-22.50008434134594,2.59333527280942,4.859086531938943e-06,2.767998727013773e-08,17.705858389071004,-17.705858361391016
corridors_0p9,1.0,0.9,0.9,2.25,149.61625495763926,197.48825370049065,optimal,374989.7261180216,0.0,0.0,0.0,0,0,38.49503999939022,60.00000000014459,38.495040000057955,60.000000000156916,38.495|52.200|60.000,38.495|47.081|52.200|60.000,3.3905920000535392,5.096543084312195e-06,3.4064100092300636e-08,22.500084382371174,-22.500084348307073,2.5933352728094197,4.828353970558041e-06,2.444881596796481e-08,17.705858389071,-17.705858364622184
corridors_1p1,1.0,1.1,1.1,0.0,0.0,0.0,optimal,382998.0917290327,117.35526748177102,219.22831929656553,336.58358677833655,4,4,1.7647357477152963e-10,60.00000000584833,7.925215558286878e-11,60.00000000586708,0.000|52.200|60.000,0.000|52.200|60.000,0.0,5.407925388199271e-06,,,,0.0,5.407923665740314e-06,,,
corridors_1p1,1.0,1.1,1.1,0.25,16.624028328626583,21.943139300054515,optimal,378339.5661095253,60.457968481496465,155.58569941601365,216.04366789751012,4,4,3.1879182144069704e-10,60.000000002250324,1.0795284390216773e-10,60.000000002269104,0.000|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,2318.145733636145,139.44548744808725,22.500084382371174,116.94540306571608,2.59333527280942,2340.3798966245454,106.65656652960003,17.705858389071004,88.95070814052903
corridors_1p1,1.0,1.1,1.1,0.5,33.248056657253166,43.88627860010903,optimal,373681.0404890338,11.341561787975593,86.25564290155768,97.59720468953327,4,4,1.1510966947162294e-09,60.00000000100357,1.8069669704374235e-10,60.000000001021235,0.000|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,4636.291461517871,139.44548727501189,22.500084382371174,116.94540289264071,2.59333527280942,4680.759788190418,106.65656641433226,17.705858389071004,88.95070802526126
corridors_1p1,1.0,1.1,1.1,0.75,49.87208498587975,65.82941790016355,optimal,370192.4327240334,0.0,7.466481446614466,7.466481446614466,0,1,23.219053874078224,60.00000000057639,1.1963689611132732e-09,60.00000000059146,23.219|38.495|52.200|60.000,0.000|27.515|52.200|60.000,3.3905920000535392,761.8452913464007,15.275986387216443,22.500084382371174,-7.224097995154731,2.59333527280942,3813.9714396235368,57.937189197203296,17.705858389071004,40.23133080813229
corridors_1p1,1.0,1.1,1.1,1.0,66.49611331450633,87.77255720021806,optimal,369793.92800278973,0.0,0.0,0.0,0,0,38.49503999976191,60.00000000048755,38.49503999606608,60.00000000049904,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.895784374938605e-06,7.36251207913918e-08,22.500084382371174,-22.500084308746054,2.59333527280942,5.561440751241105e-06,6.336195422169253e-08,17.705858389071004,-17.70585832570905
corridors_1p1,1.0,1.1,1.1,1.25,83.12014164313291,109.71569650027257,optimal,369793.92800262786,0.0,0.0,0.0,0,0,38.49504000034473,60.000000000441055,38.49503999913755,60.000000000450385,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.8228660599877055e-06,5.802283254874787e-08,22.500084382371174,-22.500084324348343,2.59333527280942,5.0404036071042885e-06,4.59405879731326e-08,17.705858389071004,-17.705858343130416
corridors_1p1,1.0,1.1,1.1,1.5,99.7441699717595,131.6588358003271,optimal,369793.9280028301,0.0,0.0,0.0,0,0,38.495040000588425,60.00000000041644,38.49503999980341,60.00000000042449,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.792012628174074e-06,4.80430347912147e-08,22.500084382371174,-22.50008433432814,2.59333527280942,4.910366768907758e-06,3.7296143012800045e-08,17.705858389071004,-17.70585835177486
corridors_1p1,1.0,1.1,1.1,1.75,116.36819830038608,153.6019751003816,optimal,369793.92800278997,0.0,0.0,0.0,0,0,38.495040000718454,60.0000000004027,38.4950400000799,60.00000000041002,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.775364549700427e-06,4.103668029106697e-08,22.500084382371174,-22.500084341334492,2.59333527280942,4.8525467143810034e-06,3.1591694776123674e-08,17.705858389071004,-17.705858357479308
corridors_1p1,1.0,1.1,1.1,2.0,132.99222662901266,175.54511440043612,optimal,369793.92800278804,0.0,0.0,0.0,0,0,38.495040000798554,60.000000000394564,38.49504000022853,60.000000000401435,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.764994935198598e-06,3.582912367119583e-08,22.500084382371174,-22.50008434654205,2.59333527280942,4.820324040071751e-06,2.7459175133043608e-08,17.705858389071004,-17.705858361611828
corridors_1p1,1.0,1.1,1.1,2.25,149.61625495763926,197.48825370049065,optimal,369793.92800279433,0.0,0.0,0.0,0,0,38.49504000085244,60.00000000038945,38.49504000032013,60.000000000396035,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.757951975204656e-06,3.1801036435190625e-08,22.500084382371174,-22.500084350570138,2.5933352728094197,4.8000372722488815e-06,2.4305431752556715e-08,17.705858389071,-17.705858364765568
corridors_1p2,1.0,1.2,1.2,0.0,0.0,0.0,optimal,381843.16721492057,116.40789862877,171.84461465398613,288.2525132827561,4,4,1.5177305227189914e-10,60.000000005848335,1.0086929729933336e-10,60.00000000586796,0.000|52.200|60.000,0.000|52.200|60.000,0.0,5.4075466323515255e-06,,,,0.0,5.407546976979978e-06,,,
corridors_1p2,1.0,1.2,1.2,0.25,16.624028328626583,21.943139300054515,optimal,377184.6415952413,71.37912140713391,101.27391152675938,172.6530329338933,4,4,2.392318106125358e-10,60.00000000225165,1.6011182760243882e-10,60.00000000227124,0.000|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,2318.145733599403,139.44548744587706,22.500084382371174,116.94540306350589,2.59333527280942,2340.379896611367,106.65656652899945,17.705858389071004,88.95070813992845
corridors_1p2,1.0,1.2,1.2,0.5,33.248056657253166,43.88627860010903,optimal,372526.11597511143,28.19046163100404,34.820353190989806,63.01081482199385,4,4,4.674289395953372e-10,60.00000000100477,3.6329510112650074e-10,60.00000000102325,0.000|52.200|60.000,0.000|52.200|60.000,3.3905920000535392,4636.29146193325,139.44548728750522,22.500084382371174,116.94540290513405,2.59333527280942,4680.759788068581,106.65656641155607,17.705858389071004,88.95070802248506
corridors_1p2,1.0,1.2,1.2,0.75,49.87208498587975,65.82941790016355,optimal,369718.9747007109,2.0282331558668716,2.0806859434371177,4.108919099303989,1,1,4.443160106486376e-09,60.00000000061187,4.348260873958853e-09,60.000000000628496,0.000|38.495|52.200|60.000,0.000|38.495|52.200|60.000,3.3905920000535392,1919.827931092039,38.49504049480984,22.500084382371174,15.994956112438668,2.59333527280942,2534.1061060075453,38.49504046732957,17.705858389071004,20.789182078258563
corridors_1p2,1.0,1.2,1.2,1.0,66.49611331450633,87.77255720021806,optimal,369490.7058901249,0.0,0.0,0.0,0,0,38.49503999888841,60.00000000051057,38.49503999879022,60.000000000525745,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,5.001668860133515e-06,7.521746175565401e-08,22.500084382371174,-22.500084307153713,2.59333527280942,5.047617525459556e-06,5.750792373458404e-08,17.705858389071004,-17.705858331563082
corridors_1p2,1.0,1.2,1.2,1.25,83.12014164313291,109.71569650027257,optimal,369490.705890226,0.0,0.0,0.0,0,0,38.4950399999468,60.000000000473285,38.49503999984031,60.000000000487624,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.869958041870462e-06,5.858938574454175e-08,22.500084382371174,-22.50008432378179,2.59333527280942,4.8935907589932204e-06,4.46024672411487e-08,17.705858389071004,-17.70585834446854
corridors_1p2,1.0,1.2,1.2,1.5,99.7441699717595,131.6588358003271,optimal,369490.70589032234,0.0,0.0,0.0,0,0,38.495040000300925,60.000000000456176,38.49504000019072,60.00000000047006,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.820786782801202e-06,4.8331514354835055e-08,22.500084382371174,-22.50008433403966,2.59333527280942,4.835305535229016e-06,3.6726023785917473e-08,17.705858389071004,-17.70585835234498
corridors_1p2,1.0,1.2,1.2,1.75,116.36819830038608,153.6019751003816,optimal,369490.7058900925,0.0,0.0,0.0,0,0,38.49504000047554,60.000000000447244,38.49504000036389,60.00000000046088,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.795367587161327e-06,4.120857465527519e-08,22.500084382371174,-22.500084341162598,2.59333527280942,4.805004893230485e-06,3.128218169128574e-08,17.705858389071004,-17.705858357788824
corridors_1p2,1.0,1.2,1.2,2.0,132.99222662901266,175.54511440043612,optimal,369490.7058902384,0.0,0.0,0.0,0,0,38.49504000057819,60.00000000044208,38.49504000046588,60.00000000045557,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.779991865130793e-06,3.594188913360161e-08,22.500084382371174,-22.500084346429286,2.59333527280942,4.786707447891977e-06,2.7267676826214683e-08,17.705858389071004,-17.705858361803326
corridors_1p2,1.0,1.2,1.2,2.25,149.61625495763926,197.48825370049065,optimal,369490.7058902533,0.0,0.0,0.0,0,0,38.49504000064506,60.000000000438845,38.49504000053233,60.00000000045225,38.495|52.200|60.000,38.495|52.200|60.000,3.3905920000535392,4.769775685227674e-06,3.188006334323859e-08,22.500084382371174,-22.50008435049111,2.5933352728094197,4.7746167372358614e-06,2.4176712527303083e-08,17.705858389071,-17.705858364894286
n8_lines_0p9,1.0,1.0,0.9,0.0,0.0,0.0,optimal,396000.9444714925,213.93177492180436,375.09267104027634,589.0244459620807,5,5,8.561428941894042e-11,60.00000000585059,4.691253354217097e-11,60.00000000587075,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,0.0,5.3577913150305505e-06,,,,0.0,5.366176886669749e-06,,,
n8_lines_0p9,1.0,1.0,0.9,0.25,16.624028328626583,21.943139300054515,optimal,391342.4188518628,153.71243943783637,314.2957504181274,468.0081898559638,5,5,1.3337832383943638e-10,60.00000000224968,5.611678365031088e-11,60.00000000226952,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,2318.145733603821,139.44548744614283,22.500084382371174,116.94540306377166,2.59333527280942,2340.3798966045288,106.65656652868782,17.705858389071004,88.95070813961681
n8_lines_0p9,1.0,1.0,0.9,0.5,33.248056657253166,43.88627860010903,optimal,386683.8932314353,93.49310394329311,253.4988297850865,346.99193372837965,5,5,2.220438809864571e-10,60.000000001002604,7.136606993235926e-11,60.000000001020894,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,4636.291462203135,139.44548729562254,22.500084382371174,116.94540291325137,2.59333527280942,4680.759788198392,106.65656641451397,17.705858389071004,88.95070802544296
n8_lines_0p9,1.0,1.0,0.9,0.75,49.87208498587975,65.82941790016355,optimal,382025.3676111406,33.273768448229646,192.7019091525657,225.97567760079534,5,5,5.776159014839736e-10,60.00000000055077,1.0054802636089055e-10,60.000000000566374,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,6954.437190473502,139.44548723885327,22.500084382371174,116.9454028564821,2.59333527280942,7021.139679788954,106.65656637640586,17.705858389071004,88.95070798733485
n8_lines_0p9,1.0,1.0,0.9,1.0,66.49611331450633,87.77255720021806,optimal,377992.4923187132,0.0,116.94507047719264,116.94507047719264,0,5,23.219053870922668,60.00000000035414,1.6680938910226906e-10,60.00000000036649,23.219|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,3679.638939251174,55.33615057841959,22.500084382371174,32.83606619604842,2.59333527280942,9361.519571358942,106.65656635711743,17.705858389071004,88.95070796804643
n8_lines_0p9,1.0,1.0,0.9,1.25,83.12014164313291,109.71569650027257,optimal,374732.20269370393,0.0,22.714944527098737,22.714944527098737,0,5,23.21905387641583,60.00000000024605,1.049030508830588e-09,60.00000000025489,23.219|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,4599.548671632682,55.33615054916934,22.500084382371174,32.83606616679816,2.59333527280942,11701.899462522262,106.65656634183779,17.705858389071004,88.95070795276678
n8_lines_0p9,1.0,1.0,0.9,1.5,99.7441699717595,131.6588358003271,optimal,373439.64224145963,0.0,0.0,0.0,0,0,38.495039999711366,60.00000000023138,27.51485311710343,60.00000000023356,38.495|41.331|52.200|60.000,27.515|49.917|52.200|60.000,3.3905920000535392,4.918402407409221e-06,4.931017430694711e-08,22.500084382371174,-22.500084333061,2.59333527280942,4005.369307385992,30.422335751627852,17.705858389071004,12.716477362556848
n8_lines_0p9,1.0,1.0,0.9,1.75,116.36819830038608,153.6019751003816,optimal,373326.4237023729,0.0,0.0,0.0,0,0,38.495040000054914,60.000000000215806,38.495039998202515,60.00000000021419,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.8480611527965954e-06,4.166139223262779e-08,22.500084382371174,-22.500084340709783,2.59333527280942,5.503454983872305e-06,3.5829324331771774e-08,17.705858389071004,-17.70585835324168
n8_lines_0p9,1.0,1.0,0.9,2.0,132.99222662901266,175.54511440043612,optimal,373326.4237026635,0.0,0.0,0.0,0,0,38.49504000019375,60.00000000020257,38.49503999937459,60.00000000019902,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.819229243486608e-06,3.6236924259716684e-08,22.500084382371174,-22.50008434613425,2.59333527280942,5.07732285516226e-06,2.892317950575585e-08,17.705858389071004,-17.705858360147825
n8_lines_0p9,1.0,1.0,0.9,2.25,149.61625495763926,197.48825370049065,optimal,373326.4237025571,0.0,0.0,0.0,0,0,38.49504000028394,60.00000000019416,38.49503999971524,60.000000000189296,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.800101672844336e-06,3.208275514049851e-08,22.500084382371174,-22.500084350288418,2.5933352728094197,4.955794755574172e-06,2.5094124145176235e-08,17.705858389071,-17.705858363976876
n8_lines_1p1,1.0,1.0,1.1,0.0,0.0,0.0,optimal,385879.1506813918,256.84839245399485,136.7860555224081,393.63444797640295,4,4,6.637718441877688e-11,60.000000005846466,1.2172388712097493e-10,60.000000005862304,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,0.0,5.375785973288595e-06,,,,0.0,5.3984313251068505e-06,,,
n8_lines_1p1,1.0,1.0,1.1,0.25,16.624028328626583,21.943139300054515,optimal,381220.6250615799,196.6290569706965,75.98913489963564,272.6181918703321,4,4,1.0455991412231088e-10,60.000000002247276,1.9337543102231755e-10,60.00000000226356,0.000|41.331|52.200|60.000,0.000|49.917|52.200|60.000,3.3905920000535392,2318.145733646898,139.44548744873407,22.500084382371174,116.9454030663629,2.59333527280942,2340.3798966006375,106.6565665285105,17.705858389071004,88.95070813943948
n8_lines_1p1,1.0,1.0,1.1,0.5,33.248056657253166,43.88627860010903,optimal,376580.07633843477,134.3160593858062,17.285888378386858,151.60194776419306,4,1,1.656292620116488e-10,60.000000001001,5.042254321073609e-10,60.000000001016474,0.000|41.331|52.200|60.000,0.000|8.586|49.917|52.200|60.000,3.3905920000535392,4636.291462267988,139.44548729757312,22.500084382371174,116.94540291520195,2.59333527280942,4013.536126140348,91.45309773725897,17.705858389071004,73.74723934818797
n8_lines_1p1,1.0,1.0,1.1,0.75,49.87208498587975,65.82941790016355,optimal,372295.151261476,30.58569599976235,0.0,30.58569599976235,4,0,3.915082847768618e-10,60.000000000549065,8.586341461580286,60.00000000056247,0.000|41.331|52.200|60.000,8.586|49.917|52.200|60.000,3.3905920000535392,6954.437190338059,139.4454872361375,22.500084382371174,116.94540285376632,2.59333527280942,5455.070317795189,82.86675610694769,17.705858389071004,65.16089771787668
n8_lines_1p1,1.0,1.0,1.1,1.0,66.49611331450633,87.77255720021806,optimal,370863.30885905784,0.0,0.0,0.0,0,0,29.908698535292764,60.00000000044465,38.49503999958856,60.00000000046086,29.909|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,2068.2551125983505,31.103398522198354,22.500084382371174,8.60331413982718,2.59333527280942,4.906929758017123e-06,5.5905056369998664e-08,17.705858389071004,-17.70585833316595
n8_lines_1p1,1.0,1.0,1.1,1.25,83.12014164313291,109.71569650027257,optimal,370726.17589037033,0.0,0.0,0.0,0,0,38.495039997145106,60.000000000390614,38.49504000017252,60.00000000040823,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,5.532990461479821e-06,6.656618181950531e-08,22.500084382371174,-22.500084315804994,2.59333527280942,4.833952368546053e-06,4.405889515119693e-08,17.705858389071004,-17.70585834501211
n8_lines_1p1,1.0,1.0,1.1,1.5,99.7441699717595,131.6588358003271,optimal,370726.1758903914,0.0,0.0,0.0,0,0,38.49503999932505,60.00000000036269,38.49504000038734,60.0000000003807,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,5.0413106764832515e-06,5.0542409425138275e-08,22.500084382371174,-22.500084331828763,2.59333527280942,4.80208687163538e-06,3.6473715132330294e-08,17.705858389071004,-17.70585835259729
n8_lines_1p1,1.0,1.0,1.1,1.75,116.36819830038608,153.6019751003816,optimal,370726.1758903015,0.0,0.0,0.0,0,0,38.495039999819895,60.000000000346986,38.49504000051453,60.00000000036531,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.921646241647355e-06,4.2293739299313585e-08,22.500084382371174,-22.500084340077436,2.59333527280942,4.782581439697209e-06,3.11361975428487e-08,17.705858389071004,-17.705858357934808
n8_lines_1p1,1.0,1.0,1.1,2.0,132.99222662901266,175.54511440043612,optimal,370726.17589018133,0.0,0.0,0.0,0,0,38.49504000004376,60.00000000033734,38.49504000059355,60.00000000035588,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.866092511127527e-06,3.658930025062062e-08,22.500084382371174,-22.500084345781875,2.59333527280942,4.770209633005772e-06,2.7173696341810132e-08,17.705858389071004,-17.705858361897306
n8_lines_1p1,1.0,1.0,1.1,2.25,149.61625495763926,197.48825370049065,optimal,370726.17589038494,0.0,0.0,0.0,0,0,38.49504000017201,60.0000000003311,38.495040000646505,60.0000000003498,38.495|41.331|52.200|60.000,38.495|49.917|52.200|60.000,3.3905920000535392,4.833839375844642e-06,3.230825004417631e-08,22.500084382371174,-22.500084350062924,2.5933352728094197,4.761816579641523e-06,2.411189774792005e-08,17.705858389071,-17.705858364959102
n8_lines_1p2,1.0,1.0,1.2,0.0,0.0,0.0,optimal,383292.58726272744,277.2246425732842,57.60712498963153,334.83176756291573,4,3,4.5273362939825226e-11,60.00000000584524,2.5208983541911013e-10,60.00000000585977,0.000|41.331|52.200|60.000,0.000|27.595|49.917|52.200|60.000,0.0,5.392689856119787e-06,,,,0.0,5.421488413069045e-06,,,
n8_lines_1p2,1.0,1.0,1.2,0.25,16.624028328626583,21.943139300054515,optimal,378735.92474840634,202.94149594838333,15.327752139564211,218.26924808794755,4,2,7.692097859127231e-11,60.000000002246566,6.713923278400546e-10,60.00000000226179,0.000|41.331|52.200|60.000,0.000|27.595|49.917|52.200|60.000,3.3905920000535392,2318.1457336469334,139.4454874487362,22.500084382371174,116.94540306636503,2.59333527280942,1873.7289043269893,85.39019320368322,17.705858389071004,67.68433481461221
n8_lines_1p2,1.0,1.0,1.2,0.5,33.248056657253166,43.88627860010903,optimal,374970.64675209974,114.12080462041848,1.044826540198187,115.16563116061667,4,1,1.499850265250749e-10,60.000000001000515,8.679988040185965e-09,60.00000000101516,0.000|41.331|52.200|60.000,0.000|27.595|49.917|52.200|60.000,3.3905920000535392,4636.291462244652,139.44548729687128,22.500084382371174,116.94540291450011,2.59333527280942,2536.411162028561,57.79508408858936,17.705858389071004,40.08922569951836
n8_lines_1p2,1.0,1.0,1.2,0.75,49.87208498587975,65.82941790016355,optimal,371905.79825507244,21.165272250293953,0.0,21.165272250293953,4,0,4.851775005916418e-10,60.000000000548546,27.595108695110884,60.00000000056131,0.000|41.331|52.200|60.000,27.595|49.917|52.200|60.000,3.3905920000535392,6954.437189756333,139.44548722447314,22.500084382371174,116.94540284210197,2.59333527280942,1988.0467797372012,30.199975074248105,17.705858389071004,12.4941166851771
n8_lines_1p2,1.0,1.0,1.2,1.0,66.49611331450633,87.77255720021806,optimal,370491.20623452857,0.0,0.0,0.0,0,0,20.182011171602145,60.00000000049453,38.495040000112134,60.000000000512216,20.182|38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,2435.4905123219837,36.626058139711965,22.500084382371174,14.125973757340791,2.59333527280942,4.841868835369135e-06,5.5163811899935236e-08,17.705858389071004,-17.70585833390719
n8_lines_1p2,1.0,1.0,1.2,1.25,83.12014164313291,109.71569650027257,optimal,370146.2343120594,0.0,0.0,0.0,0,0,38.49503999468211,60.0000000004611,38.49504000089916,60.000000000482814,38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,5.872849255063885e-06,7.065494763325009e-08,22.500084382371174,-22.500084311716225,2.59333527280942,4.773607543715077e-06,4.3508884288978815e-08,17.705858389071004,-17.70585834556212
n8_lines_1p2,1.0,1.0,1.2,1.5,99.7441699717595,131.6588358003271,optimal,370146.23431236856,0.0,0.0,0.0,0,0,38.49503999910989,60.00000000042054,38.49504000101973,60.00000000044312,38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,5.092983038899155e-06,5.106045837406966e-08,22.500084382371174,-22.500084331310717,2.59333527280942,4.760393420590015e-06,3.615703717606614e-08,17.705858389071004,-17.705858352913967
n8_lines_1p2,1.0,1.0,1.2,1.75,116.36819830038608,153.6019751003816,optimal,370146.23431204463,0.0,0.0,0.0,0,0,38.49503999973026,60.00000000039681,38.495040001110546,60.00000000041994,38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,4.9466533456151815e-06,4.250863567420868e-08,22.500084382371174,-22.50008433986254,2.59333527280942,4.75189602580186e-06,3.0936425281617716e-08,17.705858389071004,-17.705858358134577
n8_lines_1p2,1.0,1.0,1.2,2.0,132.99222662901266,175.54511440043612,optimal,370146.2343122964,0.0,0.0,0.0,0,0,38.49503999999203,60.00000000038206,38.495040001168995,60.00000000040552,38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,4.881997491595031e-06,3.6708893559723346e-08,22.500084382371174,-22.50008434566228,2.59333527280942,4.746472033879073e-06,2.7038474127237123e-08,17.705858389071004,-17.70585836203253
n8_lines_1p2,1.0,1.0,1.2,2.25,149.61625495763926,197.48825370049065,optimal,370146.2343123839,0.0,0.0,0.0,0,0,38.49504000013672,60.00000000037252,38.49504000120899,60.000000000396206,38.495|41.331|52.200|60.000,38.495|48.386|49.917|52.200|60.000,3.3905920000535392,4.8451985081692904e-06,3.238417182371734e-08,22.500084382371174,-22.500084349987002,2.5933352728094197,4.742746281727401e-06,2.4015333534318545e-08,17.705858389071,-17.70585836505567
n6_lines_0p9,1.0,0.9,1.0,0.0,0.0,0.0,optimal,395807.51565943286,420.77162818364815,153.2528208336836,574.0244490173318,5,4,5.6082141134576e-12,60.00000000584509,1.100506762961309e-10,60.00000000585872,0.000|41.331|52.200|60.000,0.000|8.586|49.917|52.200|60.000,0.0,5.359832598731581e-06,,,,0.0,5.363323952114828e-06,,,
