sweep,investor,termination,optimal,solve_seconds,best_feasible_objective,best_objective_bound,proximal_penalty,complementarity_epsilon,complementarity_max_product,complementarity_max_violation,primal_dual_gap_eur_per_day,profit_eur_per_day,old_power_mw,best_response_power_mw,new_power_mw,old_energy_mwh,best_response_energy_mwh,new_energy_mwh,max_raw_deviation_mw,max_raw_deviation_mwh,max_iterate_change_mw,max_iterate_change_mwh,max_raw_bid_deviation_eur_per_mwh,max_iterate_bid_change_eur_per_mwh,max_raw_quantity_bid_deviation_mw,max_iterate_quantity_bid_change_mw
3,I3,error: [Errno 22] Invalid argument,False,0.32436019997112453,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,I4,error: [Errno 22] Invalid argument,False,0.31509819999337196,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I1,error: [Errno 22] Invalid argument,False,0.29361110005993396,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I2,error: [Errno 22] Invalid argument,False,0.29083109996281564,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I3,error: [Errno 22] Invalid argument,False,0.2975021000020206,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I4,error: [Errno 22] Invalid argument,False,0.29467710002791137,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I1,error: [Errno 22] Invalid argument,False,0.35892869997769594,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I2,error: [Errno 22] Invalid argument,False,0.35469059995375574,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I3,error: [Errno 22] Invalid argument,False,0.36564269999507815,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I4,error: [Errno 22] Invalid argument,False,0.352643100079149,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I1,error: [Errno 22] Invalid argument,False,0.2973549999296665,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I2,error: [Errno 22] Invalid argument,False,0.29351740004494786,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I3,error: [Errno 22] Invalid argument,False,0.2922866001026705,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I4,error: [Errno 22] Invalid argument,False,0.29798150004353374,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I1,error: [Errno 22] Invalid argument,False,0.35128270008135587,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I2,error: [Errno 22] Invalid argument,False,0.3567088000709191,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I3,error: [Errno 22] Invalid argument,False,0.3611699999310076,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I4,error: [Errno 22] Invalid argument,False,0.3490911000408232,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I1,error: [Errno 22] Invalid argument,False,0.2985062999650836,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I2,error: [Errno 22] Invalid argument,False,0.3227674000663683,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I3,error: [Errno 22] Invalid argument,False,0.3238066000631079,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I4,error: [Errno 22] Invalid argument,False,0.2891043999698013,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I1,error: [Errno 22] Invalid argument,False,0.3408950000302866,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I2,error: [Errno 22] Invalid argument,False,0.3387370000127703,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I3,error: [Errno 22] Invalid argument,False,0.2992063999408856,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I4,error: [Errno 22] Invalid argument,False,0.2918470000149682,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I1,error: [Errno 22] Invalid argument,False,0.3503521999809891,,,0.01,,,,,nan,46.79553761865601,46.79553761865601,46.79553761865601,136.79874247619173,136.79874247619173,136.79874247619173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I2,error: [Errno 22] Invalid argument,False,0.35802370007149875,,,0.01,,,,,nan,46.795537609261174,46.795537609261174,46.795537609261174,136.79874247432085,136.79874247432085,136.79874247432085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I3,error: [Errno 22] Invalid argument,False,0.3508298998931423,,,0.01,,,,,nan,46.795537600027,46.795537600027,46.795537600027,136.79874246749506,136.79874246749506,136.79874246749506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I4,error: [Errno 22] Invalid argument,False,0.326837099972181,,,0.01,,,,,nan,51.8564179232905,51.8564179232905,51.8564179232905,147.28491782050713,147.28491782050713,147.28491782050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
