investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw
I3,N4,22,1.0078226331257096e-06,4.0000841049768553e-07,3.980069114326833e-07
I3,N4,23,1.0078226331257096e-06,4.003081981399399e-07,3.9767053537855853e-07
I3,N4,24,1.0078226331257096e-06,4.0068068465261295e-07,3.972244019529839e-07
I3,N5,1,1.0075745258501997e-06,4.0069940844291925e-07,3.973135566626093e-07
I3,N5,2,1.0075745258501997e-06,4.011445899994146e-07,3.9679430977556423e-07
I3,N5,3,1.0075745258501997e-06,4.016570145569546e-07,3.9617459012505627e-07
I3,N5,4,1.0075745258501997e-06,4.022339347754666e-07,3.9547028614939174e-07
I3,N5,5,1.0075745258501997e-06,4.0288029225988714e-07,3.9468159261618824e-07
I3,N5,6,1.0075745258501997e-06,4.036057900110815e-07,3.9380229873269495e-07
I3,N5,7,1.0075745258501997e-06,4.0442438405849116e-07,3.9282213713510537e-07
I3,N5,8,1.0075745258501997e-06,4.0535451599785265e-07,3.917273236792425e-07
I3,N5,9,1.0075745258501997e-06,4.064199060706572e-07,3.9049991219380273e-07
I3,N5,10,1.0075745258501997e-06,4.2011935006773924e-07,3.84501550761073e-07
I3,N5,11,1.0075745258501997e-06,4.0713151016245255e-07,3.906770684678323e-07
I3,N5,12,1.0075745258501997e-06,4.1981423303134927e-07,3.8446000770576433e-07
I3,N5,13,1.0075745258501997e-06,4.148930944413952e-07,3.860205044763749e-07
I3,N5,14,1.0075745258501997e-06,4.241969630877579e-07,3.8610601062122634e-07
I3,N5,15,1.0075745258501997e-06,4.159414637392803e-07,3.8882991251943006e-07
I3,N5,16,1.0075745258501997e-06,4.0398025502306086e-07,3.9336593550193834e-07
I3,N5,17,1.0075745258501997e-06,4.1374098563788974e-07,3.9183224650616564e-07
I3,N5,18,1.0075745258501997e-06,3.9927888104600075e-07,3.98766433448737e-07
I3,N5,19,1.0075745258501997e-06,3.9917285782492616e-07,3.9897550779432203e-07
I3,N5,20,1.0075745258501997e-06,3.992893798863006e-07,3.9848030316317295e-07
I3,N5,21,1.0075745258501997e-06,3.9934479660451625e-07,3.988853079787608e-07
I3,N5,22,1.0075745258501997e-06,3.9958333369033805e-07,3.986345886630775e-07
I3,N5,23,1.0075745258501997e-06,3.999042889253143e-07,3.982693479535185e-07
I3,N5,24,1.0075745258501997e-06,4.0030421400484857e-07,3.977850557868804e-07
I3,N6,1,10.872556483341139,4.584235590016606,0.3673840575027866
I3,N6,2,10.872556483341139,4.59450664424493,0.03294111335887658
I3,N6,3,10.872556483341139,4.594770834678972,0.03935385950502017
I3,N6,4,10.872556483341139,4.595673584622366,0.6678269430749038
I3,N6,5,10.872556483341139,4.613901903841617,2.7426785046302284
I3,N6,6,10.872556483341139,4.682399118009006,4.439013461938771
I3,N6,7,10.872556483341139,4.721249078925101,1.16443134572471
I3,N6,8,10.872556483341139,4.703818473100316,0.46199104212054765
I3,N6,9,10.872556483341139,4.712233122280361,0.06695933933114075
I3,N6,10,10.872556483341139,2.2700337923316285,1.5515750481880906e-07
I3,N6,11,10.872556483341139,4.919331093186414,1.3693175673272592e-07
I3,N6,12,10.872556483341139,10.836863213646957,1.5283855874445895
I3,N6,13,10.872556483341139,10.872556403319374,3.686617618613858
I3,N6,14,10.872556483341139,10.81960482920202,4.35583379408698
I3,N6,15,10.872556483341139,8.060360245773854,4.592930756946988
I3,N6,16,10.872556483341139,1.5965401766989058,4.63481299165677
I3,N6,17,10.872556483341139,1.3463920463926105e-07,2.387879901317521
I3,N6,18,10.872556483341139,1.4222624398918567e-07,1.075413034291874
I3,N6,19,10.872556483341139,0.150709531465372,0.04153588198354016
I3,N6,20,10.872556483341139,0.1839540689864655,6.5377554765220225
I3,N6,21,10.872556483341139,2.6013137986606005,5.924761330144188
I3,N6,22,10.872556483341139,3.8066730345060624,7.248812613162371
I3,N6,23,10.872556483341139,4.135146834949981,8.765509464724385
I3,N6,24,10.872556483341139,4.522176495727747,1.808905852100034
I3,N7,1,1.008349677749406e-06,4.0013904927848307e-07,3.984217041587586e-07
I3,N7,2,1.008349677749406e-06,4.0067055750017905e-07,3.9779114848854457e-07
I3,N7,3,1.008349677749406e-06,4.0128128924046055e-07,3.97044097332607e-07
I3,N7,4,1.008349677749406e-06,4.019698157530095e-07,3.9619635925289676e-07
I3,N7,5,1.008349677749406e-06,4.027431388500729e-07,3.9524742011648445e-07
I3,N7,6,1.008349677749406e-06,4.0361387757964067e-07,3.9418992505987496e-07
I3,N7,7,1.008349677749406e-06,4.0459990801612173e-07,3.9301196831218944e-07
I3,N7,8,1.008349677749406e-06,4.0572481415517316e-07,3.916976914193245e-07
I3,N7,9,1.008349677749406e-06,4.070190026699209e-07,3.9022650744829875e-07
I3,N7,10,1.008349677749406e-06,4.1957044555890184e-07,3.833846719773431e-07
I3,N7,11,1.008349677749406e-06,4.190743889083509e-07,3.8401928003595793e-07
I3,N7,12,1.008349677749406e-06,4.183365030700086e-07,3.848859734668791e-07
I3,N7,13,1.008349677749406e-06,4.173799281861462e-07,3.8597263516468145e-07
I3,N7,14,1.008349677749406e-06,4.1621990986256345e-07,3.872777060430479e-07
I3,N7,15,1.008349677749406e-06,4.148648107012853e-07,3.88810175498475e-07
I3,N7,16,1.008349677749406e-06,4.133165474699829e-07,3.9059065888478564e-07
I3,N7,17,1.008349677749406e-06,4.1157048002231246e-07,3.926537667049907e-07
I3,N7,18,1.008349677749406e-06,3.984546236663136e-07,4.0013779026371583e-07
I3,N7,19,1.008349677749406e-06,3.983362908897238e-07,4.003877028695011e-07
I3,N7,20,1.008349677749406e-06,3.984612020902369e-07,3.9989764639792386e-07
I3,N7,21,1.008349677749406e-06,3.985436262187085e-07,4.002859919062689e-07
I3,N7,22,1.008349677749406e-06,3.988237475682431e-07,3.9999171822378643e-07
I3,N7,23,1.008349677749406e-06,3.9919948068651295e-07,3.9956196344276745e-07
I3,N7,24,1.008349677749406e-06,3.996662029365029e-07,3.9899435268727455e-07
I3,N8,1,12.235285089313038,2.6759640748476166,0.027058734379977238
I3,N8,2,12.235285089313038,2.6738313497632173,0.011050228616650414
I3,N8,3,12.235285089313038,2.670598917153851,2.363540305610769
I3,N8,4,12.235285089313038,3.4179040090766133,0.012610637826037703
I3,N8,5,12.235285089313038,3.4188500632620844,0.27673092564403
I3,N8,6,12.235285089313038,3.439998520487042,0.020871296077098124
I3,N8,7,12.235285089313038,3.4361253490242785,1.5588301430513254
I3,N8,8,12.235285089313038,3.433614349344842,9.697375192407968
I3,N8,9,12.235285089313038,4.066499611253343,0.4978216966374677
I3,N8,10,12.235285089313038,1.6602358792192011,1.6177856585181944e-07
I3,N8,11,12.235285089313038,0.2840899975797651,1.5106022001575045e-07
I3,N8,12,12.235285089313038,0.31347145336807747,1.38967563276235e-07
I3,N8,13,12.235285089313038,6.481646649196476,0.011583374371671023
I3,N8,14,12.235285089313038,12.235285009476828,2.330784863980898
I3,N8,15,12.235285089313038,7.414596771589814,4.246172836259669
I3,N8,16,12.235285089313038,1.7135607584692828e-07,4.52217466949882
I3,N8,17,12.235285089313038,1.5904630956648977e-07,3.9151112361062523
I3,N8,18,12.235285089313038,1.6342164331267464e-07,1.7429233827431083
I3,N8,19,12.235285089313038,0.5082909895500924,6.393397460543621
I3,N8,20,12.235285089313038,2.683406441609475,0.011404330526949603
I3,N8,21,12.235285089313038,2.682024332504162,0.030145086359715828
I3,N8,22,12.235285089313038,2.6805305891193045,0.022715907901140454
I3,N8,23,12.235285089313038,2.67108039028839,0.021238394662911282
I3,N8,24,12.235285089313038,2.6662137139414854,0.41707675375377595
I3,N9,1,1.6222489103033548,0.5579045528987079,0.4167550348744523
I3,N9,2,1.6222489103033548,0.6018658297213316,0.011273801374383552
I3,N9,3,1.6222489103033548,0.6043312920482694,0.016044993452780223
I3,N9,4,1.6222489103033548,0.6281293889980152,0.014330021584701074
I3,N9,5,1.6222489103033548,0.628927339810616,0.010387289300893155
I3,N9,6,1.6222489103033548,0.6262970236814203,0.376852840201835
I3,N9,7,1.6222489103033548,0.6424026533020725,0.7735607517877954
I3,N9,8,1.6222489103033548,0.6769106036419785,0.04567112800037956
I3,N9,9,1.6222489103033548,0.6580167032257677,0.04408219474021851
I3,N9,10,1.6222489103033548,0.437441963103967,1.6144196770853897e-07
I3,N9,11,1.6222489103033548,0.009083918394342716,1.4661656801409986e-07
I3,N9,12,1.6222489103033548,0.21082012481569407,1.4310756269843188e-07
I3,N9,13,1.6222489103033548,1.6222487146819922,0.0789674312415229
I3,N9,14,1.6222489103033548,1.622248789467073,0.48922056172686434
I3,N9,15,1.6222489103033548,0.7006533686034917,0.5941948496761322
I3,N9,16,1.6222489103033548,1.8845079726520806e-07,0.47517908468601333
I3,N9,17,1.6222489103033548,1.5713417898185962e-07,0.1662019029948025
I3,N9,18,1.6222489103033548,1.6184735042208002e-07,0.18795274407906032
I3,N9,19,1.6222489103033548,0.09259925099749342,0.07045764316422017
I3,N9,20,1.6222489103033548,0.12141168743729064,0.009576988590765688
I3,N9,21,1.6222489103033548,0.12539480014047016,0.22462658356587042
I3,N9,22,1.6222489103033548,0.18911845197948937,0.6677088758113461
I3,N9,23,1.6222489103033548,0.4107455271413606,0.5366547101884231
I3,N9,24,1.6222489103033548,0.4850867315196965,0.3444573998851903
I4,N1,1,5.6547647102285275e-06,1.4382463885458517e-06,2.6962464769371875e-06
I4,N1,2,5.6547647102285275e-06,1.4398030569570475e-06,2.694565951084711e-06
I4,N1,3,5.6547647102285275e-06,1.4413555629892572e-06,2.6926290499417762e-06
I4,N1,4,5.6547647102285275e-06,1.4429205280327418e-06,2.6904299767494573e-06
I4,N1,5,5.6547647102285275e-06,1.4445156021784207e-06,2.688029982038902e-06
I4,N1,6,5.6547647102285275e-06,1.4461653101648783e-06,2.6853534015024587e-06
I4,N1,7,5.6547647102285275e-06,1.4479068750971697e-06,2.6823716605352283e-06
I4,N1,8,5.6547647102285275e-06,1.449799197464891e-06,2.6789968826082785e-06
I4,N1,9,5.6547647102285275e-06,1.4519318056605894e-06,2.6750928699480385e-06
I4,N1,10,5.6547647102285275e-06,1.531772562912899e-06,2.70183089718344e-06
I4,N1,11,5.6547647102285275e-06,1.437326765040167e-06,2.6898477113292324e-06
I4,N1,12,5.6547647102285275e-06,1.529411980399753e-06,2.6170223711573356e-06
I4,N1,13,5.6547647102285275e-06,1.4965194546730224e-06,2.6056325456200348e-06
I4,N1,14,5.6547647102285275e-06,1.5731453201197595e-06,2.6207250857997605e-06
I4,N1,15,5.6547647102285275e-06,1.5141202338992693e-06,2.645891807646578e-06
I4,N1,16,5.6547647102285275e-06,1.434224165449804e-06,2.7006864459349788e-06
I4,N1,17,5.6547647102285275e-06,1.5098877032095635e-06,2.7335749033300774e-06
I4,N1,18,5.6547647102285275e-06,1.4272119528095155e-06,2.7084531704648124e-06
I4,N1,19,5.6547647102285275e-06,1.4283741694495803e-06,2.7079833713843464e-06
I4,N1,20,5.6547647102285275e-06,1.4303171528177415e-06,2.6661047663115365e-06
I4,N1,21,5.6547647102285275e-06,1.43136932818105e-06,2.7049266392758756e-06
I4,N1,22,5.6547647102285275e-06,1.433042834605408e-06,2.7028258521021326e-06
I4,N1,23,5.6547647102285275e-06,1.4347456239670296e-06,2.7005740751799315e-06
I4,N1,24,5.6547647102285275e-06,1.4364462652501525e-06,2.698141272506101e-06
I4,N2,1,5.762395859211367e-06,3.3406882914300615e-06,1.2654130389237367e-06
I4,N2,2,5.762395859211367e-06,3.345201804077584e-06,1.263785300124479e-06
I4,N2,3,5.762395859211367e-06,3.349864014519907e-06,1.2618375976563638e-06
I4,N2,4,5.762395859211367e-06,3.3548053479533717e-06,1.2593113620726698e-06
I4,N2,5,5.762395859211367e-06,3.3601329702756027e-06,1.255924875555143e-06
I4,N2,6,5.762395859211367e-06,3.3659463216760657e-06,1.2519147468738957e-06
I4,N2,7,5.762395859211367e-06,3.372349665367474e-06,1.2472197262625619e-06
I4,N2,8,5.762395859211367e-06,3.3794231684757936e-06,1.2411447593803274e-06
I4,N2,9,5.762395859211367e-06,3.387141999774971e-06,1.2340823769221446e-06
I4,N2,10,5.762395859211367e-06,3.414307137189303e-06,1.2407383460845e-06
I4,N2,11,5.762395859211367e-06,3.408532735734081e-06,1.241490408404106e-06
I4,N2,12,5.762395859211367e-06,3.4016239157714202e-06,1.2432548810592706e-06
I4,N2,13,5.762395859211367e-06,3.393616037937112e-06,1.2461857420792473e-06
I4,N2,14,5.762395859211367e-06,3.384573502814891e-06,1.2502659171047757e-06
I4,N2,15,5.762395859211367e-06,3.3745161804003504e-06,1.255580879784075e-06
I4,N2,16,5.762395859211367e-06,3.3634273268990667e-06,1.2622267281422786e-06
I4,N2,17,5.762395859211367e-06,3.3513299641102924e-06,1.2702204840460552e-06
I4,N2,18,5.762395859211367e-06,3.3181261807743284e-06,1.2597121486967418e-06
I4,N2,19,5.762395859211367e-06,3.3199390804681963e-06,1.2642148922727574e-06
I4,N2,20,5.762395859211367e-06,3.3295195675073787e-06,1.201185591962372e-06
I4,N2,21,5.762395859211367e-06,3.3253322564312082e-06,1.2681179781806115e-06
I4,N2,22,5.762395859211367e-06,3.328847837171507e-06,1.2682201650708983e-06
I4,N2,23,5.762395859211367e-06,3.3326871087633936e-06,1.2673726502908883e-06
I4,N2,24,5.762395859211367e-06,3.3366805639489552e-06,1.2660514896744012e-06
I4,N3,1,9.922982157042782,4.158418967125639,0.0316219060044891
I4,N3,2,9.922982157042782,4.131326486049455,0.025210285565251893
I4,N3,3,9.922982157042782,4.103139336734723,0.02313350629227086
I4,N3,4,9.922982157042782,4.079639739290762,0.03367718948916655
I4,N3,5,9.922982157042782,4.0798187519751155,0.1443701316738035
I4,N3,6,9.922982157042782,4.05496732219679,3.321637660436841
I4,N3,7,9.922982157042782,4.36220991687338,5.590651903844873
I4,N3,8,9.922982157042782,4.561399581591568,0.1100996833761404
I4,N3,9,9.922982157042782,4.435965068288374,0.054145242924821674
I4,N3,10,9.922982157042782,3.582953998206398,6.298436143758981e-07
I4,N3,11,9.922982157042782,1.828470074306617e-06,5.254390773711225e-07
I4,N3,12,9.922982157042782,6.517228348573965,4.6660328236180563e-07
I4,N3,13,9.922982157042782,9.922981512169988,2.2113488154746537
I4,N3,14,9.922982157042782,9.922981753777936,3.56673013257705
I4,N3,15,9.922982157042782,9.093936502442801,4.022289342451051
I4,N3,16,9.922982157042782,7.291670933873524e-07,3.18266175054477
I4,N3,17,9.922982157042782,5.315159666529935e-07,4.3325693343826766
I4,N3,18,9.922982157042782,5.098696956293274e-07,0.11257919631153905
I4,N3,19,9.922982157042782,0.058007145877869905,0.20158907228672462
I4,N3,20,9.922982157042782,0.15962553923699827,0.020628584873464688
I4,N3,21,9.922982157042782,0.17046941729697487,8.2982275103948
I4,N3,22,9.922982157042782,2.822456050687431,6.897255019189156
I4,N3,23,9.922982157042782,3.5124082349269345,4.317582642125393
I4,N3,24,9.922982157042782,3.9889493673171987,2.034001505587633
I4,N4,1,5.656852567145858e-06,1.4347467073071383e-06,2.705503501808617e-06
I4,N4,2,5.656852567145858e-06,1.4364395912339563e-06,2.7033500929730893e-06
I4,N4,3,5.656852567145858e-06,1.4378904601591454e-06,2.709441354537054e-06
I4,N4,4,5.656852567145858e-06,1.4395599805346991e-06,2.698566538031248e-06
I4,N4,5,5.656852567145858e-06,1.4410092400031991e-06,2.6960749718992473e-06
I4,N4,6,5.656852567145858e-06,1.4425846917681545e-06,2.6930943478346256e-06
I4,N4,7,5.656852567145858e-06,1.444312995986361e-06,2.68985364932331e-06
I4,N4,8,5.656852567145858e-06,1.4462268555512962e-06,2.6861767179945284e-06
I4,N4,9,5.656852567145858e-06,1.4483909734754486e-06,2.681917069707877e-06
I4,N4,10,5.656852567145858e-06,1.5300001016655545e-06,2.7141565952838378e-06
I4,N4,11,5.656852567145858e-06,1.4339295369141427e-06,2.6968725809745877e-06
I4,N4,12,5.656852567145858e-06,1.527555942990359e-06,2.6256468285929412e-06
I4,N4,13,5.656852567145858e-06,1.4940943765508668e-06,2.6430439413207756e-06
I4,N4,14,5.656852567145858e-06,1.572478849454143e-06,2.614190766399283e-06
I4,N4,15,5.656852567145858e-06,1.5124288827521473e-06,2.647402420197274e-06
I4,N4,16,5.656852567145858e-06,1.4312244961953767e-06,2.7166425809780607e-06
I4,N4,17,5.656852567145858e-06,1.5084858973004466e-06,2.773458530475475e-06
I4,N4,18,5.656852567145858e-06,1.4242166632823824e-06,2.7274496878884205e-06
I4,N4,19,5.656852567145858e-06,1.4253110971056738e-06,2.7256737745045656e-06
I4,N4,20,5.656852567145858e-06,1.4270116130422275e-06,2.6714887061777347e-06
I4,N4,21,5.656852567145858e-06,1.4281585414756012e-06,2.718992538138677e-06
I4,N4,22,5.656852567145858e-06,1.4297103534318253e-06,2.7151589417412346e-06
I4,N4,23,5.656852567145858e-06,1.43129211899686e-06,2.7117389724375985e-06
I4,N4,24,5.656852567145858e-06,1.4329085209666627e-06,2.70836309477238e-06
I4,N5,1,5.730648204204814e-06,1.4405185870693358e-06,2.993585612111541e-06
I4,N5,2,5.730648204204814e-06,1.4424184363364528e-06,2.990943204611695e-06
I4,N5,3,5.730648204204814e-06,1.4443531723932984e-06,2.98772471637238e-06
I4,N5,4,5.730648204204814e-06,1.4463902056987878e-06,2.984316581491899e-06
I4,N5,5,5.730648204204814e-06,1.4486366120724493e-06,2.9791390132038922e-06
I4,N5,6,5.730648204204814e-06,1.4510909443623837e-06,2.9736560349588984e-06
I4,N5,7,5.730648204204814e-06,1.4538185724894777e-06,2.9672271521627527e-06
I4,N5,8,5.730648204204814e-06,1.4568673812020486e-06,2.9596992276879607e-06
I4,N5,9,5.730648204204814e-06,1.4602614663852238e-06,2.9509014540129414e-06
I4,N5,10,5.730648204204814e-06,1.5309283900109387e-06,3.0114456458337336e-06
I4,N5,11,5.730648204204814e-06,1.4612831092200123e-06,2.958598403040716e-06
I4,N5,12,5.730648204204814e-06,1.5294562497977258e-06,2.921817297474064e-06
I4,N5,13,5.730648204204814e-06,1.5064346384456575e-06,2.9292644690226605e-06
I4,N5,14,5.730648204204814e-06,1.546885478313427e-06,2.918568701603752e-06
I4,N5,15,5.730648204204814e-06,1.5136093524237255e-06,2.947292810398024e-06
I4,N5,16,5.730648204204814e-06,1.4548926247739384e-06,2.9872057365902833e-06
I4,N5,17,5.730648204204814e-06,1.5050741352045723e-06,3.060237359180409e-06
I4,N5,18,5.730648204204814e-06,1.4309047198190135e-06,2.99602776308452e-06
I4,N5,19,5.730648204204814e-06,1.4315500361801402e-06,2.9992633057547504e-06
I4,N5,20,5.730648204204814e-06,1.4349166805233054e-06,2.921602587309832e-06
I4,N5,21,5.730648204204814e-06,1.433826284409801e-06,3.0010687807690663e-06
I4,N5,22,5.730648204204814e-06,1.4353620892562807e-06,2.999716439787461e-06
I4,N5,23,5.730648204204814e-06,1.4370268590442643e-06,2.9979398773519484e-06
I4,N5,24,5.730648204204814e-06,1.4387213025078361e-06,2.9952891184936945e-06
I4,N6,1,11.491097499619384,5.198795879533211,1.4272194548568378
I4,N6,2,11.491097499619384,5.177579187606227,0.4777248031938585
I4,N6,3,11.491097499619384,5.075206352707441,0.03929931404573889
I4,N6,4,11.491097499619384,4.999541742296327,0.1220308338406753
I4,N6,5,11.491097499619384,5.013359032389033,0.567540619102443
I4,N6,6,11.491097499619384,4.918651164004771,2.3451796408336056
I4,N6,7,11.491097499619384,5.268064831902016,6.204824473216586
I4,N6,8,11.491097499619384,5.393038926124179,0.8336537927190053
I4,N6,9,11.491097499619384,5.073778935700501,0.07210173461318714
I4,N6,10,11.491097499619384,2.1840684173575324,5.901652546705006e-07
I4,N6,11,11.491097499619384,4.788182261051223,4.700953770581541e-07
I4,N6,12,11.491097499619384,11.065736943733754,1.5043193665448866
I4,N6,13,11.491097499619384,11.491097215514573,3.754370222195561
I4,N6,14,11.491097499619384,11.436981075205546,4.484041811681457
I4,N6,15,11.491097499619384,8.508737465280806,4.732571465367215
I4,N6,16,11.491097499619384,1.5963031864212172,4.810089094608909
I4,N6,17,11.491097499619384,4.4988614607999846e-07,2.6862793369418
I4,N6,18,11.491097499619384,4.5021923046525024e-07,0.12157582598580471
I4,N6,19,11.491097499619384,0.06120874680940843,0.48065131335299205
I4,N6,20,11.491097499619384,0.35563777851236106,6.477583923707128
I4,N6,21,11.491097499619384,2.751941292053674,8.526943256452538
I4,N6,22,11.491097499619384,3.9052157104879828,8.354982363456603
I4,N6,23,11.491097499619384,4.349375167245362,5.11270636348607
I4,N6,24,11.491097499619384,4.941257433937233,1.7814348584675948
I4,N7,1,5.762855766606569e-06,3.3403579061915288e-06,1.2678942220078191e-06
I4,N7,2,5.762855766606569e-06,3.344849881436119e-06,1.2668500480464282e-06
I4,N7,3,5.762855766606569e-06,3.349484070865239e-06,1.264808878769943e-06
I4,N7,4,5.762855766606569e-06,3.3544332045957752e-06,1.2583524558659712e-06
I4,N7,5,5.762855766606569e-06,3.3597629507134843e-06,1.2589224811120826e-06
I4,N7,6,5.762855766606569e-06,3.3656121399714393e-06,1.2549110597025584e-06
I4,N7,7,5.762855766606569e-06,3.3720428212714604e-06,1.250021932838007e-06
I4,N7,8,5.762855766606569e-06,3.3791378362138386e-06,1.2440386174596118e-06
I4,N7,9,5.762855766606569e-06,3.386874622834314e-06,1.2367722286830889e-06
I4,N7,10,5.762855766606569e-06,3.4140042530219275e-06,1.2431371457216593e-06
I4,N7,11,5.762855766606569e-06,3.4082412572188664e-06,1.243871047167013e-06
I4,N7,12,5.762855766606569e-06,3.401338973395409e-06,1.245647719826185e-06
I4,N7,13,5.762855766606569e-06,3.3933345848212855e-06,1.2485643452011264e-06
I4,N7,14,5.762855766606569e-06,3.384293207408455e-06,1.25265701142266e-06
I4,N7,15,5.762855766606569e-06,3.3742361864795447e-06,1.2579919364248025e-06
I4,N7,16,5.762855766606569e-06,3.3631487000990072e-06,1.2646642055348467e-06
I4,N7,17,5.762855766606569e-06,3.351056691034286e-06,1.2726895506852805e-06
I4,N7,18,5.762855766606569e-06,3.3179050274901735e-06,1.262648727114729e-06
I4,N7,19,5.762855766606569e-06,3.3197423928727664e-06,1.2671445348976712e-06
I4,N7,20,5.762855766606569e-06,3.3294572858716918e-06,1.2037008839765002e-06
I4,N7,21,5.762855766606569e-06,3.3251191557364366e-06,1.271065938025871e-06
I4,N7,22,5.762855766606569e-06,3.3285931186963674e-06,1.2711167824554143e-06
I4,N7,23,5.762855766606569e-06,3.3324070210345086e-06,1.2704010585106427e-06
I4,N7,24,5.762855766606569e-06,3.3363846406002305e-06,1.2688416797947493e-06
I4,N8,1,13.278608357034003,4.052318789049346,1.676892167601194
I4,N8,2,13.278608357034003,4.410122018331799,0.7982135717439115
I4,N8,3,13.278608357034003,4.579174261496375,0.18566618999571208
I4,N8,4,13.278608357034003,4.582619486881317,0.03731098946712695
I4,N8,5,13.278608357034003,4.584166909844955,0.029922717594461926
I4,N8,6,13.278608357034003,4.5523373768447755,0.10018400758054741
I4,N8,7,13.278608357034003,4.523637969747233,3.745377141282736
I4,N8,8,13.278608357034003,4.947903639835487,5.7886302231361375
I4,N8,9,13.278608357034003,5.217034513161155,0.07421362910221445
I4,N8,10,13.278608357034003,2.3106996187061557,6.620111377429432e-07
I4,N8,11,13.278608357034003,1.7450084457021893e-06,6.028817637389249e-07
I4,N8,12,13.278608357034003,0.161017796738472,4.7312863517012146e-07
I4,N8,13,13.278608357034003,7.730725441323699,0.06860797300038607
I4,N8,14,13.278608357034003,13.278608072804264,2.733046407763184
I4,N8,15,13.278608357034003,7.994596930777169,4.593414676899281
I4,N8,16,13.278608357034003,6.660393708305223e-07,3.6854481730215136
I4,N8,17,13.278608357034003,5.521356479278791e-07,4.892669320393416
I4,N8,18,13.278608357034003,5.296544849257294e-07,0.14995059504898461
I4,N8,19,13.278608357034003,0.07608413671993058,7.984345321175827
I4,N8,20,13.278608357034003,3.0789475534964144,0.037419920001281234
I4,N8,21,13.278608357034003,3.0678723890745565,4.227219839473798
I4,N8,22,13.278608357034003,4.012433418618163,0.5836125572038746
I4,N8,23,13.278608357034003,4.0632400683286996,0.2607555891749422
I4,N8,24,13.278608357034003,4.069766433185173,0.11022304029741457
I4,N9,1,5.52696394439219,2.487598224929009,0.04009879835686804
I4,N9,2,5.52696394439219,2.463122397339192,0.02963830317149603
I4,N9,3,5.52696394439219,2.436542729099655,0.026426659608835883
I4,N9,4,5.52696394439219,2.4146466420497292,0.04029460172470645
I4,N9,5,5.52696394439219,2.4157040801721084,0.033690188528751275
I4,N9,6,5.52696394439219,2.389123414375379,1.7112893053226368
I4,N9,7,5.52696394439219,2.5971008152901587,2.491329432919452
I4,N9,8,5.52696394439219,2.6410946859042306,0.13712078337604733
I4,N9,9,5.52696394439219,2.5118814617068512,0.06047847918029413
I4,N9,10,5.52696394439219,1.9801449755688856,6.434200937456028e-07
I4,N9,11,5.52696394439219,1.8661885042824747e-06,5.386439098679887e-07
I4,N9,12,5.52696394439219,2.7611141517677864,4.798646598883541e-07
I4,N9,13,5.52696394439219,5.5269632819434165,1.022004598710196
I4,N9,14,5.52696394439219,5.526963527371313,1.9945141342089934
I4,N9,15,5.52696394439219,4.063073544936335,2.285981805420212
I4,N9,16,5.52696394439219,7.45680445324182e-07,2.5840274869207334
I4,N9,17,5.52696394439219,5.463592184837309e-07,2.2138357655650602
I4,N9,18,5.52696394439219,5.24275421870333e-07,0.11903838506264613
I4,N9,19,5.52696394439219,0.060743447244138896,0.20947763185949816
I4,N9,20,5.52696394439219,0.16409953201449395,0.027453292591527994
I4,N9,21,5.52696394439219,0.17814397794330927,4.779864371076863
I4,N9,22,5.52696394439219,1.7088171584165281,3.0476066184259065
I4,N9,23,5.52696394439219,2.0089585139065953,2.2872882855967145
I4,N9,24,5.52696394439219,2.347805894719746,0.7994385292358815
