investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw
I4,N6,22,11.612935702252372,4.374774464832039,10.481510501954773
I4,N6,23,11.612935702252372,4.799747185543495,8.986889046570587
I4,N6,24,11.612935702252372,4.915819521787182,4.244374094507529
I4,N7,1,3.928180561297011e-06,1.5276626593833734e-06,1.5424099651988961e-06
I4,N7,2,3.928180561297011e-06,1.5298174575254758e-06,1.5383355152088929e-06
I4,N7,3,3.928180561297011e-06,1.5319800547070141e-06,1.533531685480296e-06
I4,N7,4,3.928180561297011e-06,1.5341635332249673e-06,1.527796482401822e-06
I4,N7,5,3.928180561297011e-06,1.5363735264250518e-06,1.5218581612647043e-06
I4,N7,6,3.928180561297011e-06,1.5386217928941634e-06,1.514995721827953e-06
I4,N7,7,3.928180561297011e-06,1.5409179772262847e-06,1.5074497597695495e-06
I4,N7,8,3.928180561297011e-06,1.5432853150958332e-06,1.4992093799521328e-06
I4,N7,9,3.928180561297011e-06,1.5457885490221897e-06,1.4902242015581991e-06
I4,N7,10,3.928180561297011e-06,1.5837780470519418e-06,1.4441323584656967e-06
I4,N7,11,3.928180561297011e-06,1.5800379304327566e-06,1.4470762691674056e-06
I4,N7,12,3.928180561297011e-06,1.576040209789607e-06,1.4514166710935357e-06
I4,N7,13,3.928180561297011e-06,1.5718834130065355e-06,1.457254654545854e-06
I4,N7,14,3.928180561297011e-06,1.5675911637163477e-06,1.4647760831634093e-06
I4,N7,15,3.928180561297011e-06,1.5631616677848136e-06,1.4742249938106498e-06
I4,N7,16,3.928180561297011e-06,1.5585683823570486e-06,1.4858658526007213e-06
I4,N7,17,3.928180561297011e-06,1.5537142221731464e-06,1.4999302315020645e-06
I4,N7,18,3.928180561297011e-06,1.5130441521536618e-06,1.54993109287184e-06
I4,N7,19,3.928180561297011e-06,1.5149029459777035e-06,1.5518827065690828e-06
I4,N7,20,3.928180561297011e-06,1.5177842757971153e-06,1.5432127479527436e-06
I4,N7,21,3.928180561297011e-06,1.5190233200578675e-06,1.5521338723914154e-06
I4,N7,22,3.928180561297011e-06,1.5212089681644716e-06,1.5507346136160974e-06
I4,N7,23,3.928180561297011e-06,1.5233621423257517e-06,1.5485501622944656e-06
I4,N7,24,3.928180561297011e-06,1.5255104007011634e-06,1.5455786219873947e-06
I4,N8,1,13.484430816544958,4.491597623791069,0.13467399745742556
I4,N8,2,13.484430816544958,4.506749798403949,0.07795187687708303
I4,N8,3,13.484430816544958,4.512157113477483,0.03841014367227815
I4,N8,4,13.484430816544958,4.508740885320023,0.01386306354895316
I4,N8,5,13.484430816544958,4.509177284197104,0.028955745184720605
I4,N8,6,13.484430816544958,4.502920713363725,0.07115276758881722
I4,N8,7,13.484430816544958,4.493403403223076,9.543254432169732
I4,N8,8,13.484430816544958,5.338131256712492,1.2707228173876934
I4,N8,9,13.484430816544958,5.307260354859157,0.07048124070599286
I4,N8,10,13.484430816544958,1.4639001128557747,3.9169097397880985e-07
I4,N8,11,13.484430816544958,1.496506772887915e-05,3.562084568195399e-07
I4,N8,12,13.484430816544958,0.1670586153685359,3.0311356644050513e-07
I4,N8,13,13.484430816544958,7.973203605323295,0.07105297449228963
I4,N8,14,13.484430816544958,13.484430580369624,2.843252059251519
I4,N8,15,13.484430816544958,7.53814379501117,4.803711761642229
I4,N8,16,13.484430816544958,3.7594919703351093e-07,5.02346710810987
I4,N8,17,13.484430816544958,3.476093647868562e-07,5.1257757285956185
I4,N8,18,13.484430816544958,3.5320456645820407e-07,0.12185729591465745
I4,N8,19,13.484430816544958,0.058669906780684136,5.6459657024629895
I4,N8,20,13.484430816544958,2.260257729134734,0.033772332541462634
I4,N8,21,13.484430816544958,2.269966999977553,8.468592771439832
I4,N8,22,13.484430816544958,4.495290350100769,0.13168700858564095
I4,N8,23,13.484430816544958,4.495494907837172,0.09197930913200951
I4,N8,24,13.484430816544958,4.493631384060079,0.08321448469534587
I4,N9,1,3.797680389975316,1.7545799499647423,0.035748782059217596
I4,N9,2,3.797680389975316,1.7452958581318876,0.03338092658841517
I4,N9,3,3.797680389975316,1.7366213675046174,0.03174964222552454
I4,N9,4,3.797680389975316,1.7304156163314968,0.014466973586739802
I4,N9,5,3.797680389975316,1.730708109993773,0.03266391733646723
I4,N9,6,3.797680389975316,1.7178375140688051,1.7558341074998447
I4,N9,7,3.797680389975316,1.7912960127139859,0.5455385676585691
I4,N9,8,3.797680389975316,1.785194924721465,0.14190619815907168
I4,N9,9,3.797680389975316,1.7663650912922222,0.06642475061220382
I4,N9,10,3.797680389975316,1.1894117506137662,3.8737686686335673e-07
I4,N9,11,3.797680389975316,1.2532713466443377e-05,3.287138130905025e-07
I4,N9,12,3.797680389975316,0.8771553077145291,3.0876808276330195e-07
I4,N9,13,3.797680389975316,3.7976797521719274,0.3494566119224539
I4,N9,14,3.797680389975316,3.7976800126864667,1.282470443537115
I4,N9,15,3.797680389975316,2.577719997180587,1.5748000699106464
I4,N9,16,3.797680389975316,4.222397256335096e-07,1.7307847478853335
I4,N9,17,3.797680389975316,3.428361898058105e-07,1.7068219829643003
I4,N9,18,3.797680389975316,3.4875999487527973e-07,0.12169776354733683
I4,N9,19,3.797680389975316,0.0588672818182184,0.4194627685762423
I4,N9,20,3.797680389975316,0.25571416671585123,0.029145343734555067
I4,N9,21,3.797680389975316,0.26925688958269184,2.611900490033444
I4,N9,22,3.797680389975316,1.2020095145298133,1.4705764423997068
I4,N9,23,3.797680389975316,1.4512116470811358,1.096766543400684
I4,N9,24,3.797680389975316,1.5999712388673355,1.5691998242844272
