investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw,bid_charge_eur_per_mwh,offer_discharge_eur_per_mwh
I4,N2,3,2.24200862391819e-06,2.1957614235066213e-07,4.14052547523577e-07,-0.028026278465240195,0.023695004924657058
I4,N2,4,2.24200862391819e-06,2.1976258077429399e-07,4.109641155688923e-07,-0.028026285688318588,0.023694995806023217
I4,N2,5,2.24200862391819e-06,2.199782537628356e-07,4.0729458311457343e-07,-0.028026287859879744,0.023694991879749116
I4,N2,6,2.24200862391819e-06,2.2022423631801313e-07,4.0306141792798295e-07,-0.028026285739482827,0.023694992305704994
I4,N2,7,2.24200862391819e-06,2.205021590011568e-07,3.982850944937938e-07,-0.028026271893324347,0.02369500513235654
I4,N2,8,2.24200862391819e-06,2.2081470202296353e-07,3.929895729661521e-07,-0.028026215415821273,0.023695063812643344
I4,N2,9,2.24200862391819e-06,2.2116726730997367e-07,3.871975457980492e-07,-0.028025993020174937,0.02369530168616943
I4,N2,10,2.24200862391819e-06,2.6760243632373116e-07,3.3973409476923934e-07,-0.028027182769614797,0.023693781546523372
I4,N2,11,2.24200862391819e-06,2.6734865598681e-07,3.392259130261358e-07,-0.02802694491546693,0.02369404198947015
I4,N2,12,2.24200862391819e-06,2.670842969393973e-07,3.3986131905235425e-07,-0.028026886680326074,0.023694106142350232
I4,N2,13,2.24200862391819e-06,2.668100501686294e-07,3.4169747070362236e-07,-0.02802687286111278,0.023694121968430296
I4,N2,14,2.24200862391819e-06,2.6652608171392306e-07,3.4482764855082917e-07,-0.028026872833480314,0.023694123019145207
I4,N2,15,2.24200862391819e-06,2.6623364437565367e-07,3.4938302826759e-07,-0.028026886747616504,0.02369410916418627
I4,N2,16,2.24200862391819e-06,2.659351104488535e-07,3.555344106472869e-07,-0.028026946013144018,0.0236940460539225
I4,N2,17,2.24200862391819e-06,2.6563214108721725e-07,3.63483079463317e-07,-0.02802718939873903,0.023693781825469606
I4,N2,18,2.24200862391819e-06,2.190976264996842e-07,4.1345434547321896e-07,-0.028026018281947417,0.023695284569072574
I4,N2,19,2.24200862391819e-06,2.1902017733363915e-07,4.164274882387566e-07,-0.02802633369318299,0.023694944589627516
I4,N2,20,2.24200862391819e-06,2.1907340191268405e-07,4.170942883642784e-07,-0.0280254839383662,0.023695955494651033
I4,N2,21,2.24200862391819e-06,2.1898420352534947e-07,4.1985304960985693e-07,-0.028026402368126854,0.02369487211086434
I4,N2,22,2.24200862391819e-06,2.1901772138136108e-07,4.204109353721876e-07,-0.028026307004627313,0.023694975891357755
I4,N2,23,2.24200862391819e-06,2.1908085582270977e-07,4.202636078745491e-07,-0.028026263586761673,0.023695023071888976
I4,N2,24,2.24200862391819e-06,2.191746928657317e-07,4.1943407192153277e-07,-0.028026177173546656,0.02369511643118336
I4,N3,1,12.074165223114873,0.0026016355413767123,3.7888324271018883,-0.03089651359837331,0.016421919116941415
I4,N3,2,12.074165223114873,0.002601766556908699,2.8053496605934916,-0.030900448718711337,0.01640817665753632
I4,N3,3,12.074165223114873,0.002601810693788841,1.1764647913358788,-0.030862728073355147,0.016527570714213805
I4,N3,4,12.074165223114873,0.0026018175631266254,0.01807308624930875,-0.029718251043524123,0.019935005614022852
I4,N3,5,12.074165223114873,0.0026018279146653328,2.2956035548713225,-0.030895139217396284,0.01642426411927133
I4,N3,6,12.074165223114873,0.002601856261843404,4.825276358759582,-0.030900739693243418,0.016407502507438963
I4,N3,7,12.074165223114873,0.0026018913990984408,5.948548542181632,-0.031068578613944273,0.01586603516452649
I4,N3,8,12.074165223114873,0.0026020376261849834,0.02344077484900566,-0.030144969035461752,0.018525016547593694
I4,N3,9,12.074165223114873,0.0026023948268256367,0.027410511090186544,-0.031840252207895665,0.013540112456822014
I4,N3,10,12.074165223114873,1.897486910360681e-06,2.1574196890639788e-07,-0.02804322806330701,0.02368408227167529
I4,N3,11,12.074165223114873,1.1222042080774328e-06,1.786205818696711e-07,-0.02804016874943319,0.02368604273834355
I4,N3,12,12.074165223114873,8.196201638002908,1.4626842218796754e-07,-0.01434311526806661,0.029633192693833972
I4,N3,13,12.074165223114873,12.074164619049927,0.0026012064609344096,0.001787741680783508,0.0386999023419976
I4,N3,14,12.074165223114873,12.074164867333984,0.0026017508430387975,0.0009585671754797418,0.038150028605161354
I4,N3,15,12.074165223114873,9.564828901569907,0.002601159817377667,-0.010863277476552864,0.031342079228396734
I4,N3,16,12.074165223114873,2.6036401562239736e-07,0.0035723544372430367,-0.02797785660523783,0.023851872274273076
I4,N3,17,12.074165223114873,1.5806537010000455e-07,0.0037196665556678476,-0.02793324602081701,0.023975755552375654
I4,N3,18,12.074165223114873,1.5099144223576264e-07,0.04833901404933149,-0.029842421867522395,0.018789557972762945
I4,N3,19,12.074165223114873,0.0024925883896876233,0.0053792362077095925,-0.028515345324556397,0.02279571650385529
I4,N3,20,12.074165223114873,0.0036317378071249887,0.010807346631262047,-0.02816745342443589,0.023645227373742382
I4,N3,21,12.074165223114873,0.0025192000285294003,0.005528209923370801,-0.028577105422060246,0.022585521843146973
I4,N3,22,12.074165223114873,0.002523847709274828,6.2026140887072305,-0.03098027138397986,0.016148635220056908
I4,N3,23,12.074165223114873,0.0026011733714912904,5.169832341881598,-0.03092786160568662,0.016319800795995158
I4,N3,24,12.074165223114873,0.002601519169731029,4.413409130175663,-0.030907434699231143,0.016386392825665903
I4,N4,1,2.240668878433702e-06,2.2095740732654693e-07,4.11473916415358e-07,-0.028026240715430917,0.023695027227612568
I4,N4,2,2.240668878433702e-06,2.2105847569674243e-07,4.1002993918103864e-07,-0.02802631442474705,0.02369494668442313
I4,N4,3,2.240668878433702e-06,2.2118299575647243e-07,4.080830431329366e-07,-0.02802633548577315,0.023694922985445913
I4,N4,4,2.240668878433702e-06,2.2133006494892644e-07,4.0564592814010987e-07,-0.028026342330835643,0.023694914460557437
I4,N4,5,2.240668878433702e-06,2.2149981262016327e-07,4.0272881376451425e-07,-0.02802634463650559,0.023694910625474103
I4,N4,6,2.240668878433702e-06,2.2169291523827456e-07,3.9934126153523143e-07,-0.028026343302021108,0.02369491047841585
I4,N4,7,2.240668878433702e-06,2.2191048423656546e-07,3.954937091424671e-07,-0.02802633213449933,0.023694920743014863
I4,N4,8,2.240668878433702e-06,2.2215445291596863e-07,3.9119763012568554e-07,-0.02802628517110297,0.023694969594095543
I4,N4,9,2.240668878433702e-06,2.2242894883461696e-07,3.8646179631276293e-07,-0.02802609902959189,0.023695169111759624
I4,N4,10,2.240668878433702e-06,2.742664808411348e-07,3.451434148769304e-07,-0.028027467571192982,0.02369345905006712
I4,N4,11,2.240668878433702e-06,2.2255884675630635e-07,3.8296311263114696e-07,-0.02802581224967001,0.0236954778827188
I4,N4,12,2.240668878433702e-06,2.739994614519532e-07,3.4198054275803165e-07,-0.02802718844626155,0.023693763985603515
I4,N4,13,2.240668878433702e-06,2.526194511254075e-07,3.4888744192484047e-07,-0.028026981734539186,0.02369403520802539
I4,N4,14,2.240668878433702e-06,3.107375880774702e-07,3.423256980154385e-07,-0.028026994272291307,0.02369392743524337
I4,N4,15,2.240668878433702e-06,2.72895071259497e-07,3.537111159923824e-07,-0.028027154735388936,0.023693808379147602
I4,N4,16,2.240668878433702e-06,2.2060244545048254e-07,4.001318417033946e-07,-0.028025812794158105,0.023695483415938474
I4,N4,17,2.240668878433702e-06,2.7272410031083517e-07,3.630540903419088e-07,-0.028027473873174547,0.023693458591945236
I4,N4,18,2.240668878433702e-06,2.2075808538064826e-07,4.0738224760837695e-07,-0.02802612684752208,0.02369514708792319
I4,N4,19,2.240668878433702e-06,2.207032572998206e-07,4.0976295168656255e-07,-0.02802641158961639,0.02369483948719162
I4,N4,20,2.240668878433702e-06,2.2077132031982565e-07,4.1001594739038036e-07,-0.028025507455712396,0.02369592172761342
I4,N4,21,2.240668878433702e-06,2.2068722958023012e-07,4.125263050152721e-07,-0.028026468100331166,0.02369477991877379
I4,N4,22,2.240668878433702e-06,2.207198775686245e-07,4.129880457387841e-07,-0.028026366357441865,0.023694890816293605
I4,N4,23,2.240668878433702e-06,2.2077529290527251e-07,4.1288846158246243e-07,-0.028026323009066906,0.023694938085654847
I4,N4,24,2.240668878433702e-06,2.208548729257715e-07,4.1224161000846377e-07,-0.028026243355543094,0.0236950244533047
I4,N5,1,2.2374748239545833e-06,2.2074851203871154e-07,4.0760247203248445e-07,-0.028026354457790708,0.0236948637260129
I4,N5,2,2.2374748239545833e-06,2.2085689220749558e-07,4.0608822153980326e-07,-0.02802641547227553,0.02369479656290716
I4,N5,3,2.2374748239545833e-06,2.2099088097930044e-07,4.040371585550196e-07,-0.02802643345940205,0.023694776000089075
I4,N5,4,2.2374748239545833e-06,2.2114977941148176e-07,4.014657902651878e-07,-0.028026439549939716,0.02369476813313625
I4,N5,5,2.2374748239545833e-06,2.2133381215434014e-07,3.9838937301657443e-07,-0.028026441550731855,0.023694764481836935
I4,N5,6,2.2374748239545833e-06,2.215437707766467e-07,3.9482363822078904e-07,-0.02802643966237943,0.023694764807884867
I4,N5,7,2.2374748239545833e-06,2.2178090865727727e-07,3.907865214488407e-07,-0.02802642679564235,0.023694776865198084
I4,N5,8,2.2374748239545833e-06,2.2204739365926673e-07,3.862982465031434e-07,-0.02802637444966511,0.023694831735555647
I4,N5,9,2.2374748239545833e-06,2.2234781666229238e-07,3.813770739794563e-07,-0.028026170178389057,0.023695051809157708
I4,N5,10,2.2374748239545833e-06,2.726210769822421e-07,3.3865325015432095e-07,-0.02802743238061133,0.02369350289817686
I4,N5,11,2.2374748239545833e-06,2.3237533567764445e-07,3.5684062481529203e-07,-0.028026432490665817,0.02369459212738409
I4,N5,12,2.2374748239545833e-06,2.7228862172905215e-07,3.3663941180814043e-07,-0.028027141498177276,0.023693812463388933
I4,N5,13,2.2374748239545833e-06,2.576434664159014e-07,3.41568183337057e-07,-0.028027018994429404,0.02369397547145747
I4,N5,14,2.2374748239545833e-06,2.9226496117799915e-07,3.381267543587474e-07,-0.028027034624666193,0.023693901374096642
I4,N5,15,2.2374748239545833e-06,2.712898118433936e-07,3.467551524000379e-07,-0.028027118734005124,0.02369384924029002
I4,N5,16,2.2374748239545833e-06,2.3042134556538637e-07,3.71820660477068e-07,-0.02802644064716093,0.023694583199578192
I4,N5,17,2.2374748239545833e-06,2.709795121037564e-07,3.5708483562157383e-07,-0.028027437452575736,0.02369350329370535
I4,N5,18,2.2374748239545833e-06,2.205763642041575e-07,4.027872570999241e-07,-0.028026200617002842,0.023695027307061453
I4,N5,19,2.2374748239545833e-06,2.2050938627113694e-07,4.053980897445044e-07,-0.028026514463735396,0.02369468685810796
I4,N5,20,2.2374748239545833e-06,2.2057074013505062e-07,4.058658291400304e-07,-0.02802554022399177,0.023695866011493167
I4,N5,21,2.2374748239545833e-06,2.204790622643016e-07,4.084947760176472e-07,-0.02802657846365613,0.023694618977191176
I4,N5,22,2.2374748239545833e-06,2.205089252701285e-07,4.090563358382949e-07,-0.028026467454034358,0.0236947403689309
I4,N5,23,2.2374748239545833e-06,2.2056382404804097e-07,4.0901226046902425e-07,-0.028026424805712765,0.023694787120643372
I4,N5,24,2.2374748239545833e-06,2.206450556055772e-07,4.0837878871174697e-07,-0.028026357289400113,0.02369486069554331
I4,N6,1,11.028348167636722,0.0026018457653499455,3.890339270000505,-0.030482864164214644,0.017562276226410357
I4,N6,2,11.028348167636722,0.0026019981512131487,1.4117598135257796,-0.030480793141784895,0.01756596887643993
I4,N6,3,11.028348167636722,0.0026019969691026606,0.30669676748316943,-0.03043522745298517,0.01770200272683301
I4,N6,4,11.028348167636722,0.0026019920968359763,0.05226603617937357,-0.030113135284916374,0.01868210304354056
I4,N6,5,11.028348167636722,0.0026019960618302307,0.44089915644123634,-0.03045835303011983,0.017630722887196935
I4,N6,6,11.028348167636722,0.0026019938274609994,5.725893800560302,-0.030488006943037042,0.017544871672451348
I4,N6,7,11.028348167636722,0.0026020248823021893,6.626987436775552,-0.030577995781711196,0.01724922956615582
I4,N6,8,11.028348167636722,0.00260212436671209,0.051383341676547775,-0.030244341159304466,0.018198535907820366
I4,N6,9,11.028348167636722,0.0026024010391597465,0.03893012173140636,-0.03187049476391716,0.013421038153753942
I4,N6,10,11.028348167636722,1.9104848173781994e-06,2.152117359559301e-07,-0.028043117226669703,0.02368422900097273
I4,N6,11,11.028348167636722,9.005157815664364e-07,1.5780147884441412e-07,-0.02803897754888309,0.023686756432367194
I4,N6,12,11.028348167636722,11.026132857636878,1.4754928049805246e-07,-0.0015052230848327229,0.03638280775303296
I4,N6,13,11.028348167636722,11.028347946318098,0.0026015283961314337,-0.0009991151778215592,0.03693131829395883
I4,N6,14,11.028348167636722,10.93848926764829,0.0026009000899787356,-0.013645131385591817,0.030144929063970198
I4,N6,15,11.028348167636722,7.285868658449537,0.0026009251945460486,-0.01516159314992217,0.029511095750925684
I4,N6,16,11.028348167636722,1.5954895795500186,0.0037918580190227963,-0.027798299931708247,0.023879583007146998
I4,N6,17,11.028348167636722,1.4931900645380813e-07,0.0037224359287548405,-0.027934379708101004,0.023974193567212435
I4,N6,18,11.028348167636722,1.4480033067250433e-07,0.04437867247786923,-0.029708202201910616,0.019169863523421735
I4,N6,19,11.028348167636722,0.0024816015658366873,0.004975512464217173,-0.028449781533813466,0.023011064987414738
I4,N6,20,11.028348167636722,0.0036166025753330026,6.507652677692315,-0.028167102361276806,0.02364563556888672
I4,N6,21,11.028348167636722,0.0026014350843598724,0.005598090708727885,-0.028583039062317094,0.02256563091519958
I4,N6,22,11.028348167636722,0.002601452778499754,3.504224722858994,-0.03055396916537819,0.017327007924692148
I4,N6,23,11.028348167636722,0.002601673113359656,4.217912388666571,-0.030511408570324472,0.017467893303235282
I4,N6,24,11.028348167636722,0.0026017946245033407,3.896054073139223,-0.030494378938627456,0.017524162933379064
I4,N7,1,2.2420063373896507e-06,2.1929093321269333e-07,4.1841081047560304e-07,-0.028026174619875818,0.023695119024559237
I4,N7,2,2.2420063373896507e-06,2.194187549723693e-07,4.1653814118480075e-07,-0.028026255577584685,0.02369503072516569
I4,N7,3,2.2420063373896507e-06,2.195763048445198e-07,4.140480071321208e-07,-0.028026278406298916,0.02369500500769364
I4,N7,4,2.2420063373896507e-06,2.1976274477600328e-07,4.109596071680583e-07,-0.028026285629783862,0.023694995888707427
I4,N7,5,2.2420063373896507e-06,2.1997841978121364e-07,4.072901076631687e-07,-0.028026287801670855,0.023694991962077985
I4,N7,6,2.2420063373896507e-06,2.2022440483128998e-07,4.030569805741137e-07,-0.028026285681624543,0.023694992387698496
I4,N7,7,2.2420063373896507e-06,2.2050233044540455e-07,3.982807057078439e-07,-0.028026271836444662,0.023695005213335032
I4,N7,8,2.2420063373896507e-06,2.2081487677201075e-07,3.9298524959205316e-07,-0.028026215361847746,0.023695063890465218
I4,N7,9,2.2420063373896507e-06,2.211674455412628e-07,3.871933108549696e-07,-0.02802599297475717,0.023695301754417197
I4,N7,10,2.2420063373896507e-06,2.6760276858201637e-07,3.3973007091723443e-07,-0.028027182713236065,0.023693781627136444
I4,N7,11,2.2420063373896507e-06,2.673489764497905e-07,3.392218611213425e-07,-0.028026944865829496,0.023694042065707768
I4,N7,12,2.2420063373896507e-06,2.670845974241049e-07,3.3985705701623057e-07,-0.028026886630827804,0.023694106221402236
I4,N7,13,2.2420063373896507e-06,2.668103529595262e-07,3.41693135188958e-07,-0.02802687281408855,0.023694122044575636
I4,N7,14,2.2420063373896507e-06,2.665263833827343e-07,3.448231166531622e-07,-0.028026872786841357,0.02369412309491159
I4,N7,15,2.2420063373896507e-06,2.6623394059889774e-07,3.493782465028595e-07,-0.028026886699451217,0.023694109242129804
I4,N7,16,2.2420063373896507e-06,2.6593542012313415e-07,3.555293301328332e-07,-0.028026945960100566,0.0236940461374754
I4,N7,17,2.2420063373896507e-06,2.6563244377147443e-07,3.6347773952436424e-07,-0.02802718934057221,0.02369378191048853
I4,N7,18,2.2420063373896507e-06,2.1909780020389032e-07,4.1344914780522977e-07,-0.02802601823648536,0.023695284636870984
I4,N7,19,2.2420063373896507e-06,2.1902034746826194e-07,4.1642233617371065e-07,-0.02802633363188984,0.023694944675341986
I4,N7,20,2.2420063373896507e-06,2.190735768317543e-07,4.170912271386196e-07,-0.028025483916663124,0.023695955527034483
I4,N7,21,2.2420063373896507e-06,2.189843683510546e-07,4.198480901365738e-07,-0.028026402302370815,0.023694872201537986
I4,N7,22,2.2420063373896507e-06,2.1901788521783796e-07,4.204061072619274e-07,-0.02802630694383151,0.023694975976455854
I4,N7,23,2.2420063373896507e-06,2.1908101873166819e-07,4.202588657615904e-07,-0.02802626352552222,0.02369502315734777
I4,N7,24,2.2420063373896507e-06,2.1917485532070478e-07,4.194293936815607e-07,-0.02802617710562203,0.02369511652362511
I4,N8,1,12.497777488661056,0.0026017778756483433,1.85054944065004,-0.030369363820033753,0.017885043580359725
I4,N8,2,12.497777488661056,0.0026018986830057774,0.3675703044326067,-0.030341560323637946,0.01796579141599254
I4,N8,3,12.497777488661056,0.00260190059248868,0.15011676494117937,-0.030275838050527352,0.018163598787099333
I4,N8,4,12.497777488661056,0.0026019008894601105,0.14001551959831018,-0.03015234850630201,0.018573256197269662
I4,N8,5,12.497777488661056,0.002601904403466136,0.13262223164022255,-0.030273515159773525,0.01816661227437704
I4,N8,6,12.497777488661056,0.002601904577178612,0.3374296787985306,-0.030336488637440578,0.01798097622974539
I4,N8,7,12.497777488661056,0.002601894129722244,0.34764399641867655,-0.03037284665747263,0.017860946405836277
I4,N8,8,12.497777488661056,0.002601887579858268,10.566378321917503,-0.030515818212004275,0.01740730474121316
I4,N8,9,12.497777488661056,0.0026022734618954347,0.062128508701900335,-0.03209505215498522,0.01280334543216067
I4,N8,10,12.497777488661056,1.9037453420363157e-06,2.1587283680018914e-07,-0.02804314593076218,0.023684189463204428
I4,N8,11,12.497777488661056,1.4154857338151062e-06,2.0411267893327394e-07,-0.028040964196895703,0.023685662254531985
I4,N8,12,12.497777488661056,0.013984286011579332,1.4537914228674178e-07,-0.02249966161468592,0.02621566574643972
I4,N8,13,12.497777488661056,6.985350275780607,0.001910788597523399,-0.008672164079121577,0.032618585662594325
I4,N8,14,12.497777488661056,12.497777267625217,0.002601114087319198,0.00494648308411243,0.040756748726904796
I4,N8,15,12.497777488661056,10.322433486959682,0.0026009205273729154,-0.0070071257054581245,0.03337877836866078
I4,N8,16,12.497777488661056,2.0392129901583464e-07,0.0035502257712244907,-0.027962880419670426,0.023899524223372
I4,N8,17,12.497777488661056,1.5909425743261389e-07,0.0037419265141548164,-0.027945187173875057,0.023957105785716033
I4,N8,18,12.497777488661056,1.5178188212317383e-07,0.6872278655054375,-0.0300267126748595,0.018311695586388066
I4,N8,19,12.497777488661056,0.0025952038097399855,0.004959927436035026,-0.02844993310779434,0.023009983140434714
I4,N8,20,12.497777488661056,0.0037705176663495638,0.03324112401465412,-0.028167343396568196,0.023645418025382257
I4,N8,21,12.497777488661056,0.0025955385641080225,0.005645599689505232,-0.02858130589464137,0.022572704727222392
I4,N8,22,12.497777488661056,0.002595579304506499,5.229789969382708,-0.030454416461639967,0.017605313793879432
I4,N8,23,12.497777488661056,0.002601394697031496,3.671717296075168,-0.030405070037406445,0.017768077441016168
I4,N8,24,12.497777488661056,0.0026016926128773522,2.579832998143883,-0.030383355628548294,0.017839449434048457
I4,N9,1,11.195157977610828,0.0026015959105000113,3.4771045829814473,-0.030845433056790945,0.016564986981118517
I4,N9,2,11.195157977610828,0.0026017626030334718,2.3641470024967965,-0.03084852089940958,0.016553609914778576
I4,N9,3,11.195157977610828,0.0026018080193275454,0.948650675686378,-0.03081572299655468,0.01665612802526892
I4,N9,4,11.195157977610828,0.0026018153336807978,0.02379489371400695,-0.02992131315467899,0.019334016842741258
I4,N9,5,11.195157977610828,0.002601823860216251,1.4041810696359762,-0.030839422905833025,0.01658026278054317
I4,N9,6,11.195157977610828,0.0026018421884021177,3.886883970214652,-0.030847562908333192,0.016556505029921346
I4,N9,7,11.195157977610828,0.0026018724942600624,4.057159357116594,-0.03098927531385809,0.01609696933846383
I4,N9,8,11.195157977610828,0.0026019837397572173,0.029051512862817916,-0.0302605536404524,0.018186596566478815
I4,N9,9,11.195157977610828,0.0026023248176966465,0.030125175901914436,-0.03189729309718136,0.013383296262132726
I4,N9,10,11.195157977610828,1.8974441393647654e-06,2.1573860277620025e-07,-0.02804319947194391,0.023684113818355508
I4,N9,11,11.195157977610828,1.1225702765260094e-06,1.7862452018208123e-07,-0.028040153225177826,0.023686060641881085
I4,N9,12,11.195157977610828,4.359010481992391,1.462733766535606e-07,-0.0144243266103381,0.029596209675072226
I4,N9,13,11.195157977610828,11.19515737354574,0.0026005570033027924,0.0017381212828147,0.03866861330609598
I4,N9,14,11.195157977610828,11.195157621829548,0.0026016654758519303,0.0009116656396022137,0.03812093406038387
I4,N9,15,11.195157977610828,5.825963904791866,0.002601113164872088,-0.010922288152974406,0.03131301530723118
I4,N9,16,11.195157977610828,2.603730968707231e-07,0.003572428119147896,-0.027977851375521494,0.023851878408090915
I4,N9,17,11.195157977610828,1.5806604944233082e-07,0.0035450955565847703,-0.02793390189802363,0.023974590657236512
I4,N9,18,11.195157977610828,1.5099434419960113e-07,0.05018713630765192,-0.029851625974503547,0.01876179978475732
I4,N9,19,11.195157977610828,0.0024970732282842897,0.005399994927924168,-0.028518533221701465,0.022784398053744073
I4,N9,20,11.195157977610828,0.0036374624887322744,0.014592707750181039,-0.028167397213990614,0.02364524881573234
I4,N9,21,11.195157977610828,0.002526659690600627,0.005606779914570925,-0.028590844686681882,0.022540329080117844
I4,N9,22,11.195157977610828,0.0025306076008885887,4.325216484275331,-0.030925541830800936,0.01630205681895895
I4,N9,23,11.195157977610828,0.002600918279057363,4.163483980627344,-0.030875736872743857,0.016465675874381306
I4,N9,24,11.195157977610828,0.0026014350395571874,3.801607272663067,-0.030856240591176434,0.01652959257896
