fleet,case,gamma,generator,hour,p_gen_mw
final_gamma1e4,gamma_3e-05,3e-05,RES_Wind_N1,23,94.50000094484848
final_gamma1e4,gamma_3e-05,3e-05,RES_Wind_N1,24,95.81250095797348
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,7,4.795875047807234
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,8,23.979375239642234
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,9,67.14225067127099
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,10,115.10100115083584
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,11,163.05975163037755
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,12,203.82468953793477
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,13,227.80406477774076
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,14,234.99787734966668
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,15,215.81437715783167
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,16,172.6515017262029
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,17,119.89687619879459
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,18,67.14225067127099
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,19,19.183500191683482
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N6,20,2.397937523827859
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,7,8.906625088914733
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,8,44.533125445179735
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,9,124.69275124677598
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,10,213.75900213741582
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,11,302.82525302807034
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,12,378.5315662850822
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,13,423.0646917304134
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,14,436.4246293640148
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,15,400.79812900774783
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,16,320.6385032061439
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,17,222.6656272264821
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,18,124.69275124677598
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,19,35.62650035611348
final_gamma1e4,gamma_3e-05,3e-05,RES_PV_N8,20,4.4533125443816095
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,1,27.782279746379565
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,2,7.957258843617353
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,3,1.373230396038907
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,4,0.06704582230684067
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,5,2.7999158073250316
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,6,34.43353074973728
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,7,107.59210073060385
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,8,122.68689928298716
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,9,18.0244938150328
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,10,-8.834500498478438e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,11,20.624168219972383
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,12,0.0004102972800465118
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,13,0.01320661799297973
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,14,0.00033533456552792593
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,15,0.00041030092267126366
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,16,1.050543339175681
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,17,-8.834499724308747e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,18,12.502433896650418
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,19,192.7729707971555
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,20,232.06001340224623
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,21,213.19708157321733
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,22,154.55106448752508
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,23,93.1033096913342
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE1,24,52.4480724618623
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,1,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,2,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,3,300.00000299883453
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,4,300.0000029988353
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,5,300.00000299883453
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,6,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,7,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,8,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,9,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,10,234.04779825636223
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,11,69.43116279103106
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,12,56.9967683883985
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,13,43.108972040739516
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,14,32.24684327249822
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,15,24.37176822725604
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,16,26.696635109459503
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,17,191.2677978933502
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,18,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,19,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,20,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,21,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,22,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,23,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE2,24,300.0000029988345
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,1,-8.728541874520861e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,2,-8.728535915319981e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,3,-8.728496207804707e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,4,-8.727560863257958e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,5,-8.728520660714687e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,6,-8.728542339970654e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,7,-8.728543906498321e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,8,-8.728543900538544e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,9,-8.728539516924773e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,10,-9.391912485400311e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,11,-9.555000140847426e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,12,-9.715621375425094e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,13,-9.712341600038379e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,14,-9.714410827037684e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,15,-9.715620816667448e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,16,-9.721275576264886e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,17,-9.391912355344755e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,18,-8.728538054540865e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,19,-8.728545155839413e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,20,-8.728548224208165e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,21,-8.728546151326267e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,22,-8.728544577513957e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,23,-8.728543819793064e-09
final_gamma1e4,gamma_1e-05,1e-05,G_IEEE3,24,-8.72854308438286e-09
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,1,94.50000094484848
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,2,98.43750098422349
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,3,102.37500102359849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,4,105.00000104984849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,5,102.37500102359849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,6,94.50000094484848
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,7,81.37500081359849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,8,68.25000068234849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,9,55.12500055109848
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,10,45.93750045920085
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,11,39.375000393598484
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,12,36.7500003673508
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,13,39.375000393598555
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,14,44.62500044610128
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,15,52.5000005248508
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,16,60.37500060359849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,17,68.25000068232585
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,18,76.12500076109849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,19,81.37500081359849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,20,86.62500086609849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,21,89.25000089234848
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,22,91.87500091859849
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,23,94.50000094484848
final_gamma1e4,gamma_1e-05,1e-05,RES_Wind_N1,24,95.81250095797348
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,7,4.795875047807234
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,8,23.979375239642234
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,9,67.14225067127099
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,10,115.10100115083584
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,11,163.05975163037755
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,12,203.82468953793514
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,13,227.804064777739
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,14,234.99787734966708
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,15,215.81437715783204
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,16,172.65150172620326
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,17,119.89687619879459
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,18,67.14225067127099
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,19,19.183500191683482
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N6,20,2.397937523827859
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,7,8.906625088914733
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,8,44.533125445179735
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,9,124.69275124677598
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,10,213.75900213741582
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,11,302.82525302807034
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,12,378.5315662850811
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,13,423.06469173041233
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,14,436.424629364013
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,15,400.79812900774675
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,16,320.63850320614415
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,17,222.6656272264821
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,18,124.69275124677598
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,19,35.62650035611348
final_gamma1e4,gamma_1e-05,1e-05,RES_PV_N8,20,4.4533125443816095
