fleet,case,gamma,investor,node,hour,p_charge_mw,p_discharge_mw,net_injection_mw
sweep1,hard_min_norm,,I1,N9,23,-9.58138147836067e-09,0.0009578994410954324,0.0009579090224769108
sweep1,hard_min_norm,,I2,N9,23,-9.577268660658633e-09,0.9028709849792289,0.9028709945564976
sweep1,hard_min_norm,,I3,N9,23,-9.577266755385484e-09,1.6537922989499685,1.6537923085272352
sweep1,hard_min_norm,,I4,N9,23,-9.577267135758109e-09,1.4410925318457126,1.4410925414229798
sweep1,hard_min_norm,,I1,N9,24,-9.581604016566673e-09,0.0009281380540285151,0.0009281476356325317
sweep1,hard_min_norm,,I2,N9,24,-9.577268912262742e-09,0.8742703763735836,0.8742703859508525
sweep1,hard_min_norm,,I3,N9,24,-9.577266915734842e-09,1.5944405677870899,1.5944405773643568
sweep1,hard_min_norm,,I4,N9,24,-9.577267311767995e-09,1.3911372899715084,1.3911372995487756
sweep1,gamma_3e-05,3e-05,I1,N1,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N1,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N1,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N1,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N1,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,4,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,5,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,6,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,7,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,8,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,9,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,10,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,11,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,12,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,13,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,14,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,15,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,16,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,17,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,18,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,19,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,20,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,21,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,22,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,23,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N2,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N2,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N2,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N2,24,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N3,1,-9.587058986957023e-09,0.0004257061385506496,0.00042571572560963657
sweep1,gamma_3e-05,3e-05,I2,N3,1,-9.577266838291877e-09,2.04660850166063,2.046608511237897
sweep1,gamma_3e-05,3e-05,I3,N3,1,-9.577267523289738e-09,1.303337908210751,1.3033379177880184
sweep1,gamma_3e-05,3e-05,I4,N3,1,-9.577267474605527e-09,1.653967248968903,1.6539672585461704
sweep1,gamma_3e-05,3e-05,I1,N3,2,-9.587049356491032e-09,0.0004258350826136769,0.0004258446696630334
sweep1,gamma_3e-05,3e-05,I2,N3,2,-9.57726749944666e-09,1.7339545605017763,1.7339545700790437
sweep1,gamma_3e-05,3e-05,I3,N3,2,-9.577268162892231e-09,1.1760892301997758,1.176089239777044
sweep1,gamma_3e-05,3e-05,I4,N3,2,-9.577268127951606e-09,1.4457127396726028,1.445712749249871
sweep1,gamma_3e-05,3e-05,I1,N3,3,-9.586807825005055e-09,0.00043173106141239256,0.0004317406482202176
sweep1,gamma_3e-05,3e-05,I2,N3,3,-9.577273381036055e-09,0.7259639537679602,0.7259639633452336
sweep1,gamma_3e-05,3e-05,I3,N3,3,-9.577273987127027e-09,0.6120403074172611,0.6120403169945351
sweep1,gamma_3e-05,3e-05,I4,N3,3,-9.577273988340772e-09,0.6714816095281656,0.6714816191054396
sweep1,gamma_3e-05,3e-05,I1,N3,4,-9.586421002311191e-09,0.00044190445429396536,0.00044191404071496765
sweep1,gamma_3e-05,3e-05,I2,N3,4,-9.577386428308898e-09,0.05922669105641377,0.05922670063380019
sweep1,gamma_3e-05,3e-05,I3,N3,4,-9.577386951421371e-09,0.05839998388854567,0.05839999346593262
sweep1,gamma_3e-05,3e-05,I4,N3,4,-9.57738700526584e-09,0.05884998916481525,0.05884999874220226
sweep1,gamma_3e-05,3e-05,I1,N3,5,-9.585518370013455e-09,0.0004667299984608206,0.0004667395839791906
sweep1,gamma_3e-05,3e-05,I2,N3,5,-9.577269402523771e-09,1.2078739798545077,1.2078739894317772
sweep1,gamma_3e-05,3e-05,I3,N3,5,-9.577269839785181e-09,0.9408500586907486,0.9408500682680184
sweep1,gamma_3e-05,3e-05,I4,N3,5,-9.57726994815488e-09,1.0751116302810886,1.0751116398583584
sweep1,gamma_3e-05,3e-05,I1,N3,6,-9.584374910761663e-09,0.0005034151824540436,0.0005034247668289544
sweep1,gamma_3e-05,3e-05,I2,N3,6,-9.577266143746606e-09,2.608136856075181,2.608136865652447
sweep1,gamma_3e-05,3e-05,I3,N3,6,-9.577266454412575e-09,1.6405654551579458,1.6405654647352124
sweep1,gamma_3e-05,3e-05,I4,N3,6,-9.577266643496468e-09,2.0923915156123907,2.092391525189657
sweep1,gamma_3e-05,3e-05,I1,N3,7,-9.58274442759835e-09,0.0005681832777914007,0.0005681928605358283
sweep1,gamma_3e-05,3e-05,I2,N3,7,-9.577265687717037e-09,3.1451447056303157,3.1451447152075813
sweep1,gamma_3e-05,3e-05,I3,N3,7,-9.577265804109025e-09,1.9262046451043784,1.9262046546816443
sweep1,gamma_3e-05,3e-05,I4,N3,7,-9.577266117651466e-09,2.4920186282224064,2.4920186377996725
sweep1,gamma_3e-05,3e-05,I1,N3,8,-9.580296816491386e-09,0.0007084285682511657,0.0007084381485479822
sweep1,gamma_3e-05,3e-05,I2,N3,8,-9.577265218468196e-09,4.012374238878968,4.012374248456233
sweep1,gamma_3e-05,3e-05,I3,N3,8,-9.577265027287513e-09,2.4176729456962613,2.4176729552735265
sweep1,gamma_3e-05,3e-05,I4,N3,8,-9.577265540650227e-09,3.170505833256494,3.1705058428337596
sweep1,gamma_3e-05,3e-05,I1,N3,9,-9.575635291384712e-09,0.001226277616682927,0.0012262871923182184
sweep1,gamma_3e-05,3e-05,I2,N3,9,-9.577264749008046e-09,5.648012762501381,5.648012772078645
sweep1,gamma_3e-05,3e-05,I3,N3,9,-9.577263962927616e-09,3.496601433589636,3.4966014431668997
sweep1,gamma_3e-05,3e-05,I4,N3,9,-9.577264876873877e-09,4.675510272759692,4.675510282336957
sweep1,gamma_3e-05,3e-05,I1,N3,10,-9.470827925876998e-09,-7.62263636242109e-09,1.8481915634559076e-09
sweep1,gamma_3e-05,3e-05,I2,N3,10,-9.474909330416063e-09,-7.695380031981918e-09,1.7795292984341444e-09
sweep1,gamma_3e-05,3e-05,I3,N3,10,-9.47490834611285e-09,-7.69537079476978e-09,1.7795375513430707e-09
sweep1,gamma_3e-05,3e-05,I4,N3,10,-9.474909439640683e-09,-7.695376314991123e-09,1.7795331246495605e-09
sweep1,gamma_3e-05,3e-05,I1,N3,11,-9.479214572695966e-09,-7.237257427986326e-09,2.2419571447096406e-09
sweep1,gamma_3e-05,3e-05,I2,N3,11,-9.487447322296742e-09,-7.3008337850320645e-09,2.1866135372646777e-09
sweep1,gamma_3e-05,3e-05,I3,N3,11,-9.4874481972214e-09,-7.300801571829732e-09,2.186646625391667e-09
sweep1,gamma_3e-05,3e-05,I4,N3,11,-9.487447284589204e-09,-7.300832030916193e-09,2.1866152536730117e-09
sweep1,gamma_3e-05,3e-05,I1,N3,12,0.0019544608918537873,-9.438098260127385e-09,-0.0019544703299520473
sweep1,gamma_3e-05,3e-05,I2,N3,12,6.345294218121801,-9.459631775223974e-09,-6.345294227581433
sweep1,gamma_3e-05,3e-05,I3,N3,12,7.606940663996687,-9.45947736836043e-09,-7.606940673456164
sweep1,gamma_3e-05,3e-05,I4,N3,12,4.2803539456423145,-9.459632732704273e-09,-4.280353955101948
sweep1,gamma_3e-05,3e-05,I1,N3,13,0.002135759986192249,-9.443955976741217e-09,-0.0021357694301482257
sweep1,gamma_3e-05,3e-05,I2,N3,13,16.676741435666628,-9.459601932331814e-09,-16.67674144512623
sweep1,gamma_3e-05,3e-05,I3,N3,13,7.62735266456598,-9.459446904025197e-09,-7.627352674025427
sweep1,gamma_3e-05,3e-05,I4,N3,13,14.704122359066512,-9.459603858344631e-09,-14.704122368526116
sweep1,gamma_3e-05,3e-05,I1,N3,14,0.0027339531276657806,-9.582638818160172e-09,-0.002733962710304599
sweep1,gamma_3e-05,3e-05,I2,N3,14,17.073765066812364,-9.590821683325813e-09,-17.073765076403184
sweep1,gamma_3e-05,3e-05,I3,N3,14,7.696344041792457,-9.590732736703971e-09,-7.69634405138319
sweep1,gamma_3e-05,3e-05,I4,N3,14,15.125070873836982,-9.590822783970086e-09,-15.125070883427805
sweep1,gamma_3e-05,3e-05,I1,N3,15,0.002170708539844753,-9.444103962669744e-09,-0.002170717983948716
sweep1,gamma_3e-05,3e-05,I2,N3,15,8.743291127401942,-9.45963102967808e-09,-8.743291136861574
sweep1,gamma_3e-05,3e-05,I3,N3,15,7.609047733323711,-9.459476014779982e-09,-7.609047742783187
sweep1,gamma_3e-05,3e-05,I4,N3,15,5.459725855311381,-9.459632100328745e-09,-5.459725864771014
sweep1,gamma_3e-05,3e-05,I1,N3,16,0.0019407523521766357,-9.43836753858135e-09,-0.0019407617905441742
sweep1,gamma_3e-05,3e-05,I2,N3,16,0.1021751504764835,-9.45972936139058e-09,-0.10217515993621286
sweep1,gamma_3e-05,3e-05,I3,N3,16,0.24569104468869543,-9.459651004499265e-09,-0.24569105414834644
sweep1,gamma_3e-05,3e-05,I4,N3,16,0.10164927772094226,-9.459729832365238e-09,-0.1016492871806721
sweep1,gamma_3e-05,3e-05,I1,N3,17,-9.494208628693005e-09,-6.782090508840984e-09,2.7121181198520214e-09
sweep1,gamma_3e-05,3e-05,I2,N3,17,-9.500200068647702e-09,-6.914336104141966e-09,2.5858639645057366e-09
sweep1,gamma_3e-05,3e-05,I3,N3,17,-9.500199208781955e-09,-6.914320162827633e-09,2.585879045954322e-09
sweep1,gamma_3e-05,3e-05,I4,N3,17,-9.500199968937578e-09,-6.914334713663373e-09,2.5858652552742045e-09
sweep1,gamma_3e-05,3e-05,I1,N3,18,-9.575610874870957e-09,0.0012254364780071242,0.0012254460536179992
sweep1,gamma_3e-05,3e-05,I2,N3,18,-9.577264982917597e-09,4.897686657814633,4.897686667391898
sweep1,gamma_3e-05,3e-05,I3,N3,18,-9.577264256003001e-09,3.202757156824631,3.2027571664018955
sweep1,gamma_3e-05,3e-05,I4,N3,18,-9.577265112792392e-09,4.132207485991664,4.132207495568929
sweep1,gamma_3e-05,3e-05,I1,N3,19,-9.580180365970738e-09,0.0007138897138032695,0.0007138992939836355
sweep1,gamma_3e-05,3e-05,I2,N3,19,-9.577265267612068e-09,3.861324445782395,3.8613244553596604
sweep1,gamma_3e-05,3e-05,I3,N3,19,-9.577265129880302e-09,2.3286412597410195,2.3286412693182847
sweep1,gamma_3e-05,3e-05,I4,N3,19,-9.577265598426754e-09,3.0618860783189836,3.0618860878962493
sweep1,gamma_3e-05,3e-05,I1,N3,20,-9.582613353582627e-09,0.0005742247993947085,0.0005742343820080621
sweep1,gamma_3e-05,3e-05,I2,N3,20,-9.577265366230102e-09,3.562469395126832,3.562469404704097
sweep1,gamma_3e-05,3e-05,I3,N3,20,-9.577265543168204e-09,2.0318192532816384,2.031819262858904
sweep1,gamma_3e-05,3e-05,I4,N3,20,-9.577265811061538e-09,2.7358850416806524,2.735885051257918
sweep1,gamma_3e-05,3e-05,I1,N3,21,-9.584230381677323e-09,0.0005091583871647715,0.0005091679713951532
sweep1,gamma_3e-05,3e-05,I2,N3,21,-9.577266002239415e-09,2.701383060867359,2.701383070444625
sweep1,gamma_3e-05,3e-05,I3,N3,21,-9.577266385201235e-09,1.6466079440391181,1.6466079536163845
sweep1,gamma_3e-05,3e-05,I4,N3,21,-9.577266523692591e-09,2.137266750554687,2.1372667601319537
sweep1,gamma_3e-05,3e-05,I1,N3,22,-9.585356086685124e-09,0.00047228593907542644,0.0004722955244315131
sweep1,gamma_3e-05,3e-05,I2,N3,22,-9.577266387123696e-09,2.352443148382219,2.3524431579594856
sweep1,gamma_3e-05,3e-05,I3,N3,22,-9.577266908120493e-09,1.4688062827371173,1.4688062923143843
sweep1,gamma_3e-05,3e-05,I4,N3,22,-9.577266960522437e-09,1.882775067380013,1.88277507695728
sweep1,gamma_3e-05,3e-05,I1,N3,23,-9.58612566680679e-09,0.000450102310994219,0.0004501118971198858
sweep1,gamma_3e-05,3e-05,I2,N3,23,-9.577266588816666e-09,2.201016936392773,2.2010169459700397
sweep1,gamma_3e-05,3e-05,I3,N3,23,-9.577267198760142e-09,1.3840065350946849,1.384006544671952
sweep1,gamma_3e-05,3e-05,I4,N3,23,-9.57726719595915e-09,1.7677012560878351,1.7677012656651023
sweep1,gamma_3e-05,3e-05,I1,N3,24,-9.586606398255706e-09,0.00043726671405983097,0.0004372763006662292
sweep1,gamma_3e-05,3e-05,I2,N3,24,-9.577266721228364e-09,2.1136282681605523,2.113628277737819
sweep1,gamma_3e-05,3e-05,I3,N3,24,-9.577267380095695e-09,1.336544412560247,1.3365444221375145
sweep1,gamma_3e-05,3e-05,I4,N3,24,-9.577267347103536e-09,1.702265116158209,1.7022651257354764
sweep1,gamma_3e-05,3e-05,I1,N4,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N4,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N4,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N4,1,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N4,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N4,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N4,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N4,2,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N4,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I2,N4,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I3,N4,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I4,N4,3,0.0,0.0,0.0
sweep1,gamma_3e-05,3e-05,I1,N4,4,0.0,0.0,0.0
