hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
17,N3,0.0,0.0,4000.0,-57623.01352351664
17,N4,0.0,0.0,4000.0,-57623.01357301136
17,N5,0.0,500.625,4000.0,0.0
17,N6,0.0,48.06,4000.0,0.0
17,N7,0.0,0.0,4000.0,-57623.01361698441
17,N8,0.0,53.4,4000.0,0.0
17,N9,0.0,0.0,4000.0,-57623.01352443256
18,N1,0.0,0.0,4000.0,-57624.67825764146
18,N2,0.0,0.0,4000.0,-57624.68601864292
18,N3,0.0,0.0,4000.0,-57624.6848802863
18,N4,0.0,0.0,4000.0,-57624.68594239473
18,N5,0.0,528.75,4000.0,0.0
18,N6,0.0,50.76,4000.0,0.0
18,N7,0.0,0.0,4000.0,-57624.68602055365
18,N8,0.0,56.4,4000.0,0.0
18,N9,0.0,0.0,4000.0,-57624.685899411714
19,N1,0.0,0.0,4000.0,-57624.68318032436
19,N2,0.0,0.0,4000.0,-57624.69096136795
19,N3,0.0,0.0,4000.0,-57624.6876995071
19,N4,0.0,0.0,4000.0,-57624.690953831254
19,N5,0.0,562.5,4000.0,0.0
19,N6,0.0,54.0,4000.0,0.0
19,N7,0.0,0.0,4000.0,-57624.69096055884
19,N8,0.0,60.0,4000.0,0.0
19,N9,0.0,0.0,4000.0,-57624.68972694291
20,N1,0.0,0.0,4000.0,-57624.68475549164
20,N2,0.0,0.0,4000.0,-57624.69260802115
20,N3,0.0,0.0,4000.0,-57624.688500551645
20,N4,0.0,0.0,4000.0,-57624.69264241604
20,N5,0.0,556.875,4000.0,0.0
20,N6,0.0,53.46,4000.0,0.0
20,N7,0.0,0.0,4000.0,-57624.69260767481
20,N8,0.0,59.4,4000.0,0.0
20,N9,0.0,0.0,4000.0,-57624.69139436572
21,N1,0.0,0.0,4000.0,-57624.68507206791
21,N2,0.0,0.0,4000.0,-57624.69303910759
21,N3,0.0,0.0,4000.0,-57624.688856838875
21,N4,0.0,0.0,4000.0,-57624.69302983237
21,N5,0.0,528.75,4000.0,0.0
21,N6,0.0,50.76,4000.0,0.0
21,N7,0.0,0.0,4000.0,-57624.69303844314
21,N8,0.0,56.4,4000.0,0.0
21,N9,0.0,0.0,4000.0,-57624.69209829287
22,N1,0.0,0.0,4000.0,-57624.68424350163
22,N2,0.0,0.0,4000.0,-57624.69235499843
22,N3,0.0,0.0,4000.0,-57624.68828823299
22,N4,0.0,0.0,4000.0,-57624.692296179135
22,N5,0.0,478.125,4000.0,0.0
22,N6,0.0,45.9,4000.0,0.0
22,N7,0.0,0.0,4000.0,-57624.692355547304
22,N8,0.0,51.0,4000.0,0.0
22,N9,0.0,0.0,4000.0,-57624.69173735865
23,N1,0.0,0.0,4000.0,-57624.68369462481
23,N2,0.0,0.0,4000.0,-57624.69181248475
23,N3,0.0,0.0,4000.0,-57624.68823740445
23,N4,0.0,0.0,4000.0,-57624.69180346407
23,N5,0.0,427.5,4000.0,0.0
23,N6,0.0,41.04,4000.0,0.0
23,N7,0.0,0.0,4000.0,-57624.69181211065
23,N8,0.0,45.6,4000.0,0.0
23,N9,0.0,0.0,4000.0,-57624.691758101195
24,N1,0.0,0.0,4000.0,-57624.682556523505
24,N2,0.0,0.0,4000.0,-57624.69070181892
24,N3,0.0,0.0,4000.0,-57624.68768480219
24,N4,0.0,0.0,4000.0,-57624.69069568354
24,N5,0.0,393.75,4000.0,0.0
24,N6,0.0,37.8,4000.0,0.0
24,N7,0.0,0.0,4000.0,-57624.69070148155
24,N8,0.0,42.0,4000.0,0.0
24,N9,0.0,0.0,4000.0,-57624.69069285249
