iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
7,I3,0.0,0.0,0.0,0.0,2.1228226265346802e-05,0.0,0.0,0.0,-7.5,7.5
7,I4,0.0,0.0,0.0,0.0,3.431446524357274e-06,0.0,0.0,0.0,-7.5,7.5
8,I1,0.4177879250207302,0.41439653075474,4.586849306961723,1.9810711896837672,18.34739722784691,18.343320548537246,433.038401859807,1293.1966825822753,-6.139298162709958,16.809712167779566
8,I2,0.20700292569501447,26.197857866187228,2.187796121036272,27.97692725033907,8.751184484145144,111.90770900135628,2013.7843304209846,1856.5341614170618,-24.245564542357307,17.083250564321062
8,I3,0.0,0.0,0.0,0.0,9.582203126935321e-07,0.0,0.0,0.0,-7.5,7.5
8,I4,0.0,0.0,0.0,0.0,3.308672993754903e-06,0.0,0.0,0.0,-7.5,7.5
9,I1,0.2460747121469737,1.7922878921611751,4.301773946986672,28.562635902315197,17.2070957879467,102.83215091041798,466.24357920965946,1427.201439199985,-5.3147193409513935,20.64264688262207
9,I2,0.2047920448980052,1.7682452394471462,1.9096668509685952,8.69995962362838,7.638667403892489,34.79983849451352,2116.381699176232,2010.7315391633053,-24.083554671360304,18.12826204381174
9,I3,0.0,0.0,0.0,0.0,1.0992666409018325e-06,0.0,0.0,0.0,-7.5,7.5
9,I4,0.0,0.0,0.0,0.0,3.4169580959699173e-06,0.0,0.0,0.0,-7.5,7.5
10,I1,0.13297862872335547,0.06850321311624402,2.663441259068652,1.874671813084272,10.653765036274665,30.624412764638855,484.80680091554495,1510.3238727959088,-5.322104268901456,20.468914594574247
10,I2,0.2199505122510526,3.506232782522608,1.7658529264949567,21.773648153100055,7.063411705979868,87.09459261240022,2179.545491823765,2096.0348518515807,-24.243052046807424,20.09894519197205
10,I3,0.0,0.0,0.0,0.0,2.2637888785149292e-05,0.0,0.0,0.0,-7.5,7.5
10,I4,0.0,0.0,0.0,0.0,3.4249783662412705e-06,0.0,0.0,0.0,-7.5,7.5
11,I1,0.08135045120262269,0.03930023894240892,1.9874108733814875,1.9292350969042429,7.949643493525998,30.48688437260615,492.2194921366665,1563.9751310912065,-5.348806765467235,20.246925459879744
11,I2,0.12674210404182704,0.5304769442990597,1.7729453304318548,6.997269827374579,7.091781321727461,27.989079309498294,2213.8824857706154,2143.9676939007886,-23.558254532192805,19.627429792470238
11,I3,0.0,0.0,0.0,0.0,1.538980253912001e-06,0.0,0.0,0.0,-7.5,7.5
11,I4,0.0,0.0,0.0,0.0,3.3270665005999343e-06,0.0,0.0,0.0,-7.5,7.5
12,I1,0.0533351672669003,0.18977639962651188,1.2701451855225028,12.800848263679068,5.080580742090149,54.515254230282714,501.3851374990869,1599.8682917480617,-5.698676693999937,18.512550149065543
12,I2,0.08060153939630679,4.110274402933276,1.1851490643861586,16.176602859027472,4.740596257544686,64.70641143610989,2233.117305947201,2180.679458189055,-22.275997191110022,18.157666444099576
12,I3,0.0,0.0,0.0,0.0,2.3111623480321048e-05,0.0,0.0,0.0,-7.5,7.5
12,I4,0.0,0.0,0.0,0.0,3.4822939292645203e-06,0.0,0.0,0.0,-7.5,7.5
13,I1,0.03651026938841312,0.16289557062041535,0.9319848375060905,6.086343076450787,3.7279393500245552,32.00628654261866,508.76207231869597,1624.6155202330647,-5.525914675262681,19.32717046283828
13,I2,0.054201178272755834,0.4417730971778364,1.0123642204393144,3.491231133256597,4.049456881757367,13.96492453302639,2240.5818038783614,2202.694739322257,-21.888157149550548,18.033203266502372
13,I3,0.0,0.0,0.0,0.0,1.1421537466579898e-06,0.0,0.0,0.0,-7.5,7.5
13,I4,0.0,0.0,0.0,0.0,3.4312142787385867e-06,0.0,0.0,0.0,-7.5,7.5
14,I1,0.0458299514579827,0.030088375315831705,0.9670061805669274,1.6379821474643435,3.8680247222678097,26.998143976446794,507.3069097096006,1642.08962079691,-5.559691163035246,19.10808136502182
14,I2,0.03773511865495903,1.3127124473527914,0.6941520055451159,9.903854807839393,2.7766080221806613,39.61541923135756,2248.253350500647,2219.481976597996,-21.013673878535897,17.23298646717688
14,I3,0.0,0.0,0.0,0.0,2.0075632578160582e-05,0.0,0.0,0.0,-7.5,7.5
14,I4,0.0,0.0,0.0,0.0,3.5481544276235646e-06,0.0,0.0,0.0,-7.5,7.5
15,I1,0.021943155877569856,0.03974959759153194,0.5921069005348312,2.1721998483503486,2.368427602139584,26.951755346877654,512.6941886112792,1654.6520358507344,-5.612554378397676,18.81328913458134
15,I2,0.02687437039288154,19.076729830391802,0.5513381659505795,108.08619673057049,2.20535266380245,432.34478692228197,2253.1922697473797,2229.107559733473,-30.6812449161597,3.6125451599036635
15,I3,0.0,0.0,0.0,0.0,9.012293995052481e-07,0.0,0.0,0.0,-7.5,7.5
15,I4,0.0,0.0,0.0,0.0,3.527151087574377e-06,0.0,0.0,0.0,-7.5,7.5
16,I1,0.015933181029574903,0.0509883409453579,0.44316689456465097,2.1407948730715143,1.772667578259078,25.999201262675573,516.6497789887825,1663.8022670462094,-5.548123887519096,19.095827387096673
16,I2,0.019434562056821515,0.4791853766347867,0.43456897799309857,31.501251042894992,1.7382759119725546,126.00500417157997,2256.489088777976,2238.4255562675457,-29.34454227896324,8.057272016916109
16,I3,0.0,0.0,0.0,0.0,9.143401443904942e-07,0.0,0.0,0.0,-7.5,7.5
16,I4,0.0,0.0,0.0,0.0,6.756656937448334e-05,0.0,0.0,0.0,-7.5,7.5
17,I1,26.417340626490326,10.777536697976347,18.670827820100236,56.52143760848362,74.68331128040096,226.0857504339345,1021.5035093147503,1802.6158535047891,-12.350929045331007,21.666322021037917
17,I2,0.040530609794174596,2.527165395697377,0.678135653493073,99.32329331953704,2.7125426139724156,397.2931732781482,2258.7580178122093,2238.2528448334897,-23.11841757369873,21.153115524536958
17,I3,0.0,0.0,0.0,0.0,1.3062167755591504e-06,0.0,0.0,0.0,-7.5,7.5
17,I4,0.0,0.0,0.0,0.0,3.6149738865942796e-06,0.0,0.0,0.0,-7.5,7.5
18,I1,26.413097187089807,2.4201299842969894,15.481226020689604,18.870482721453694,61.92490408275843,75.48193088581479,1399.1276413922872,1985.8762227067957,-14.152506315119066,20.012790327023783
18,I2,0.01756748875657981,0.23364307557592015,0.3492902987480356,6.664513346230553,1.3971611949923746,26.658053384922212,2260.3578719221823,2244.9758965968867,-22.657730846335497,20.616995479683094
18,I3,0.0,0.0,0.0,0.0,9.389314189243719e-07,0.0,0.0,0.0,-7.5,7.5
18,I4,0.0,0.0,0.0,0.0,8.09612380315906e-05,0.0,0.0,0.0,-7.5,7.5
19,I1,0.7499196713728072,0.9706284047000963,11.29391993303349,23.448050534184322,45.17567973213395,93.79220213673729,1682.29694053051,2096.8596029342493,-17.025738549636465,20.993158013909035
19,I2,0.009352422398886808,0.15730811179526547,0.20754992042536366,1.9185849995649469,0.8301996817017754,7.674339998259793,2261.5068411315074,2248.4825320662408,-22.604789558387207,20.6931970980803
19,I3,0.0,0.0,0.0,0.0,2.3102168432722386e-05,0.0,0.0,0.0,-7.5,7.5
19,I4,0.0,0.0,0.0,0.0,3.374450771534239e-06,0.0,0.0,0.0,-7.5,7.5
20,I1,0.24999999954127264,0.7098652198177101,8.253869583557487,65.86101800064384,33.015478334229975,263.4440720025754,1895.5606562125115,2127.252909232347,-23.092960882615674,26.479146051951034
20,I2,0.01390345888663241,0.3871865606480694,0.23459460567404702,10.093501391199347,0.9383784226965003,40.374005564797386,2262.343106853339,2252.5748750861253,-21.936283439731227,19.737675055642878
20,I3,0.0,0.0,0.0,0.0,2.3163417446148996e-05,0.0,0.0,0.0,-7.5,7.5
20,I4,0.0,0.0,0.0,0.0,3.348326196705472e-06,0.0,0.0,0.0,-7.5,7.5
21,I1,0.2499999998769082,0.2025371138299025,6.19036461066984,11.08744089260705,24.761458442679363,44.3497635704282,2055.495712842744,2150.0367500381053,-22.780696758092862,25.182694688259357
21,I2,0.010278750721399879,0.25135948117168627,0.17594595478542785,2.727469486237839,0.7037838191420337,10.90987794495136,2262.957576194523,2255.6314023691125,-22.125185181745813,19.610633193536277
21,I3,0.0,0.0,0.0,0.0,9.404647209576112e-07,0.0,0.0,0.0,-7.5,7.5
21,I4,0.0,0.0,0.0,0.0,3.353260965184492e-06,0.0,0.0,0.0,-7.5,7.5
22,I1,0.2499999987886773,0.36166723852786187,4.643300597571933,49.07333910817019,18.573202390287758,196.29335643268075,2174.53029521773,2167.1190612605915,-27.127890140616046,29.444638626990542
22,I2,0.007220086107262225,5.577732250207959,0.12789351693885065,37.530238924607595,0.5115740677559683,150.12095569843038,2263.41206292839,2257.88010360076,-26.220144782220668,16.120872410123955
22,I3,0.0,0.0,0.0,0.0,9.079269322010952e-07,0.0,0.0,0.0,-7.5,7.5
22,I4,0.0,0.0,0.0,0.0,6.970679037269652e-05,0.0,0.0,0.0,-7.5,7.5
23,I1,0.24999999968144992,0.5381813321146541,3.5684246773653996,35.7361215191575,14.273698709461659,142.94448607663,2259.111199553736,2179.928009902303,-24.1226101345564,32.917858280523554
23,I2,0.0861251490636299,7.154073393020461,1.1483742797775969,70.25660331538309,4.593497119110446,281.02641326153235,2263.7497452473717,2251.124143525484,-26.939144075559405,24.797699070511126
23,I3,0.0,0.0,0.0,0.0,1.0646898064157725e-06,0.0,0.0,0.0,-7.5,7.5
23,I4,0.0,0.0,0.0,0.0,8.587354984638367e-05,0.0,0.0,0.0,-7.5,7.5
24,I1,0.2499999996418209,0.45893368616191765,2.621438460358515,57.69174228874812,10.485753841434104,230.76696915499244,2328.147481536374,2189.5333290803865,-27.562034027836837,26.49479782131853
24,I2,0.02988385475383099,0.16685265074707262,0.36669879860411386,10.44149518779398,1.4667951944166637,41.765980751175924,2264.0014156617726,2254.532214370357,-26.114946353754263,23.994774153845107
24,I3,0.0,0.0,0.0,0.0,9.062254552543639e-07,0.0,0.0,0.0,-7.5,7.5
24,I4,0.0,0.0,0.0,0.0,3.6504167667903337e-06,0.0,0.0,0.0,-7.5,7.5
25,I1,0.2499999996898708,0.3618973412238383,1.9660765061243481,37.05214349254718,7.864306024497502,148.2085739701887,2379.9238974549653,2196.7366223367803,-30.326819216962033,29.887954691549254
25,I2,0.04325347543361991,0.19041630365746673,0.5431533825589546,10.332817852032928,2.1726135302359486,41.33127140813172,2264.189372736467,2251.443582485063,-25.340362732378075,23.060947064532016
25,I3,0.0,0.0,0.0,0.0,1.012111181628306e-06,0.0,0.0,0.0,-7.5,7.5
25,I4,0.0,0.0,0.0,0.0,3.3252804269120674e-06,0.0,0.0,0.0,-7.5,7.5
26,I1,0.2499999996776299,0.1257852849076524,1.4745562101473564,23.03391682122405,5.8982248405895445,92.1356672848962,2418.755811651831,2202.138744252747,-28.316131954677413,27.851322534749393
26,I2,0.10316114973568077,0.15496610094643584,1.750452737024605,8.025406609861848,7.001810948098471,32.101626439447394,2264.3299426325207,2238.255780247284,-24.88200356964481,22.714322449214684
26,I3,0.0,0.0,0.0,0.0,1.0744641847287903e-06,0.0,0.0,0.0,-7.5,7.5
26,I4,0.0,0.0,0.0,0.0,6.592125287273486e-05,0.0,0.0,0.0,-7.5,7.5
27,I1,0.24999998196957846,0.3837839701659851,1.1059165637599346,32.755872901539746,4.423666255079817,131.023491606159,2447.8795479910123,2206.1901616489786,-26.320526235093944,31.628666894921476
27,I2,0.02957273503068878,0.3293898310543609,0.6679434644987081,17.9155626058979,2.671773857994934,71.66225042359159,2261.651097393352,2244.879549268723,-25.42475056054532,23.799823654065875
27,I3,0.0,0.0,0.0,0.0,9.767340183167055e-07,0.0,0.0,0.0,-7.5,7.5
27,I4,0.0,0.0,0.0,0.0,3.5564622778866457e-06,0.0,0.0,0.0,-7.5,7.5
28,I1,0.25,0.22201527288687933,0.8294371399410662,26.10799481408817,3.317748559764583,104.43197925635269,2469.722251352526,2209.2286378082213,-25.01506449044073,34.603171799649175
28,I2,6.4206461251058675,7.417311049391587,2.1071286767997375,29.549857552172977,8.42851470719898,118.19943020869191,2413.3100014442466,2388.4225683461264,-28.054549285737586,25.558797184069682
28,I3,0.0,0.0,0.0,0.0,9.402283613830279e-07,0.0,0.0,0.0,-7.5,7.5
28,I4,0.0,0.0,0.0,0.0,3.2190218066937565e-06,0.0,0.0,0.0,-7.5,7.5
29,I1,0.249999999355626,0.1546203283434303,0.6332616563048195,22.17113435527871,2.5330466252194674,88.68453742111484,2485.195661824143,2211.5074514546395,-25.852794442314277,31.66342111596038
29,I2,2.8115003377266707,1.9871493800234186,2.3789951208423394,40.84195504010523,9.515980483369383,163.36782016042093,2841.156824952198,2811.3253367719835,-31.611269475398938,29.30528112333965
29,I3,0.0,0.0,0.0,0.0,8.626162593049319e-07,0.0,0.0,0.0,-7.5,7.5
29,I4,0.0,0.0,0.0,0.0,3.3739307828842906e-06,0.0,0.0,0.0,-7.5,7.5
30,I1,0.2499999995881705,0.22214601816729745,0.4683413063101063,26.562943624283083,1.873365225240719,106.25177449713235,2497.7092622638033,2213.216540006983,-26.499549448326395,28.24474974710898
30,I2,0.7365628329001841,2.4883980292027017,1.7728183572756173,28.954603517809314,7.091273429102505,115.81841407123726,3162.0327338014845,3129.8705812394437,-28.67061417494706,26.265348323079177
30,I3,0.0,0.0,0.0,0.0,8.908311226053349e-07,0.0,0.0,0.0,-7.5,7.5
30,I4,0.0,0.0,0.0,0.0,3.290107955195895e-06,0.0,0.0,0.0,-7.5,7.5
31,I1,0.2499999435697897,0.16642043317393457,0.3512558633373197,17.792004816119764,1.4050234535185793,71.16801926447908,2507.09444995511,2214.498138686203,-28.570022627954405,29.141492158949447
31,I2,0.31616110349906695,0.25060105201661614,1.4206404824105214,11.928913618378989,5.682561929642119,47.71565447351595,3402.694624227757,3367.0971742703355,-27.99915201938525,25.645993499571887
31,I3,0.0,0.0,0.0,0.0,9.028417135465197e-07,0.0,0.0,0.0,-7.5,7.5
31,I4,0.0,0.0,0.0,0.0,3.0562194664043034e-06,0.0,0.0,0.0,-7.5,7.5
32,I1,0.24999999902976106,0.13648074869776805,0.40916151091574965,14.94751692013322,1.6366460436632526,59.79006768053288,2514.133334876124,2213.286028044864,-28.10544687594309,27.340932666528957
32,I2,0.17242592392153513,14.903410699806063,0.9756235952980067,32.750296743643496,3.902494381192145,131.00118697457398,3583.19513945373,3546.2409654461153,-31.858776528897195,29.033195357692765
32,I3,0.0,0.0,0.0,0.0,8.591347633797869e-07,0.0,0.0,0.0,-7.5,7.5
32,I4,0.0,0.0,0.0,0.0,3.3341326684665927e-06,0.0,0.0,0.0,-7.5,7.5
33,I1,0.24999998962152814,0.36162533833882193,0.2127586153300852,46.924871158499634,0.8510345208718121,187.69948463399854,2519.412489534075,2214.5504483884333,-31.706565658800475,31.562532902295157
33,I2,0.23844514288943836,0.2174127170746695,0.6011913472626709,6.176525439917537,2.4047653875262487,24.706101759670148,3716.6107591548935,3687.253893454848,-31.211085133617757,28.356249054304573
33,I3,0.0,0.0,0.0,0.0,1.8765192382986797e-05,0.0,0.0,0.0,-7.5,7.5
33,I4,0.0,0.0,0.0,0.0,3.2156855073920602e-06,0.0,0.0,0.0,-7.5,7.5
34,I1,0.20588997277345122,0.08006808858060954,0.3840910901399114,15.089025938700836,1.5363643927641677,60.35610375480333,2522.8763673620156,2212.6831901740447,-29.613011922335037,32.086156524854744
34,I2,0.1089732932533441,0.45399640111032064,0.6875600770777405,11.577810002711928,2.7502403066391037,46.31124001084771,3818.638033592436,3789.31651631588,-32.55976871163603,29.212630723555726
34,I3,0.0,0.0,0.0,0.0,1.984363235075749e-05,0.0,0.0,0.0,-7.5,7.5
34,I4,0.0,0.0,0.0,0.0,6.594936110870448e-05,0.0,0.0,0.0,-7.5,7.5
35,I1,0.154417480216969,0.24024477293542887,0.18439921475006468,29.78250052399536,0.7375968980528121,119.13000209598144,2525.9697634641166,2214.0983195759773,-27.21285404599342,35.58073474638722
35,I2,0.07369895017576042,0.4082928623485996,0.5107821130838663,9.717975934489925,2.043128451069595,38.87190373795969,3895.158794020823,3866.7104217399665,-33.03242038767009,29.727877080057105
35,I3,0.0,0.0,0.0,0.0,9.14501605568376e-07,0.0,0.0,0.0,-7.5,7.5
35,I4,0.0,0.0,0.0,0.0,3.6195590703706582e-06,0.0,0.0,0.0,-7.5,7.5
36,I1,0.11581310861033228,0.1682110365025539,0.35027081592777315,26.131575067345512,1.4010832882103803,104.52630026938206,2528.2898105353784,2212.045988082656,-26.99131007360672,32.238154582758376
36,I2,0.5470847459077731,0.1633389785225424,1.6217534361468942,7.545994064668285,6.4870137443633595,30.18397625867314,3952.5504960961753,3936.5028106020673,-33.80787570491887,30.095795990130565
36,I3,0.0,0.0,0.0,0.0,8.652405745512883e-07,0.0,0.0,0.0,-7.5,7.5
36,I4,0.0,0.0,0.0,0.0,3.5405620644310988e-06,0.0,0.0,0.0,-7.5,7.5
37,I1,0.086859832841861,0.010253745150913863,0.20453727783516346,0.14360794081800773,0.8181491278282222,0.5744317632720323,2530.0298458353977,2213.620418010707,-26.985413160294023,32.2323643062252
37,I2,0.26521734792413104,3.96949736808962,1.2144929476699482,88.27628233537548,4.857971790511405,353.105129341502,3995.5943850578883,3990.335557133316,-40.867328366670144,43.45205429152129
37,I3,0.0,0.0,0.0,0.0,1.0482964525558106e-06,0.0,0.0,0.0,-7.5,7.5
37,I4,0.0,0.0,0.0,0.0,3.677225246309816e-06,0.0,0.0,0.0,-7.5,7.5
38,I1,0.06514487305970221,0.20894052873524482,0.3119378039880278,25.640220094388138,1.2477512356406746,102.56088037755256,2531.3348723133104,2211.65478256214,-27.520726858492733,28.881500941502008
38,I2,0.15721663932165778,0.2663255397886483,0.9108659918035646,31.35046021757916,3.6434639670879054,125.40184087031663,4027.8778533491723,4030.710307950384,-37.720697769770766,38.82864362051441
38,I3,0.0,0.0,0.0,0.0,1.8246874274411765e-05,0.0,0.0,0.0,-7.5,7.5
38,I4,0.0,0.0,0.0,0.0,3.169541936574175e-06,0.0,0.0,0.0,-7.5,7.5
39,I1,0.048858654537534574,0.15851870071148955,0.22576127827986509,17.574857025472777,0.9030451178970826,70.29942810189111,2532.3136421715144,2213.3270138798393,-26.930727907166858,26.76367740868068
39,I2,0.1485544524659738,0.3275705865845113,1.1372590736945751,25.730146954638276,4.549036294721421,102.92058781855312,4058.7762601928257,4060.9973738088115,-35.15285683279365,35.02962831510821
39,I3,0.0,0.0,0.0,0.0,9.853641638424673e-07,0.0,0.0,0.0,-7.5,7.5
39,I4,0.0,0.0,0.0,0.0,3.290919323961535e-06,0.0,0.0,0.0,-7.5,7.5
40,I1,0.03664398929742904,0.13563993798529891,0.16932095826842014,14.155730996813707,0.6772838395387039,56.62292398725482,2533.047719565583,2214.5811873731072,-26.12914476989127,25.20987018658616
40,I2,0.09700837565892519,0.18017274985850792,0.8529443170200794,7.667051450976518,3.4117772680377607,30.668205803906073,4081.954169890757,4083.716890133419,-36.47934290097622,34.911605267331275
40,I3,0.0,0.0,0.0,0.0,1.8232524708665373e-05,0.0,0.0,0.0,-7.5,7.5
40,I4,0.0,0.0,0.0,0.0,3.2173825081427064e-06,0.0,0.0,0.0,-7.5,7.5
41,I1,0.027482995166205546,0.37436636513275906,0.3858871225915914,25.545516363362232,1.5435485029546563,102.18206545344893,2533.598277611951,2211.9831410070965,-27.174159956113385,22.073454944445164
41,I2,0.06632379672576856,0.18208111367282334,0.6560386731022773,13.199620071766633,2.624154692377995,52.798480287066525,4099.339571532139,4099.515625083098,-35.17410937004791,32.991876461688626
41,I3,0.0,0.0,0.0,0.0,9.783845236200187e-07,0.0,0.0,0.0,-7.5,7.5
41,I4,0.0,0.0,0.0,0.0,3.257617943075877e-06,0.0,0.0,0.0,-7.5,7.5
42,I1,26.40001963229778,14.851088466373767,6.60423931428937,71.60935336712127,26.41695706058666,286.4374134684851,2533.1032822133784,2289.5001551255123,-29.79459301885757,31.16720275729801
42,I2,0.04665059518813526,0.2671054713864767,0.5580240968452806,8.388916711871838,2.2320963888638983,33.55566684748734,4110.517352928059,4111.624639767655,-33.90006922059519,32.827040391591346
42,I3,0.0,0.0,0.0,0.0,1.8234636360659333e-05,0.0,0.0,0.0,-7.5,7.5
42,I4,0.0,0.0,0.0,0.0,3.564563137371396e-06,0.0,0.0,0.0,-7.5,7.5
43,I1,0.7489974512455699,0.13640423981317146,5.18475230661291,18.307743908826914,20.73900909206991,73.23097563530767,2532.73203092065,2340.0057823394545,-28.62783506802016,29.237386787453175
43,I2,0.033430979727329696,0.20182603962155052,0.3770693785144313,3.1253652762655735,1.5082775135927136,12.501461105062287,4120.8657062595275,4121.681604130213,-34.2481239696232,32.99781538433106
43,I3,0.0,0.0,0.0,0.0,9.345887364036329e-07,0.0,0.0,0.0,-7.5,7.5
43,I4,0.0,0.0,0.0,0.0,3.185001047812386e-06,0.0,0.0,0.0,-7.5,7.5
44,I1,0.32085571596380563,0.2339414079604444,3.2176761292654286,18.163019099980968,12.870704517061752,72.65207639992387,2533.3615174772353,2335.9929055126026,-27.619168317146425,27.06740562338226
44,I2,0.0532140917898041,0.16791127077461043,0.2832466835654053,4.2581828426796005,1.132986734261861,17.03273137071841,4008.016203799714,4008.7250598796168,-34.81457235431184,33.44943901856365
44,I3,0.0,0.0,0.0,0.0,8.900097986632569e-07,0.0,0.0,0.0,-7.5,7.5
44,I4,0.0,0.0,0.0,0.0,3.1596506168829688e-06,0.0,0.0,0.0,-7.5,7.5
45,I1,0.25,0.24648980550704208,3.1050536370101116,37.0850237869949,12.420214548040478,148.3400951479796,2563.9627868905673,2339.5588535807074,-24.435027761835286,23.458804162036206
45,I2,0.028926742134364122,0.14772012921512634,0.21243504181482295,9.365495816839553,0.8497401672595142,37.4619832673582,3951.743917942174,3952.3724954083427,-36.28033892473078,34.13440523157581
45,I3,0.0,0.0,0.0,0.0,1.3317872001143728e-06,0.0,0.0,0.0,-7.5,7.5
45,I4,0.0,0.0,0.0,0.0,3.931697630873468e-06,0.0,0.0,0.0,-7.5,7.5
46,I1,0.8385494240211305,0.1100544978595845,4.362821752866888,4.744033336221503,17.451287011467578,18.976133344886005,2602.4201609577726,2434.1172109753775,-24.619213029716008,23.17030688805554
46,I2,0.021082135146180122,1.5127966206994243,0.15962778398131935,60.75101012025247,0.6385111361034157,243.00404048100987,3991.935082059091,3992.406500562307,-43.4420890143868,42.18597631942995
46,I3,0.0,0.0,0.0,0.0,9.281161126032698e-07,0.0,0.0,0.0,-7.5,7.5
46,I4,0.0,0.0,0.0,0.0,3.834892361432751e-06,0.0,0.0,0.0,-7.5,7.5
47,I1,0.3337689273641793,1.0812944412308019,3.2788038462927203,65.04420019991298,13.115215385170936,260.1768007996519,2621.7373695470624,2492.9318743014924,-28.359523033429078,30.836623538705698
47,I2,0.008746468262431901,0.21086841148714086,0.11972109163534478,10.554289107102862,0.4788843665417674,42.21715642841145,4002.2879707823763,4002.641534473415,-43.076344065705115,40.25897277596897
47,I3,0.0,0.0,0.0,0.0,9.262927035112522e-07,0.0,0.0,0.0,-7.5,7.5
47,I4,0.0,0.0,0.0,0.0,3.411186523692761e-06,0.0,0.0,0.0,-7.5,7.5
48,I1,0.24999999969176032,0.2382210150651689,3.0152897690839837,17.664078731751474,12.061159076335983,70.6563149270059,2631.708458821963,2509.6031167409164,-28.280905199384918,28.56877255167777
48,I2,0.04386929479001064,0.04617494949393471,0.08978902972087283,4.401173520477957,0.3591561191536908,17.604694081911823,3910.0741943790044,3910.33926365713,-43.830482592157516,40.306803342346115
