investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I2,9,N6,60.00000058963397,59.999999999379085,5.902548849689992e-07
I2,9,N7,60.000000589616526,59.99999999937907,5.902374553556911e-07
I2,9,N8,60.00000058959012,59.99999999935107,5.902390540768465e-07
I2,9,N9,60.00000058960285,59.99999999935375,5.902491011511302e-07
I2,10,N1,52.20000051237904,52.200000000309466,5.120695760751914e-07
I2,10,N2,52.20000051212125,52.20000000009901,5.120222397181351e-07
I2,10,N3,52.200000512078134,52.20000000006384,5.120142958503493e-07
I2,10,N4,52.20000051238552,52.20000000031475,5.120707697869875e-07
I2,10,N5,52.20000051237136,52.200000000303184,5.12068176306002e-07
I2,10,N6,52.20000051205394,52.200000000044085,5.120098549582508e-07
I2,10,N7,52.20000051217079,52.200000000139454,5.120313346651528e-07
I2,10,N8,52.200000512085715,52.20000000007002,5.120156956195387e-07
I2,10,N9,52.200000512078134,52.20000000006384,5.120142958503493e-07
I2,11,N1,60.00000058950856,59.99999999959885,5.899097104133944e-07
I2,11,N2,52.200000511887886,52.199999999908506,5.11979379780314e-07
I2,11,N3,46.72097606674471,46.72097560957571,4.571690013221996e-07
I2,11,N4,60.00000058951711,59.99999999960582,5.899112878182677e-07
I2,11,N5,57.30487861153275,57.30487804853846,5.629942876339555e-07
I2,11,N6,41.330732110722444,41.33073170739726,4.03325181252967e-07
I2,11,N7,52.20000051189785,52.19999999991664,5.11981205875145e-07
I2,11,N8,49.91707365948621,49.917073170392065,4.890941482926792e-07
I2,11,N9,46.72097606674471,46.72097560957571,4.571690013221996e-07
I2,12,N1,52.20000052065894,59.99999853750758,-7.79999801684864
I2,12,N2,52.200000511850426,52.1999999998779,5.11972523042914e-07
I2,12,N3,6.487401602251366e-09,35.298943000673496,-35.29894299418609
I2,12,N4,52.20000052066409,59.99999853751179,-7.799998016847702
I2,12,N5,52.20000051767264,57.30487709162541,-5.104876573952765
I2,12,N6,4.784915062029628e-10,29.908700108875564,-29.908700108397074
I2,12,N7,52.200000511858526,52.19999999988452,5.119740080772317e-07
I2,12,N8,1.001359834984813e-08,38.495039962359996,-38.495039952346396
I2,12,N9,6.485526195672912e-09,35.29894300067102,-35.29894299418549
I2,13,N1,52.20000051203946,59.9999999769421,-7.7999994649026405
I2,13,N2,52.20000051178506,52.199999999822595,5.11962468863203e-07
I2,13,N3,3.3187448835047753e-10,35.29894240203498,-35.29894240170311
I2,13,N4,52.20000051204499,59.99999997694666,-7.799999464901674
I2,13,N5,52.20000051200617,57.30487803367307,-5.1048775216669
I2,13,N6,2.2002735524642607e-10,29.908698515438797,-29.90869851521877
I2,13,N7,52.200000511791124,52.199999999827504,5.119636199424349e-07
I2,13,N8,3.721424448488003e-10,38.49503995354659,-38.49503995317445
I2,13,N9,3.3095281360253125e-10,35.298942402028416,-35.29894240169747
I2,14,N1,52.200000511729534,59.999999011009116,-7.799998499279582
I2,14,N2,52.20000051169619,52.19999999975198,5.119442079148939e-07
I2,14,N3,1.9961480168380348e-10,35.2989425324547,-35.29894253225509
I2,14,N4,52.200000511735816,59.99999901101425,-7.799998499278438
I2,14,N5,52.20000051177198,57.30487740147247,-5.104876889700485
I2,14,N6,2.2558916214439625e-10,29.90869931331387,-29.90869931308828
I2,14,N7,52.20000051170069,52.19999999975567,5.1194502503904e-07
I2,14,N8,1.60394804227015e-10,38.49503968821063,-38.495039688050234
I2,14,N9,1.9869996322542857e-10,35.29894253244814,-35.298942532249434
I2,15,N1,52.20000051016868,59.99999851804782,-7.7999980078791395
I2,15,N2,52.20000051158337,52.19999999965993,5.119234387507277e-07
I2,15,N3,1.4263679507369717e-09,35.298942998282655,-35.29894299685629
I2,15,N4,52.2000005101761,59.999998518053886,-7.799998007877782
I2,15,N5,52.200000510712705,57.30487707881252,-5.104876568099812
I2,15,N6,2.4300539885294897e-09,29.908700119742065,-29.908700117312012
I2,15,N7,52.200000511586786,52.19999999966271,5.119240782391898e-07
I2,15,N8,7.886968203571619e-10,38.49503995210953,-38.495039951320834
I2,15,N9,1.4223638418199586e-09,35.29894299827907,-35.2989429968567
I2,16,N1,60.00000057930905,59.99999999234176,5.869672889957656e-07
I2,16,N2,52.20000051162371,52.19999999969108,5.119326331737284e-07
I2,16,N3,5.39024398135451,35.298944033984384,-29.908700052629875
I2,16,N4,60.0000005793178,59.999999992348926,5.869688735060663e-07
I2,16,N5,57.3048786047615,57.304878043709955,5.610515430021223e-07
I2,16,N6,3.2182168823749657e-08,29.908700136657455,-29.908700104475287
I2,16,N7,52.20000051162745,52.199999999694114,5.119333366110368e-07
I2,16,N8,8.58634157003476,38.49504159192427,-29.90870002188951
I2,16,N9,5.390243981354509,35.29894403398437,-29.90870005262986
I2,17,N1,52.20000051222341,52.200000000182406,5.120410051517865e-07
I2,17,N2,52.200000512044184,52.20000000003609,5.120080928122661e-07
I2,17,N3,52.200000511982104,52.19999999998542,5.119966814959298e-07
I2,17,N4,52.2000005122332,52.20000000019039,5.120428099303354e-07
I2,17,N5,52.20000051223531,52.20000000019213,5.120431865179853e-07
I2,17,N6,52.20000051196496,52.199999999971425,5.119935337916104e-07
I2,17,N7,52.2000005120787,52.20000000006427,5.120144308534691e-07
I2,17,N8,52.20000051198581,52.19999999998844,5.119973707223835e-07
I2,17,N9,52.200000511982104,52.19999999998542,5.119966814959298e-07
I2,18,N1,60.00000058962865,59.99999999921602,5.90412625456338e-07
I2,18,N2,60.000000589417745,59.99999999902571,5.903920339278557e-07
I2,18,N3,60.00000058950117,59.99999999908316,5.904180113702751e-07
