unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,19,N1,4.942037343006008e-07,4.91569243437657e-07,0.0,0.0,0.0,60.00000092599602,0.0,0.0,-30.280544371334752,-15.859918871459403,-67.42174016996923
I2,20,N1,4.91569243437657e-07,4.5699646687810563e-07,0.0,2.7350056081608363e-08,2.7350056081608363e-08,67.1476097695115,1.8364908929420932e-06,2.0512542061206272e-07,-18.45965783736258,-14.756589330419905,-68.32499836370859
I2,21,N1,4.5699646687810563e-07,4.544072118699084e-07,0.0,0.0,0.0,60.00000149979425,0.0,0.0,-31.981141671021984,-15.569140510594185,-68.83611879677355
I2,22,N1,4.544072118699084e-07,4.5182987561280463e-07,0.0,0.0,0.0,60.00000056561254,0.0,0.0,-31.5950365151888,-16.166964811973894,-68.60664000036309
I2,23,N1,4.5182987561280463e-07,4.4928634369183024e-07,0.0,0.0,0.0,60.000000504574416,0.0,0.0,-32.17643188553066,-20.170375691584063,-68.6817239762954
I2,24,N1,4.4928634369183024e-07,4.466946695973162e-07,0.0,0.0,0.0,60.0000004096059,0.0,0.0,-32.60198008188623,-15.59798064335827,-69.39112647692028
I2,1,N2,4.471680797941348e-07,4.44547615332054e-07,0.0,0.0,0.0,60.00000047373613,0.0,0.0,-31.397094013534236,-16.00520563172285,-69.54440718285102
I2,2,N2,4.44547615332054e-07,4.419208444879432e-07,0.0,0.0,0.0,60.00000043052662,0.0,0.0,-31.386844179100443,-16.45507245941554,-69.22272860987674
I2,3,N2,4.419208444879432e-07,4.392805892757445e-07,0.0,0.0,0.0,60.00000019104978,0.0,0.0,-31.259096642211013,-16.45775975805812,-69.0433307303643
I2,4,N2,4.392805892757445e-07,4.3662340974077365e-07,0.0,0.0,0.0,59.99999053260573,0.0,0.0,-31.024428372962088,-16.402044153339656,-68.90687579763177
I2,5,N2,4.3662340974077365e-07,4.339462943643013e-07,0.0,0.0,0.0,60.00000033106083,0.0,0.0,-30.77618027815855,-16.379557728269813,-68.74576610599506
I2,6,N2,4.339462943643013e-07,4.3124564516764146e-07,0.0,0.0,0.0,60.00000048390302,0.0,0.0,-30.52927185168342,-16.34090389393152,-68.54322937544117
I2,7,N2,4.3124564516764146e-07,4.285169332133078e-07,0.0,0.0,0.0,60.0000004880548,0.0,0.0,-30.330852535539304,-16.210373653268146,-68.29593410477028
I2,8,N2,4.285169332133078e-07,4.2575693303997663e-07,0.0,0.0,0.0,60.0000004907972,0.0,0.0,-30.233142933999183,-16.16050905836367,-67.9556467890668
I2,9,N2,4.2575693303997663e-07,4.2296517204369106e-07,0.0,0.0,0.0,60.000000501333545,0.0,0.0,-30.007451468842604,-16.433478496157583,-67.36306050198685
I2,10,N2,4.2296517204369106e-07,4.3233603440785614e-07,4.512777760723442e-09,0.0,-4.512777760723442e-09,52.200000550674915,-2.3556700159483718e-07,3.384583320542581e-08,-35.40992926193882,-14.569798414403776,-66.56720630866917
I2,11,N2,4.3233603440785614e-07,4.4167243947930727e-07,4.481956162010671e-09,0.0,-4.481956162010671e-09,52.20000049714821,-2.339581138851535e-07,3.361467121508003e-08,-34.941862963830154,-14.678420114933472,-65.85394221055816
I2,12,N2,4.4167243947930727e-07,4.509954458365203e-07,4.470962616598083e-09,0.0,-4.470962616598083e-09,52.200000464019986,-2.3338425066103597e-07,3.353221962448563e-08,-34.47359792140146,-14.720717137236177,-65.35200151477179
I2,13,N2,4.509954458365203e-07,4.60320277511828e-07,4.4734526970772675e-09,0.0,-4.4734526970772675e-09,52.200000442256446,-2.3351423276584664e-07,3.3550895228079506e-08,-34.19294732684023,-14.737414810025884,-65.0711393210088
I2,14,N2,4.60320277511828e-07,4.696630239959205e-07,4.490323657604754e-09,0.0,-4.490323657604754e-09,52.20000041319374,-2.343948967823418e-07,3.367742743203566e-08,-34.02947175054746,-14.73772639524324,-65.00748025389785
I2,15,N2,4.696630239959205e-07,4.790391556464619e-07,4.520924132704477e-09,0.0,-4.520924132704477e-09,52.20000038639449,-2.3599224147403388e-07,3.3906930995283577e-08,-34.00323391562286,-14.715952611463498,-65.19113838507164
I2,16,N2,4.790391556464619e-07,4.884606543713422e-07,4.561590833120406e-09,0.0,-4.561590833120406e-09,52.20000039720577,-2.381150433007754e-07,3.421193124840304e-08,-34.310885533547264,-14.645914440182715,-65.69760580556438
I2,17,N2,4.884606543713422e-07,4.979261598437711e-07,4.598208841347166e-09,0.0,-4.598208841347166e-09,52.200000526058105,-2.4002650393724707e-07,3.448656631010374e-08,-35.648107203516886,-14.471409044318024,-66.61940303196272
I2,18,N2,4.979261598437711e-07,4.952132475880723e-07,0.0,0.0,0.0,60.000000501863134,0.0,0.0,-31.056881717821348,-15.913591307186806,-67.71319922075479
I2,19,N2,4.952132475880723e-07,4.925516921286721e-07,0.0,0.0,0.0,60.00000094164227,0.0,0.0,-31.521564922807844,-15.910521424292517,-68.82386439902524
I2,20,N2,4.925516921286721e-07,4.575595316240377e-07,0.0,2.7729150812400855e-08,2.7729150812400855e-08,67.14760980019959,1.86194619884198e-06,2.079686310930064e-07,-25.096522501895453,-13.675473688105047,-69.86882154386682
I2,21,N2,4.575595316240377e-07,4.549478783351692e-07,0.0,0.0,0.0,60.00000152583065,0.0,0.0,-32.46646657849445,-15.626854036313079,-70.30305860100003
I2,22,N2,4.549478783351692e-07,4.523443022715621e-07,0.0,0.0,0.0,60.00000052668968,0.0,0.0,-32.52344925161996,-16.21834849181922,-69.85040338117771
I2,23,N2,4.523443022715621e-07,4.4974137091137664e-07,0.0,0.0,0.0,60.00000045739693,0.0,0.0,-32.428157910285314,-16.33704152009834,-69.76994111460381
I2,24,N2,4.4974137091137664e-07,4.471680797941348e-07,0.0,0.0,0.0,60.00000036182134,0.0,0.0,-29.924848837345756,-14.967413660668365,-69.94777067276824
I2,1,N3,4.444370984325923e-07,4.4168646077240035e-07,0.0,0.0,0.0,60.00000051867004,0.0,0.0,-32.36806929238328,-15.635808933366684,-69.9526596142793
I2,2,N3,4.4168646077240035e-07,4.3892997248518103e-07,0.0,0.0,0.0,60.00000047840961,0.0,0.0,-31.95230278677458,-15.941936824981767,-69.81811513776894
I2,3,N3,4.3892997248518103e-07,4.361592623831939e-07,0.0,0.0,0.0,60.00000023918795,0.0,0.0,-31.97535654664479,-16.00266171547978,-69.78416164646727
I2,4,N3,4.361592623831939e-07,4.3337049743333647e-07,0.0,0.0,0.0,59.99999058086849,0.0,0.0,-31.915242763326535,-16.013893619016546,-69.77267425124917
I2,5,N3,4.3337049743333647e-07,4.305608393338313e-07,0.0,0.0,0.0,60.00000037900075,0.0,0.0,-31.639007107710732,-16.01469148488903,-69.72205036544678
I2,6,N3,4.305608393338313e-07,4.277259838153334e-07,0.0,0.0,0.0,60.0000005284848,0.0,0.0,-31.441569371326683,-16.002420136069205,-69.60912936438795
I2,7,N3,4.277259838153334e-07,4.2486055319228866e-07,0.0,0.0,0.0,60.00000052119264,0.0,0.0,-31.51348307620201,-15.962548789969713,-69.3946348082894
I2,8,N3,4.2486055319228866e-07,4.2196353063924856e-07,0.0,0.0,0.0,60.0000005160035,0.0,0.0,-31.37490835281101,-16.0877340275361,-68.89062431119306
I2,9,N3,4.2196353063924856e-07,4.190395841081335e-07,0.0,0.0,0.0,60.000000533148636,0.0,0.0,-29.851506274136614,-16.357399548431903,-67.93158859706777
I2,10,N3,4.190395841081335e-07,4.281565458926112e-07,4.273589684926892e-09,0.0,-4.273589684926892e-09,52.200000536634995,-2.2308138384654156e-07,3.205192263695169e-08,-37.37136185462792,-14.467904329980572,-66.9926533964254
I2,11,N3,4.281565458926112e-07,4.385067774441249e-07,5.437414283581668e-09,0.0,-5.437414283581668e-09,51.72956841824531,-2.812750942008822e-07,4.078060712686251e-08,-35.65893649556253,-14.603400643551636,-66.10922305621283
I2,12,N3,4.385067774441249e-07,4.4781980514449787e-07,4.4639543353369115e-09,0.0,-4.4639543353369115e-09,52.118544782713336,-2.3265480393424416e-07,3.3479657515026835e-08,-34.684386743151244,-14.920795415682068,-65.29259035782778
I2,13,N3,4.4781980514449787e-07,4.576472387768191e-07,4.947340383576806e-09,0.0,-4.947340383576806e-09,51.92424170815403,-2.5688689788935356e-07,3.7105052876826045e-08,-33.97211139817814,-15.018414776094193,-64.67498165640346
I2,14,N3,4.576472387768191e-07,4.679619899149959e-07,5.409862054601799e-09,0.0,-5.409862054601799e-09,51.75776520450923,-2.800023700108638e-07,4.057396540951349e-08,-33.24988620085108,-15.020119712174827,-64.32967310795081
I2,15,N3,4.679619899149959e-07,4.785480784630068e-07,5.668639373379721e-09,0.0,-5.668639373379721e-09,51.679225422010795,-2.929508920129766e-07,4.251479530034791e-08,-32.848976371918454,-15.003384271190757,-64.38618791901116
I2,16,N3,4.785480784630068e-07,4.878210470865287e-07,4.4291922916498925e-09,0.0,-4.4291922916498925e-09,52.18748329641923,-2.311483987371076e-07,3.321894218737419e-08,-33.23329487128391,-15.038889617894363,-64.79185018734653
I2,17,N3,4.878210470865287e-07,4.971012938746743e-07,4.430487772036436e-09,0.0,-4.430487772036436e-09,52.2000005059238,-2.312714639417912e-07,3.322865829027327e-08,-34.9231945510726,-14.757646519962762,-65.63037057898627
I2,18,N3,4.971012938746743e-07,4.942776743325983e-07,0.0,0.0,0.0,60.000000535081675,0.0,0.0,-29.018156212297455,-16.880790436427553,-66.48241822091106
I2,19,N3,4.942776743325983e-07,4.915018364295603e-07,0.0,0.0,0.0,60.000000976554475,0.0,0.0,-29.734445345502245,-16.167554010685134,-67.03856191248796
I2,20,N3,4.915018364295603e-07,4.5533851691184263e-07,0.0,2.882305355036198e-08,2.882305355036198e-08,67.1476098356011,1.9353991540703434e-06,2.1617290162771486e-07,-18.37006799774331,-15.52287857245046,-67.98510833013762
I2,21,N3,4.5533851691184263e-07,4.526085065606289e-07,0.0,0.0,0.0,60.00000156595584,0.0,0.0,-31.942818863830112,-15.854155518729439,-68.5189846376333
I2,22,N3,4.526085065606289e-07,4.4989162969340605e-07,0.0,0.0,0.0,60.000000561545335,0.0,0.0,-31.148790936372794,-16.366554607236942,-68.31528690487397
I2,23,N3,4.4989162969340605e-07,4.4717320433945335e-07,0.0,0.0,0.0,60.00000048602773,0.0,0.0,-31.604693169267783,-16.485300100379426,-68.5524580239851
I2,24,N3,4.4717320433945335e-07,4.444370984325923e-07,0.0,0.0,0.0,60.00000039843436,0.0,0.0,-32.36144933757032,-15.545877951368418,-69.44355332476832
I2,1,N4,4.44252637812209e-07,4.4164896451234025e-07,0.0,0.0,0.0,60.00000052326901,0.0,0.0,-32.55942586540163,-15.62747388914064,-70.09837905043112
I2,2,N4,4.4164896451234025e-07,4.390409680542714e-07,0.0,0.0,0.0,60.0000004804336,0.0,0.0,-32.083149096755925,-15.967040429240283,-69.92543103103112
I2,3,N4,4.390409680542714e-07,4.364197758222936e-07,0.0,0.0,0.0,60.000000241972224,0.0,0.0,-32.138536397911274,-16.032014024840866,-69.87430821700438
I2,4,N4,4.364197758222936e-07,4.337818349515566e-07,0.0,0.0,0.0,59.99999058402959,0.0,0.0,-32.07508001175406,-16.033211906763018,-69.85719526148142
I2,5,N4,4.337818349515566e-07,4.3112453143501916e-07,0.0,0.0,0.0,60.000000381585835,0.0,0.0,-31.819070979216143,-16.032827262660234,-69.79883631700588
I2,6,N4,4.3112453143501916e-07,4.2844402767081705e-07,0.0,0.0,0.0,60.0000005329407,0.0,0.0,-31.61471163816831,-16.028931773430745,-69.67089863419265
I2,7,N4,4.2844402767081705e-07,4.2573540544776036e-07,0.0,0.0,0.0,60.00000054003395,0.0,0.0,-31.668831472834054,-16.0152618142076,-69.42699017098464
I2,8,N4,4.2573540544776036e-07,4.2299809415843766e-07,0.0,0.0,0.0,60.000000550372384,0.0,0.0,-31.48831937542015,-16.175843696705513,-68.88239066173172
I2,9,N4,4.2299809415843766e-07,4.2023726551090485e-07,0.0,0.0,0.0,60.00000056505044,0.0,0.0,-29.907881989404274,-16.494558694080453,-67.89053812135607
