fleet,case,gamma,node,hour,lambda_eur_per_mwh,hard_min_norm_lambda_eur_per_mwh,lambda_difference_eur_per_mwh,balance_residual_mw
final_gamma1e4,gamma_1e-04,0.0001,N3,9,59.999999999388585,60.00000061380511,-6.144165283217262e-07,-0.005999999999938859
final_gamma1e4,gamma_1e-04,0.0001,N3,10,52.200000000063696,52.20000055429555,-5.542318533002799e-07,-0.00522000000000637
final_gamma1e4,gamma_1e-04,0.0001,N3,11,46.72097560957528,46.72097608321039,-4.736351115752768e-07,-0.004672097560957528
final_gamma1e4,gamma_1e-04,0.0001,N3,12,19.3222370848765,35.04173464259981,-15.719497557723312,-0.0019322237084876501
final_gamma1e4,gamma_1e-04,0.0001,N3,13,19.304782209591778,35.041734638675806,-15.736952429084027,-0.001930478220959178
final_gamma1e4,gamma_1e-04,0.0001,N3,14,19.278371833614894,35.04173463884805,-15.763362805233154,-0.0019278371833614894
final_gamma1e4,gamma_1e-04,0.0001,N3,15,19.322237083339818,35.04173464582469,-15.719497562484872,-0.0019322237083339818
final_gamma1e4,gamma_1e-04,0.0001,N3,16,24.698719807069256,35.041734661346,-10.343014854276742,-0.0024698719807069256
final_gamma1e4,gamma_1e-04,0.0001,N3,17,52.19999999998534,52.20000054656478,-5.465794430392634e-07,-0.005219999999998534
final_gamma1e4,gamma_1e-04,0.0001,N3,18,59.99999999918621,60.00000061169433,-6.125081242203123e-07,-0.005999999999918621
final_gamma1e4,gamma_1e-04,0.0001,N3,19,60.0000000001675,60.0000006132459,-6.13078398714606e-07,-0.006000000000016751
final_gamma1e4,gamma_1e-04,0.0001,N3,20,60.000000000589516,60.000000614211984,-6.136224683928049e-07,-0.006000000000058952
final_gamma1e4,gamma_1e-04,0.0001,N3,21,60.00000000030458,60.000000614450116,-6.141455344277347e-07,-0.006000000000030458
final_gamma1e4,gamma_1e-04,0.0001,N3,22,60.00000000008793,60.0000006140029,-6.139149704154079e-07,-0.0060000000000087934
final_gamma1e4,gamma_1e-04,0.0001,N3,23,59.99999999998345,60.000000613201465,-6.132180132567555e-07,-0.005999999999998345
final_gamma1e4,gamma_1e-04,0.0001,N3,24,59.999999999881915,60.00000061237904,-6.124971250187627e-07,-0.005999999999988192
final_gamma1e4,gamma_1e-04,0.0001,N4,1,59.999999999728324,60.00000061059473,-6.108664081239112e-07,-0.005999999999972833
final_gamma1e4,gamma_1e-04,0.0001,N4,2,59.999999998903064,60.00000060970098,-6.107979189096113e-07,-0.005999999999890307
final_gamma1e4,gamma_1e-04,0.0001,N4,3,59.999999993381714,60.00000060912782,-6.157461029943079e-07,-0.005999999999338172
final_gamma1e4,gamma_1e-04,0.0001,N4,4,59.99999985548399,60.00000060891966,-7.534356711857981e-07,-0.0059999999855484
final_gamma1e4,gamma_1e-04,0.0001,N4,5,59.999999996785775,60.00000060958658,-6.128008038785993e-07,-0.0059999999996785775
final_gamma1e4,gamma_1e-04,0.0001,N4,6,59.99999999979399,60.000000611070746,-6.112767536592401e-07,-0.005999999999979399
final_gamma1e4,gamma_1e-04,0.0001,N4,7,60.00000000000688,60.00000061342939,-6.134225145615346e-07,-0.006000000000000688
final_gamma1e4,gamma_1e-04,0.0001,N4,8,60.00000000002528,60.000000614978525,-6.1495324388261e-07,-0.0060000000000025285
final_gamma1e4,gamma_1e-04,0.0001,N4,9,59.99999999954189,60.000000614810894,-6.152690019689544e-07,-0.0059999999999541895
final_gamma1e4,gamma_1e-04,0.0001,N4,10,52.2000000003146,52.20000055429563,-5.539810246091292e-07,-0.005220000000031461
final_gamma1e4,gamma_1e-04,0.0001,N4,11,59.999999999605784,60.00000059728462,-5.976788344241868e-07,-0.0059999999999605785
final_gamma1e4,gamma_1e-04,0.0001,N4,12,52.219913252391386,60.00000059036655,-7.780087337975161,-0.005221991325239139
final_gamma1e4,gamma_1e-04,0.0001,N4,13,52.262511449836275,60.00000059344816,-7.737489143611889,-0.005226251144983628
final_gamma1e4,gamma_1e-04,0.0001,N4,14,52.15643778419586,60.00000057504554,-7.843562790849681,-0.0052156437784195864
final_gamma1e4,gamma_1e-04,0.0001,N4,15,52.219913246186046,60.000000578697694,-7.780087332511648,-0.005221991324618605
final_gamma1e4,gamma_1e-04,0.0001,N4,16,59.999999991108865,60.00000059507409,-6.039652262757045e-07,-0.005999999999110887
final_gamma1e4,gamma_1e-04,0.0001,N4,17,52.200000000190315,52.20000054656484,-5.463745225142702e-07,-0.0052200000000190315
final_gamma1e4,gamma_1e-04,0.0001,N4,18,59.99999999931942,60.00000060944309,-6.101236706967939e-07,-0.005999999999931943
final_gamma1e4,gamma_1e-04,0.0001,N4,19,60.000000000170175,60.00000061378138,-6.136112062904431e-07,-0.006000000000017018
final_gamma1e4,gamma_1e-04,0.0001,N4,20,60.00000000056531,60.0000006158462,-6.152808893489237e-07,-0.006000000000056531
final_gamma1e4,gamma_1e-04,0.0001,N4,21,60.000000000284146,60.00000061618131,-6.158971643799305e-07,-0.006000000000028415
final_gamma1e4,gamma_1e-04,0.0001,N4,22,60.00000000008144,60.00000061509264,-6.150111957481386e-07,-0.006000000000008145
final_gamma1e4,gamma_1e-04,0.0001,N4,23,59.99999999998752,60.00000061349892,-6.135113963523509e-07,-0.005999999999998753
final_gamma1e4,gamma_1e-04,0.0001,N4,24,59.999999999892,60.00000061214417,-6.122521725160368e-07,-0.0059999999999892
final_gamma1e4,gamma_1e-04,0.0001,N5,1,59.99999999973654,60.00000064413896,-6.444024194252052e-07,-0.005999999999973654
final_gamma1e4,gamma_1e-04,0.0001,N5,2,59.99999999890845,60.00000064172047,-6.428120187251807e-07,-0.005999999999890845
final_gamma1e4,gamma_1e-04,0.0001,N5,3,59.99999999338595,60.000000640130814,-6.467448656621855e-07,-0.005999999999338595
final_gamma1e4,gamma_1e-04,0.0001,N5,4,59.99999985548784,60.00000063941442,-7.839265734332912e-07,-0.005999999985548785
final_gamma1e4,gamma_1e-04,0.0001,N5,5,59.999999996790585,60.00000064109782,-6.443072351203227e-07,-0.005999999999679059
final_gamma1e4,gamma_1e-04,0.0001,N5,6,59.99999999980385,60.00000064563146,-6.45827611833738e-07,-0.005999999999980385
final_gamma1e4,gamma_1e-04,0.0001,N5,7,60.000000000030546,60.00000065408906,-6.540585104630736e-07,-0.006000000000003055
final_gamma1e4,gamma_1e-04,0.0001,N5,8,60.00000000005724,60.00000066072066,-6.606634173067505e-07,-0.006000000000005725
final_gamma1e4,gamma_1e-04,0.0001,N5,9,59.999999999549914,60.00000066207775,-6.625278388128208e-07,-0.005999999999954992
final_gamma1e4,gamma_1e-04,0.0001,N5,10,52.20000000030305,52.20000060003774,-5.997346903541256e-07,-0.005220000000030305
final_gamma1e4,gamma_1e-04,0.0001,N5,11,57.3048780485384,57.304878665658066,-6.171196673676604e-07,-0.00573048780485384
final_gamma1e4,gamma_1e-04,0.0001,N5,12,52.21303265705471,57.30487865919857,-5.0918460021438605,-0.005221303265705472
final_gamma1e4,gamma_1e-04,0.0001,N5,13,52.24091196511773,57.30487865940126,-5.063966694283529,-0.005224091196511773
final_gamma1e4,gamma_1e-04,0.0001,N5,14,52.17148976928639,57.30487864624313,-5.133388876956744,-0.005217148976928639
final_gamma1e4,gamma_1e-04,0.0001,N5,15,52.21303265291517,57.30487864814576,-5.091845995230592,-0.005221303265291517
final_gamma1e4,gamma_1e-04,0.0001,N5,16,57.30487804289897,57.30487866021448,-6.173155071564906e-07,-0.005730487804289897
final_gamma1e4,gamma_1e-04,0.0001,N5,17,52.20000000019205,52.200000591798705,-5.91606656996646e-07,-0.005220000000019205
final_gamma1e4,gamma_1e-04,0.0001,N5,18,59.99999999933258,60.0000006572182,-6.5788562153557e-07,-0.005999999999933258
final_gamma1e4,gamma_1e-04,0.0001,N5,19,60.000000000237215,60.00000066460597,-6.643687555651923e-07,-0.006000000000023722
final_gamma1e4,gamma_1e-04,0.0001,N5,20,60.00000000064823,60.00000066616255,-6.655143209854941e-07,-0.006000000000064823
final_gamma1e4,gamma_1e-04,0.0001,N5,21,60.000000000347505,60.00000066395643,-6.636089224798525e-07,-0.006000000000034751
final_gamma1e4,gamma_1e-04,0.0001,N5,22,60.00000000011811,60.000000658293544,-6.581754306012044e-07,-0.006000000000011812
final_gamma1e4,gamma_1e-04,0.0001,N5,23,60.00000000000819,60.0000006521256,-6.5211740718496e-07,-0.00600000000000082
final_gamma1e4,gamma_1e-04,0.0001,N5,24,59.99999999990475,60.00000064772138,-6.478166270085239e-07,-0.005999999999990476
final_gamma1e4,gamma_1e-04,0.0001,N6,1,59.99999999972456,60.000000614088265,-6.143637065747498e-07,-0.005999999999972456
final_gamma1e4,gamma_1e-04,0.0001,N6,2,59.999999998898836,60.000000613489306,-6.145904691834403e-07,-0.005999999999889884
final_gamma1e4,gamma_1e-04,0.0001,N6,3,59.999999993380136,60.000000613126176,-6.197460393764231e-07,-0.005999999999338014
final_gamma1e4,gamma_1e-04,0.0001,N6,4,59.999999855484695,60.00000061304232,-7.575576219664981e-07,-0.00599999998554847
final_gamma1e4,gamma_1e-04,0.0001,N6,5,59.999999996782904,60.000000613512675,-6.167297712522668e-07,-0.0059999999996782905
final_gamma1e4,gamma_1e-04,0.0001,N6,6,59.99999999978909,60.00000061435302,-6.145639304122597e-07,-0.005999999999978909
final_gamma1e4,gamma_1e-04,0.0001,N6,7,60.0000000000035,60.00000061533132,-6.153278135911933e-07,-0.0060000000000003505
final_gamma1e4,gamma_1e-04,0.0001,N6,8,60.00000000000621,60.00000061551018,-6.155039713462429e-07,-0.006000000000000621
final_gamma1e4,gamma_1e-04,0.0001,N6,9,59.999999999407166,60.000000614457406,-6.150502400714686e-07,-0.005999999999940717
final_gamma1e4,gamma_1e-04,0.0001,N6,10,52.200000000043936,52.200000548286866,-5.482429301650882e-07,-0.005220000000004394
final_gamma1e4,gamma_1e-04,0.0001,N6,11,41.33073170739679,41.33073212006645,-4.126696637740679e-07,-0.004133073170739679
final_gamma1e4,gamma_1e-04,0.0001,N6,12,19.30847589418993,29.65149068235781,-10.343014788167881,-0.0019308475894189929
final_gamma1e4,gamma_1e-04,0.0001,N6,13,19.26158324012423,29.651490674450105,-10.389907434325874,-0.001926158324012423
final_gamma1e4,gamma_1e-04,0.0001,N6,14,19.308475803755837,29.651490685410035,-10.343014881654199,-0.0019308475803755838
final_gamma1e4,gamma_1e-04,0.0001,N6,15,19.30847589675042,29.651490689573844,-10.343014792823425,-0.0019308475896750422
final_gamma1e4,gamma_1e-04,0.0001,N6,16,19.308475910600738,29.651490694924167,-10.34301478432343,-0.001930847591060074
final_gamma1e4,gamma_1e-04,0.0001,N6,17,52.19999999997133,52.20000054007397,-5.401026399454167e-07,-0.005219999999997133
final_gamma1e4,gamma_1e-04,0.0001,N6,18,59.99999999920662,60.000000605930474,-6.067238516038742e-07,-0.0059999999999206625
final_gamma1e4,gamma_1e-04,0.0001,N6,19,60.00000000016792,60.000000611612556,-6.114446335914181e-07,-0.006000000000016792
final_gamma1e4,gamma_1e-04,0.0001,N6,20,60.00000000058094,60.00000061499488,-6.14413941946168e-07,-0.006000000000058094
final_gamma1e4,gamma_1e-04,0.0001,N6,21,60.00000000029982,60.00000061648447,-6.16184649970819e-07,-0.006000000000029982
final_gamma1e4,gamma_1e-04,0.0001,N6,22,60.00000000009013,60.00000061662913,-6.165389976331426e-07,-0.006000000000009014
final_gamma1e4,gamma_1e-04,0.0001,N6,23,59.99999999998999,60.00000061607678,-6.160867940252501e-07,-0.005999999999998999
final_gamma1e4,gamma_1e-04,0.0001,N6,24,59.999999999890626,60.000000615343474,-6.15452847796405e-07,-0.005999999999989063
final_gamma1e4,gamma_1e-04,0.0001,N7,1,59.999999999678295,60.00000061059471,-6.10916416121654e-07,-0.00599999999996783
final_gamma1e4,gamma_1e-04,0.0001,N7,2,59.9999999988502,60.000000609700955,-6.108507548674424e-07,-0.00599999999988502
final_gamma1e4,gamma_1e-04,0.0001,N7,3,59.99999999332885,60.00000060912779,-6.15798938952139e-07,-0.005999999999332885
final_gamma1e4,gamma_1e-04,0.0001,N7,4,59.99999985543167,60.00000060891964,-7.534879742365774e-07,-0.005999999985543167
final_gamma1e4,gamma_1e-04,0.0001,N7,5,59.99999999673294,60.00000060958655,-6.128536114147209e-07,-0.0059999999996732944
final_gamma1e4,gamma_1e-04,0.0001,N7,6,59.99999999974492,60.00000061107072,-6.113257953188622e-07,-0.005999999999974493
final_gamma1e4,gamma_1e-04,0.0001,N7,7,59.99999999996952,60.00000061342937,-6.134598535822988e-07,-0.005999999999996952
final_gamma1e4,gamma_1e-04,0.0001,N7,8,59.999999999982165,60.0000006149785,-6.149963311941065e-07,-0.005999999999998217
final_gamma1e4,gamma_1e-04,0.0001,N7,9,59.99999999940698,60.00000061481085,-6.15403870085629e-07,-0.005999999999940699
final_gamma1e4,gamma_1e-04,0.0001,N7,10,52.200000000139326,52.20000055429558,-5.54156251553195e-07,-0.005220000000013933
final_gamma1e4,gamma_1e-04,0.0001,N7,11,52.199999999916535,52.20000052454766,-5.246311260975745e-07,-0.005219999999991654
final_gamma1e4,gamma_1e-04,0.0001,N7,12,52.199999999884454,52.200000521898616,-5.220141616746332e-07,-0.005219999999988446
final_gamma1e4,gamma_1e-04,0.0001,N7,13,52.1999999998294,52.200000519590105,-5.197607038098795e-07,-0.0052199999999829405
final_gamma1e4,gamma_1e-04,0.0001,N7,14,52.19999999975551,52.20000051783659,-5.180810802585256e-07,-0.0052199999999755515
final_gamma1e4,gamma_1e-04,0.0001,N7,15,52.1999999996624,52.20000051642541,-5.167630092728359e-07,-0.00521999999996624
final_gamma1e4,gamma_1e-04,0.0001,N7,16,52.19999999969589,52.20000051739304,-5.176971527021124e-07,-0.005219999999969589
final_gamma1e4,gamma_1e-04,0.0001,N7,17,52.20000000006421,52.200000546564794,-5.465005870064488e-07,-0.005220000000006421
final_gamma1e4,gamma_1e-04,0.0001,N7,18,59.99999999919872,60.00000060944305,-6.102443279587533e-07,-0.005999999999919872
final_gamma1e4,gamma_1e-04,0.0001,N7,19,60.00000000016171,60.00000061378137,-6.136196546435713e-07,-0.006000000000016171
final_gamma1e4,gamma_1e-04,0.0001,N7,20,60.000000000580194,60.0000006158462,-6.152660034786095e-07,-0.00600000000005802
final_gamma1e4,gamma_1e-04,0.0001,N7,21,60.000000000286065,60.000000616181296,-6.158952317036892e-07,-0.006000000000028607
final_gamma1e4,gamma_1e-04,0.0001,N7,22,60.000000000060695,60.00000061509262,-6.150319222797407e-07,-0.00600000000000607
final_gamma1e4,gamma_1e-04,0.0001,N7,23,59.99999999995121,60.0000006134989,-6.135476908752935e-07,-0.005999999999995121
final_gamma1e4,gamma_1e-04,0.0001,N7,24,59.99999999984714,60.00000061214415,-6.122970077626633e-07,-0.005999999999984715
final_gamma1e4,gamma_1e-04,0.0001,N8,1,59.99999999970669,60.00000061433206,-6.146253710426208e-07,-0.005999999999970669
final_gamma1e4,gamma_1e-04,0.0001,N8,2,59.99999999887988,60.000000613715464,-6.148355851109955e-07,-0.005999999999887988
final_gamma1e4,gamma_1e-04,0.0001,N8,3,59.999999993361435,60.00000061330941,-6.199479756219262e-07,-0.005999999999336144
final_gamma1e4,gamma_1e-04,0.0001,N8,4,59.999999855466456,60.000000613151535,-7.576850791224388e-07,-0.005999999985546646
final_gamma1e4,gamma_1e-04,0.0001,N8,5,59.999999996764096,60.00000061349897,-6.167348729491096e-07,-0.00599999999967641
final_gamma1e4,gamma_1e-04,0.0001,N8,6,59.99999999977155,60.000000614142195,-6.143706414718508e-07,-0.0059999999999771556
final_gamma1e4,gamma_1e-04,0.0001,N8,7,59.9999999999901,60.00000061472337,-6.14733266957046e-07,-0.0059999999999990105
final_gamma1e4,gamma_1e-04,0.0001,N8,8,59.99999999998777,60.00000061412707,-6.141392958625147e-07,-0.005999999999998777
final_gamma1e4,gamma_1e-04,0.0001,N8,9,59.999999999379504,60.00000061191696,-6.125374554244445e-07,-0.005999999999937951
final_gamma1e4,gamma_1e-04,0.0001,N8,10,52.20000000006988,52.200000539860554,-5.397906761572813e-07,-0.005220000000006988
final_gamma1e4,gamma_1e-04,0.0001,N8,11,49.91707317039167,49.91707365139942,-4.810077527395151e-07,-0.004991707317039167
final_gamma1e4,gamma_1e-04,0.0001,N8,12,19.330396661457318,38.23783220285403,-18.907435541396712,-0.0019330396661457318
final_gamma1e4,gamma_1e-04,0.0001,N8,13,19.330396657343336,38.23783220214491,-18.907435544801572,-0.0019330396657343337
final_gamma1e4,gamma_1e-04,0.0001,N8,14,19.26052195011862,38.237832196000554,-18.977310245881934,-0.001926052195011862
final_gamma1e4,gamma_1e-04,0.0001,N8,15,19.33039665748918,38.237832207353534,-18.907435549864353,-0.0019330396657489183
final_gamma1e4,gamma_1e-04,0.0001,N8,16,27.894817364500245,38.23783222992621,-10.343014865425967,-0.0027894817364500246
final_gamma1e4,gamma_1e-04,0.0001,N8,17,52.199999999988364,52.2000005312708,-5.312824384873238e-07,-0.005219999999998837
final_gamma1e4,gamma_1e-04,0.0001,N8,18,59.999999999174825,60.00000060345612,-6.042812970008526e-07,-0.005999999999917483
final_gamma1e4,gamma_1e-04,0.0001,N8,19,60.000000000167795,60.00000061043265,-6.102648555383894e-07,-0.00600000000001678
final_gamma1e4,gamma_1e-04,0.0001,N8,20,60.00000000059567,60.00000061456914,-6.13973469398843e-07,-0.006000000000059567
final_gamma1e4,gamma_1e-04,0.0001,N8,21,60.00000000030757,60.000000616406794,-6.160992214176986e-07,-0.006000000000030758
final_gamma1e4,gamma_1e-04,0.0001,N8,22,60.000000000085926,60.0000006167244,-6.16638473616149e-07,-0.006000000000008593
final_gamma1e4,gamma_1e-04,0.0001,N8,23,59.99999999997824,60.00000061626124,-6.162829961908756e-07,-0.005999999999997825
final_gamma1e4,gamma_1e-04,0.0001,N8,24,59.99999999987503,60.000000615568304,-6.156932741419041e-07,-0.005999999999987503
final_gamma1e4,gamma_1e-04,0.0001,N9,1,59.99999999971464,60.00000061100689,-6.11292250596307e-07,-0.005999999999971464
final_gamma1e4,gamma_1e-04,0.0001,N9,2,59.99999999888853,60.00000061047005,-6.115815196494623e-07,-0.005999999999888854
final_gamma1e4,gamma_1e-04,0.0001,N9,3,59.99999999337051,60.000000610172314,-6.168018060748182e-07,-0.005999999999337051
final_gamma1e4,gamma_1e-04,0.0001,N9,4,59.99999985547572,60.00000061014209,-7.546663667312714e-07,-0.005999999985547572
final_gamma1e4,gamma_1e-04,0.0001,N9,5,59.999999996772964,60.00000061067024,-6.138972779012875e-07,-0.0059999999996772965
final_gamma1e4,gamma_1e-04,0.0001,N9,6,59.999999999779,60.00000061156497,-6.117859712162499e-07,-0.005999999999977901
final_gamma1e4,gamma_1e-04,0.0001,N9,7,59.99999999999544,60.00000061274597,-6.127505329800442e-07,-0.005999999999999544
final_gamma1e4,gamma_1e-04,0.0001,N9,8,59.999999999994614,60.00000061360319,-6.136085772823208e-07,-0.0059999999999994615
final_gamma1e4,gamma_1e-04,0.0001,N9,9,59.99999999938869,60.00000061379941,-6.144107160821477e-07,-0.005999999999938869
final_gamma1e4,gamma_1e-04,0.0001,N9,10,52.200000000063696,52.20000055429555,-5.542318533002799e-07,-0.00522000000000637
final_gamma1e4,gamma_1e-04,0.0001,N9,11,46.720975609575284,46.72097608321039,-4.7363510446984947e-07,-0.004672097560957529
final_gamma1e4,gamma_1e-04,0.0001,N9,12,19.322237084876296,35.04173464258523,-15.719497557708937,-0.0019322237084876297
final_gamma1e4,gamma_1e-04,0.0001,N9,13,19.304782209591504,35.041734640926286,-15.736952431334782,-0.0019304782209591505
final_gamma1e4,gamma_1e-04,0.0001,N9,14,19.278371833614614,35.04173464128196,-15.763362807667349,-0.0019278371833614614
final_gamma1e4,gamma_1e-04,0.0001,N9,15,19.322237083339626,35.041734648636506,-15.71949756529688,-0.0019322237083339627
final_gamma1e4,gamma_1e-04,0.0001,N9,16,24.698719807069256,35.041734661451144,-10.343014854381888,-0.0024698719807069256
final_gamma1e4,gamma_1e-04,0.0001,N9,17,52.19999999998534,52.20000054656478,-5.465794430392634e-07,-0.005219999999998534
final_gamma1e4,gamma_1e-04,0.0001,N9,18,59.99999999918631,60.00000060918349,-6.099971798789738e-07,-0.005999999999918631
final_gamma1e4,gamma_1e-04,0.0001,N9,19,60.00000000016757,60.00000061168328,-6.115157091812762e-07,-0.006000000000016757
final_gamma1e4,gamma_1e-04,0.0001,N9,20,60.00000000058957,60.00000061323542,-6.126458487187847e-07,-0.006000000000058957
final_gamma1e4,gamma_1e-04,0.0001,N9,21,60.00000000030463,60.00000061383793,-6.135333023848943e-07,-0.006000000000030464
final_gamma1e4,gamma_1e-04,0.0001,N9,22,60.000000000087965,60.00000061361668,-6.135287122788213e-07,-0.006000000000008797
final_gamma1e4,gamma_1e-04,0.0001,N9,23,59.999999999983494,60.000000612954686,-6.129711920266345e-07,-0.0059999999999983495
final_gamma1e4,gamma_1e-04,0.0001,N9,24,59.99999999988196,60.00000061221574,-6.123337854546662e-07,-0.005999999999988196
final_gamma1e4,gamma_3e-05,3e-05,N1,1,59.99999999971353,60.00000059602806,-5.963145284226812e-07,-0.001799999999991406
final_gamma1e4,gamma_3e-05,3e-05,N1,2,59.99999999889395,60.00000059540318,-5.965092313431342e-07,-0.0017999999999668184
final_gamma1e4,gamma_3e-05,3e-05,N1,3,59.99999999340573,60.000000594938,-6.01532271105043e-07,-0.0017999999998021719
final_gamma1e4,gamma_3e-05,3e-05,N1,4,59.99999986248965,60.0000005947238,-7.322341488702477e-07,-0.0017999999958746896
final_gamma1e4,gamma_3e-05,3e-05,N1,5,59.99999999678606,60.00000059516778,-5.983817246146828e-07,-0.0017999999999035819
final_gamma1e4,gamma_3e-05,3e-05,N1,6,59.99999999977804,60.00000059626607,-5.964880287478991e-07,-0.0017999999999933412
final_gamma1e4,gamma_3e-05,3e-05,N1,7,59.99999999997931,60.000000598038376,-5.980590671583741e-07,-0.0017999999999993794
final_gamma1e4,gamma_3e-05,3e-05,N1,8,59.999999999997286,60.00000059940591,-5.994086222926853e-07,-0.0017999999999999186
final_gamma1e4,gamma_3e-05,3e-05,N1,9,59.99999999953444,60.00000059991497,-6.003805310683674e-07,-0.0017999999999860333
final_gamma1e4,gamma_3e-05,3e-05,N1,10,52.20000000030941,52.200000550144956,-5.498355477584482e-07,-0.0015660000000092824
final_gamma1e4,gamma_3e-05,3e-05,N1,11,59.99999999959883,60.00000059186339,-5.92264562726541e-07,-0.0017999999999879649
final_gamma1e4,gamma_3e-05,3e-05,N1,12,59.99996710508047,60.00000058684511,-3.348176463902064e-05,-0.0017999990131524143
final_gamma1e4,gamma_3e-05,3e-05,N1,13,59.99999907499373,60.00000058978897,-1.514795236801092e-06,-0.001799999972249812
final_gamma1e4,gamma_3e-05,3e-05,N1,14,59.999960277863146,60.00000057101784,-4.0293154697224054e-05,-0.0017999988083358944
final_gamma1e4,gamma_3e-05,3e-05,N1,15,59.99996709887236,60.00000057396442,-3.347509206008681e-05,-0.001799999012966171
final_gamma1e4,gamma_3e-05,3e-05,N1,16,59.99999999131156,60.00000058980814,-5.98496576742491e-07,-0.001799999999739347
final_gamma1e4,gamma_3e-05,3e-05,N1,17,52.20000000018238,52.20000054039812,-5.40215744138095e-07,-0.0015660000000054714
final_gamma1e4,gamma_3e-05,3e-05,N1,18,59.99999999931058,60.00000059628223,-5.969716454501395e-07,-0.0017999999999793175
final_gamma1e4,gamma_3e-05,3e-05,N1,19,60.00000000011164,60.000000598214385,-5.981027442203413e-07,-0.0018000000000033493
final_gamma1e4,gamma_3e-05,3e-05,N1,20,60.00000000046725,60.000000599009674,-5.985424209598023e-07,-0.0018000000000140176
final_gamma1e4,gamma_3e-05,3e-05,N1,21,60.000000000204274,60.000000599058595,-5.988543207990915e-07,-0.0018000000000061283
final_gamma1e4,gamma_3e-05,3e-05,N1,22,60.000000000036394,60.000000598395644,-5.983592501479507e-07,-0.001800000000001092
final_gamma1e4,gamma_3e-05,3e-05,N1,23,59.999999999960274,60.00000059748019,-5.975199144359067e-07,-0.0017999999999988082
final_gamma1e4,gamma_3e-05,3e-05,N1,24,59.99999999987264,60.0000005967435,-5.968708549630719e-07,-0.0017999999999961792
final_gamma1e4,gamma_3e-05,3e-05,N2,1,59.99999999960091,60.00000058348825,-5.838873420316304e-07,-0.0017999999999880273
final_gamma1e4,gamma_3e-05,3e-05,N2,2,59.99999999877617,60.00000058259449,-5.838183199102787e-07,-0.0017999999999632852
final_gamma1e4,gamma_3e-05,3e-05,N2,3,59.99999999328757,60.00000058202133,-5.887337621857114e-07,-0.001799999999798627
final_gamma1e4,gamma_3e-05,3e-05,N2,4,59.99999986237223,60.000000581813175,-7.194409477051522e-07,-0.0017999999958711668
final_gamma1e4,gamma_3e-05,3e-05,N2,5,59.99999999666815,60.000000582480084,-5.858119322965649e-07,-0.0017999999999000445
final_gamma1e4,gamma_3e-05,3e-05,N2,6,59.99999999966741,60.00000058396425,-5.842968420211037e-07,-0.0017999999999900223
final_gamma1e4,gamma_3e-05,3e-05,N2,7,59.999999999891685,60.000000586322905,-5.864312200287713e-07,-0.0017999999999967506
final_gamma1e4,gamma_3e-05,3e-05,N2,8,59.99999999990435,60.00000058787203,-5.879676834297243e-07,-0.0017999999999971305
final_gamma1e4,gamma_3e-05,3e-05,N2,9,59.99999999933024,60.000000587704385,-5.883741422962885e-07,-0.0017999999999799073
final_gamma1e4,gamma_3e-05,3e-05,N2,10,52.20000000009897,52.2000005331478,-5.330488335175687e-07,-0.001566000000002969
final_gamma1e4,gamma_3e-05,3e-05,N2,11,52.19999999990847,52.20000051827382,-5.183653470908212e-07,-0.0015659999999972543
final_gamma1e4,gamma_3e-05,3e-05,N2,12,52.199999999877896,52.20000051694929,-5.170713919255832e-07,-0.0015659999999963368
final_gamma1e4,gamma_3e-05,3e-05,N2,13,52.19999999982449,52.200000515795026,-5.159705338542153e-07,-0.0015659999999947348
final_gamma1e4,gamma_3e-05,3e-05,N2,14,52.19999999975198,52.200000514918266,-5.151662847424632e-07,-0.0015659999999925595
final_gamma1e4,gamma_3e-05,3e-05,N2,15,52.19999999965989,52.20000051421266,-5.145527737226985e-07,-0.0015659999999897967
final_gamma1e4,gamma_3e-05,3e-05,N2,16,52.19999999969277,52.20000051469648,-5.150037054590939e-07,-0.001565999999990783
final_gamma1e4,gamma_3e-05,3e-05,N2,17,52.20000000003606,52.2000005292824,-5.292463356454391e-07,-0.001566000000001082
final_gamma1e4,gamma_3e-05,3e-05,N2,18,59.99999999912256,60.00000058233659,-5.832140317352241e-07,-0.0017999999999736768
final_gamma1e4,gamma_3e-05,3e-05,N2,19,60.000000000084015,60.0000005866749,-5.86590886086924e-07,-0.0018000000000025205
final_gamma1e4,gamma_3e-05,3e-05,N2,20,60.00000000050337,60.00000058873973,-5.882363609543972e-07,-0.0018000000000151012
final_gamma1e4,gamma_3e-05,3e-05,N2,21,60.000000000208516,60.00000058907483,-5.888663139330674e-07,-0.0018000000000062556
final_gamma1e4,gamma_3e-05,3e-05,N2,22,59.99999999998287,60.00000058798616,-5.880032887262132e-07,-0.001799999999999486
final_gamma1e4,gamma_3e-05,3e-05,N2,23,59.99999999987336,60.00000058639243,-5.865190715326207e-07,-0.001799999999996201
final_gamma1e4,gamma_3e-05,3e-05,N2,24,59.9999999997694,60.00000058503768,-5.852682818385802e-07,-0.001799999999993082
final_gamma1e4,gamma_3e-05,3e-05,N3,1,59.99999999971515,60.00000061108061,-6.113654578143723e-07,-0.0017999999999914545
final_gamma1e4,gamma_3e-05,3e-05,N3,2,59.99999999889239,60.00000061051385,-6.116214592566394e-07,-0.0017999999999667718
final_gamma1e4,gamma_3e-05,3e-05,N3,3,59.999999993407116,60.000000610196615,-6.167894994746348e-07,-0.0017999999998022135
