unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I4,19,N8,343.1351451355935,292.7286770415445,1.3526231283508965e-07,47.180454254532684,47.18045411927037,67.15000085173921,3168.167534294448,353.85340792346244,-2.8464346703059085e-08,-7.794126025105386e-08,-55.83240071806668
I4,20,N8,292.7286770415445,239.0669584464728,1.3526231273118762e-07,50.22736872348987,50.227368588227556,67.15000089642842,3372.767845724721,376.70526644064137,-2.846434670305908e-08,-8.562488506086232e-08,-55.832400748941545
I4,21,N8,239.0669584464728,209.21920728872772,1.352623132987031e-07,27.937495202152192,27.93749506688988,67.15000081783234,1876.0028165898423,209.5312150306088,-2.8464346703059085e-08,-4.740405936332154e-08,-55.832400760040706
I4,22,N8,209.21920728872772,191.48610385232553,1.3526231387289345e-07,16.598184934975325,16.59818479971301,67.15000073218471,1114.5681214536658,124.48638802678231,-2.8464346703059085e-08,-3.7768460987860174e-08,-55.83240076461557
I4,23,N8,191.48610385232553,176.9586195088128,1.3526231416548404e-07,13.597725464030635,13.597725328768322,67.15000068786148,913.0872651801442,101.98294199469711,-2.846434670305908e-08,-3.576798564380898e-08,-55.83240076576858
I4,24,N8,176.9586195088128,163.72951320587617,1.3526231432410735e-07,12.382443618051433,12.382443482789117,67.15000066200616,831.4810880665432,92.86832814985311,-2.8464346703059085e-08,-3.501179644260992e-08,-55.832400764174196
I3,1,N3,0.019794264088753268,0.018219884871119484,1.352726038031624e-07,0.001473737459492323,0.00147360218688852,67.15000062364656,0.09895238776857106,0.011054045490720945,-0.00017791545958003284,-0.00019351575402476914,-55.8342851296684
I3,2,N3,0.018219884871119484,0.016644419633208368,1.3527259511511314e-07,0.001474753974464294,0.001474618701869179,67.15000059200139,0.09902064670349169,0.01106166935294557,-0.00017791545957994805,-0.00019352746385730468,-55.83428366470876
I3,3,N3,0.016644419633208368,0.01504411225703725,1.352723990361333e-07,0.001498006215703872,0.0014978709433048358,67.1500005363563,0.10058203464631224,0.011236061160771811,-0.00017791545957803565,-0.00019379562202648126,-55.834251317787796
I3,4,N3,0.01504411225703725,0.013391223347396692,1.3527200324984354e-07,0.0015472225306845206,0.0015470872586812708,67.15000046764334,0.10388691014393238,0.011605183520158279,-0.00017791545957417546,-0.00019436566658297664,-55.83418607242501
I3,5,N3,0.013391223347396692,0.011648097672833367,1.3527137901368572e-07,0.001631684142105341,0.0016315488707263272,67.15000055842614,0.10955850758037242,0.01223864560113266,-0.0001779154595680876,-0.00019535173491921993,-55.83408338596465
I3,6,N3,0.011648097672833367,0.009755491984336628,1.352704746693255e-07,0.0017715974343547227,0.0017714621638800533,67.15000063007663,0.11895368542070249,0.013287995286220442,-0.0001779154595592678,-0.00019700741098201957,-55.83393455367267
I3,7,N3,0.009755491984336628,0.00760018088034073,1.3526918577253394e-07,0.0020174897021327395,0.0020173544329469668,67.15000066054247,0.1354653515049371,0.015132187284888842,-0.00017791545954669744,-0.00019998625215471758,-55.833722351763555
I3,8,N3,0.00760018088034073,0.004888539472392898,1.35267268164946e-07,0.002538214864951741,0.0025380795976835758,67.15000066506407,0.17043204667243766,0.019037625991649296,-0.00017791545952799536,-0.00020660174818757512,-55.83340658878442
I3,9,N3,0.004888539472392898,9.805749514077693e-07,1.3526385115455638e-07,0.004574873632124175,0.004574738368273021,67.1500006167716,0.30719368425110205,0.034312566719814974,-0.00017791545949466972,-0.00023730455419755536,-55.832843843703614
I3,10,N3,9.805749514077693e-07,1.9419381701211535e-07,1.6760001277554557e-07,8.828864425869364e-07,7.152864298113908e-07,60.00000067507672,4.291718627155667e-05,7.878648415218616e-06,-0.00017791576223659617,-0.00017792309940490726,-52.412772119521364
I3,11,N3,1.9419381701211535e-07,0.0007870607118545016,0.0008408450273774295,1.5390422216635847e-07,-0.0008406911231552632,16.670368106347986,-0.014014630486737366,0.0063074919869969695,-0.00019040391835137047,-0.00017791576467670177,-25.820348344519775
I3,12,N3,0.0007870607118545016,0.001186022408873982,0.00042641684032913813,1.5393973476264327e-07,-0.0004262629005943755,16.67034492331151,-0.007105949580919487,0.0031992808504792557,-0.0001840826282496852,-0.00017791576495463152,-25.817541868982666
I3,13,N3,0.001186022408873982,0.018294172412868983,0.018278102007460422,1.436525887272757e-07,-0.018277958354871695,16.660712119731535,-0.30452380228695913,0.13708684245036862,-0.002987783612619222,-0.00017791576423762949,-25.81571665379568
I3,14,N3,0.018294172412868983,0.035404477251854354,0.01828033727325618,8.503446034002415e-08,-0.018280252238795838,5.517942025495398e-05,-1.008693720651079e-06,0.1371031673078739,-16.663624204682844,-0.00017791494803616283,-25.815706766194104
I3,15,N3,0.035404477251854354,0.03580346182775919,0.0004264412835787057,1.5393973124657335e-07,-0.00042628734384745915,16.670344387790102,-0.0071063568300934405,0.003199464174824642,-0.00018407486346472472,-0.00017791576495533167,-25.81753437821279
I3,16,N3,0.03580346182775919,0.03659033521304571,0.0008408523641817868,1.5390422202487954e-07,-0.000840698459959762,16.670367954586755,-0.014014752666383651,0.006307547013028588,-0.00019038709082341653,-0.00017791576467707134,-25.820344511120798
I3,17,N3,0.03659033521304571,0.036589548831158045,1.6759998913501105e-07,8.828871269344606e-07,7.152871377994495e-07,60.00000060863046,4.291722870331251e-05,7.878653370521037e-06,-0.0001779157622362702,-0.00017792309941525478,-52.4127683172621
I3,18,N3,0.036589548831158045,0.031666901308267,1.352638191145714e-07,0.004607716585516883,0.004607581321697769,67.15000061285355,0.3093990885757777,0.034558888870019976,-0.00017791545949435726,-0.0002378746135511456,-55.83283856314066
I3,19,N3,0.031666901308267,0.028932704530566546,1.3526720648918492e-07,0.0025593266909861604,0.0025591914237796712,67.1500006838897,0.1718497058570096,0.019195964686444873,-0.00017791545952739385,-0.00020687920458326744,-55.833396452790595
I3,20,N3,0.028932704530566546,0.026758049470305287,1.3526910295255776e-07,0.0020355956451245595,0.002035460376021607,67.15000071402389,0.13668116570321823,0.015267981856706341,-0.0001779154595458897,-0.00020020916819540673,-55.83370877075212
I3,21,N3,0.026758049470305287,0.0248471801339233,1.3527037370603592e-07,0.0017886922086868644,0.0017885569383131582,67.1500007096714,0.1201015996770163,0.01341620609295428,-0.0001779154595582831,-0.00019721163739685907,-55.833918013300384
I3,22,N3,0.0248471801339233,0.023085900335236553,1.3527126099859794e-07,0.0016486764021814708,0.0016485411309204723,67.15000067581066,0.11069953805541138,0.01236608755081852,-0.00017791545956693673,-0.00019555131447257659,-55.83406408072893
I3,23,N3,0.023085900335236553,0.02141429984871383,1.3527186818443332e-07,0.0015647365665278964,0.0015646012946597119,67.15000065603797,0.10506297796283752,0.011736538787970607,-0.00017791545957285848,-0.00019456928606116083,-55.83416403880615
I3,24,N3,0.02141429984871383,0.019794264088753268,1.3527224744685723e-07,0.0015164719827979833,0.0015163367105505365,67.15000064028703,0.10182201108435926,0.011374554412840727,-0.00017791545957655737,-0.0001940090834909838,-55.8342264707482
I3,1,N6,10.838912761332098,10.246266839054602,1.352623426973615e-07,0.554716701754515,0.5547165664921724,67.15000062465462,37.249217786455645,4.160376277626432,-3.09687818855821e-07,-3.281387771982559e-07,-55.83240569109168
I3,2,N6,10.246266839054602,9.657583355889596,1.3526234295035935e-07,0.5510078587452323,0.5510077234828893,67.15000059048536,37.00016895723801,4.132559955056815,-3.09687818855821e-07,-3.2801007725891616e-07,-55.832405695647054
I3,3,N6,9.657583355889596,9.071294655352178,1.3526234313524515e-07,0.548766342205813,0.5487662069434699,67.15000053302235,36.849651088758655,4.115748581011171,-3.09687818855821e-07,-3.2793612067532705e-07,-55.832405663090285
I3,4,N6,9.071294655352178,8.48471510526928,1.3526234317634586e-07,0.5490385773804101,0.5490384421180668,67.1500004633446,36.86793164262218,4.11779034482065,-3.09687818855821e-07,-3.2795337104164916e-07,-55.83240559290502
I3,5,N6,8.48471510526928,7.876475816191031,1.3526234189686628e-07,0.5693120930800223,0.5693119578176804,67.15000055555876,38.22929828374348,4.2698417125677315,-3.0968781885582096e-07,-3.286595854720921e-07,-55.832405483606216
I3,6,N6,7.876475816191031,7.241608440514026,1.3526234046724365e-07,0.5942359821364757,0.5942358468741352,67.15000063190283,39.90293749309749,4.456770880491121,-3.096878188558209e-07,-3.29537338388786e-07,-55.832405331274785
I3,7,N6,7.241608440514026,6.576069768583148,1.3526233899677164e-07,0.622944315430086,0.622944180167747,67.15000067022814,41.83070211577893,4.672083380193188,-3.0968781885582085e-07,-3.305601035997107e-07,-55.83240513004225
I3,8,N6,6.576069768583148,5.873164997404032,1.3526233740991205e-07,0.6579189843264599,0.6579188490641225,67.1500006729292,44.17925115738863,4.93439339691598,-3.0968781885582085e-07,-3.3181606796823155e-07,-55.83240487126625
I3,9,N6,5.873164997404032,5.126209948700399,1.3526233579147305e-07,0.699150044089364,0.6991499088270282,67.15000061551812,46.94791680807438,5.2436263451377485,-3.096878188558208e-07,-3.333161376723075e-07,-55.83240454167784
I3,10,N6,5.126209948700399,5.126209663769413,2.0340973019294814e-07,4.449018540492908e-07,2.4149212385634263e-07,60.00000067593256,1.4489527594612948e-05,4.862336881816792e-06,-3.096878209971203e-07,-3.0968782858518724e-07,-55.83240412008463
I3,11,N6,5.126209663769413,5.126210331717679,8.995265649035721e-07,1.6287204555041096e-07,-7.366545193531611e-07,44.78501510541313,-3.299108377670217e-05,7.967989578404873e-06,-3.0969176248835044e-07,-3.096878188611027e-07,-55.83240369849139
I3,12,N6,5.126210331717679,5.126210999667565,8.995282118974846e-07,1.628719865632295e-07,-7.366562253342551e-07,44.785006883446236,-3.299115412232814e-05,7.968001488455357e-06,-3.0969176368259336e-07,-3.0968781886110115e-07,-55.83240327691436
I3,13,N6,5.126210999667565,5.964051496165647,0.8951288899669859,1.3526233058220295e-07,-0.8951287547046554,44.759132249695085,-40.06518631233054,6.713467689219874,-3.4091015746769886e-07,-3.0968781885582064e-07,-55.832402855353564
I3,14,N6,5.964051496165647,15.487050933957567,10.174144753147957,4.788066527083651e-08,-10.174144705267292,0.0001477080417977744,-0.0015028029913822262,76.30608600771465,-44.75898131085985,-3.096878158134206e-07,-55.83240253655326
I3,15,N6,15.487050933957567,15.487051601907494,8.995282673593157e-07,1.6287198490140582e-07,-7.366562824579099e-07,44.785006397552785,-3.299115632267495e-05,7.96800189195541e-06,-3.0969176371665484e-07,-3.0968781886110104e-07,-55.83240299623548
I3,16,N6,15.487051601907494,15.487052269855726,8.995265287717216e-07,1.6287204715097316e-07,-7.366544816207484e-07,44.78501502030625,-3.299108202416113e-05,7.967989319420211e-06,-3.096917624667032e-07,-3.096878188611028e-07,-55.832403455935506
I3,17,N6,15.487052269855726,15.487051984924715,2.0340972836975104e-07,4.449018640558007e-07,2.4149213568604967e-07,60.00000061470612,1.4489528289609673e-05,4.862336943191638e-06,-3.096878209971203e-07,-3.0968782858518756e-07,-55.832403915653316
I3,18,N6,15.487051984924715,14.714488216663225,1.352623349281877e-07,0.7231198055955558,0.7231196703332209,67.15000059293784,48.5574862916408,5.42339955643418,-3.0968781885582074e-07,-3.341897813446735e-07,-55.83240437537108
I3,19,N6,14.714488216663225,14.013627920839511,1.3526233762337513e-07,0.6560053553937867,0.656005220131449,67.15000050345296,44.05075086209457,4.920041179920933,-3.0968781885582085e-07,-3.317177561435631e-07,-55.83240473202033
I3,20,N6,14.013627920839511,13.345593486018991,1.352623389694606e-07,0.6252803494948184,0.6252802142324794,67.15000056168978,41.98756673692449,4.68960363567868,-3.0968781885582085e-07,-3.3062726434842697e-07,-55.83240501368778
I3,21,N6,13.345593486018991,12.690251666496831,1.352623394362253e-07,0.6134000615755114,0.613399926313172,67.15000070068861,41.18980548173184,4.600501476283881,-3.096878188558209e-07,-3.302203877027928e-07,-55.832405234699365
I3,22,N6,12.690251666496831,12.05783489853291,1.3526234054353305e-07,0.5919422133170343,0.5919420780546938,67.15000068735291,39.7489109482458,4.439567614345312,-3.096878188558209e-07,-3.2945510884700937e-07,-55.83240540330046
I3,23,N6,12.05783489853291,11.442719439832588,1.352623414446251e-07,0.5757481878462974,0.575748052583956,67.15000066308046,38.66148211277993,4.318112423314791,-3.0968781885582096e-07,-3.2888048311069373e-07,-55.83240552600665
I3,24,N6,11.442719439832588,10.838912761332082,1.352623420639214e-07,0.5651631695792646,0.5651630343169225,67.1500006435109,37.950698118069916,4.2387247863120505,-3.0968781885582096e-07,-3.285065578070439e-07,-55.83240560707411
I3,1,N8,64.87064613430161,59.705773510747676,1.3526231623546533e-07,4.834320894149263,4.834320758886947,67.1500006401955,324.6246420541689,36.25740772058684,-6.329743034565681e-08,-7.223854124909503e-08,-55.832401092435525
I3,2,N8,59.705773510747676,54.74937746844947,1.352623164276547e-07,4.639186814093856,4.63918667883154,67.15000060470275,311.5213882888669,34.79390212017129,-6.329743034565681e-08,-7.184411410083618e-08,-55.832401085539104
I3,3,N8,54.74937746844947,50.07893188559527,1.3526231672256259e-07,4.371537184054331,4.371537048792014,67.15000054667601,293.54871521619816,32.78652989487486,-6.329743034565681e-08,-7.13156806099037e-08,-55.83240107049697
I3,4,N8,50.07893188559527,45.68479845019291,1.3526231704938562e-07,4.112909014039392,4.112908878777075,67.1500004768646,276.18183317118127,30.846818619762818,-6.329743034565681e-08,-7.081665123679662e-08,-55.832401047242996
