iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
5,I2,optimal,4.174762399983592,5473.992182987318,19.058439636512926,0.0017717172158882022,48.26232910336045,153.4417746998635,0.13083238301432662,0.13083268069400536,0.18690340430618088
5,I3,optimal,6.447042100015096,139070.26256028734,49.30389386043384,0.0013763911556452513,79.32998405351586,279.42662565353424,0.6997690331339911,0.6997363109696401,3.129522253168183
5,I4,optimal,4.945772500010207,204539.40063878926,50.59634005029723,0.0016854630666784942,36.44695984320591,161.32246369642053,0.23612101795821308,0.46303968383075217,0.33975742241421614
6,I1,optimal,5.287593999993987,8094.088402397339,17.970146562385047,0.0003465755144134164,74.95735580075764,233.99108776994385,0.020978536994939706,0.0672395853631476,0.15522229687543643
6,I2,optimal,5.798603700008243,5473.992880104153,19.364706070474316,0.0003496607532724738,48.22000907940501,153.29410345962916,0.02542960838934835,0.025429655721633145,0.03632801198478336
6,I3,optimal,7.745001100003719,139070.27950724884,49.33769563029428,0.0013896863674744964,79.42568217328143,279.697666417828,0.5325675394967669,0.6912677348630965,0.9397337328362951
6,I4,optimal,4.325366299948655,204539.6121034012,50.971438408921614,0.0016937156324274838,36.38397378648869,161.04890054936712,0.07083601157866594,0.13891060953932968,0.10194479599040918
7,I1,optimal,3.6109222999075428,8094.0889642385255,17.965713232632726,0.00034451368264853954,74.91617147850125,233.79688910716396,0.007599847829809336,0.020176010130860827,0.058054063320305715
7,I2,optimal,6.541335699846968,5473.991563125075,18.87149990961602,0.001766036730259657,48.20731484670456,153.24975646852874,0.04219157858188714,0.042191863280813285,0.060273683688410205
7,I3,optimal,5.531159800011665,139070.28404249588,49.346447319417244,0.0014184668543748558,79.45440680522039,279.77903169076046,0.15977042891340493,0.20738086188453098,0.2819369646528287
7,I4,optimal,4.289789699949324,204539.8193743596,51.2120038253609,0.0016933128354139626,36.365099321856626,160.96690753335477,0.021250506777738105,0.041673257741183016,0.03035786682534015
8,I1,optimal,5.561896700062789,8094.088559319432,17.968709003605287,0.0003392115468159318,74.90379086634994,233.7386081093494,0.013684672786408392,0.013684672180624262,0.033750955549791684
8,I2,optimal,4.075325199984945,5473.9912427521485,19.36280438107017,0.00033968634670600295,48.203495589754446,153.23645248299607,0.008968805840405433,0.008968541587606065,0.01281257977200776
8,I3,optimal,4.449073199997656,139069.85527920464,48.99292556447217,0.001780117570888251,79.46303049628567,279.8033492921163,0.04794066039596684,0.06222833099063854,0.08463325777132269
8,I4,optimal,2.768150500021875,204537.21072097064,49.026104741763874,0.001784670224878937,36.35944327022204,160.94230182111087,0.006376875324304233,0.012504409699242776,0.011701377990487316
9,I1,optimal,4.8602684000507,8094.091387025194,17.96785989472197,0.00032996066147461534,74.90006704852276,233.7211518241225,0.01261236406208391,0.01261236379512136,0.018017662945834158
9,I2,optimal,4.822949899942614,5473.991799106943,19.365137514118455,0.00032523286063224077,48.20232280538806,153.23242834877635,0.006164662408518646,0.006164576248170729,0.008806660583598065
9,I3,optimal,7.557221699971706,139069.85563741557,49.01542974052254,0.0017808226984925568,79.4656421393482,279.8106845024588,0.014382232950616854,0.018668564755595106,0.025404387334042156
9,I4,optimal,4.8639772000024095,204537.2108848748,49.041450646081756,0.0017813528538681567,36.3577519375818,160.93490527007444,0.0019130722711724877,0.0037513460368219552,0.0035183240899385737
